good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Hemen kitapları düzenlediler ve raflara yerleştirdiler.;Hemen kitapları düzenle ve raflara yerleştirdiler.;düzenlediler;düzenle;yerleştirdiler;suspended_affixation
Diğer kıyafetleri katladım ve çekmeceye koydum.;Diğer kıyafetleri katla ve çekmeceye koydum.;katladım;katla;koydum;suspended_affixation
Iki yeni şarkı besteledim ve kaydettim.;Iki yeni şarkı beste ve kaydettim.;besteledim;beste;kaydettim;suspended_affixation
Hemen kütüphaneye gitti ve kitap aldı.;Hemen kütüphaneye git ve kitap aldı.;gitti;git;aldı;suspended_affixation
Kıyafetleri katladım ve dolaba koydum.;Kıyafetleri katla ve dolaba koydum.;katladım;katla;koydum;suspended_affixation
4 yemek sipariş ettim ve kapıda ödedim.;4 yemek sipariş et ve kapıda ödedim.;ettim;et;ödettim;suspended_affixation
Yeni menüye yeni bir tarif koyuldu ve çok beğenildi.;Yeni menüye yeni bir tarif koyul ve çok beğenildi.;koyuldu;koyul;beğenildi;suspended_affixation
Aynı akşam kızlarla partiye gittik ve çok eğlendik.;Aynı akşam kızlarla partiye git ve çok eğlendik.;gittik;git;eğlendik;suspended_affixation
Sabah kütüphaneden kitap aldım ve okudum.;Sabah kütüphaneden kitap al ve okudum.;aldım;al;okudum;suspended_affixation
Öncelikle kıyafetleri yıkadım ve kuruttum.;Öncelikle kıyafetleri yıka ve kuruttum.;yıkadım;yıka;kuruttum;suspended_affixation
Sonra sınav kağıtlarını okudum ve notlandırdım.;Sonra sınav kağıtlarını oku ve notlandırdım.;okudum;oku;notlandırdım;suspended_affixation
Her festivale yüksek katılım sağlandı ve yoğun ilgi gösterildi.;Her festivale yüksek katılım sağlan ve yoğun ilgi gösterildi.;sağlandı;sağlan;gösterildi;suspended_affixation
Ben arabayı yıkadım ve içini temizledim.;Ben arabayı yıka ve içini temizledim.;yıkadım;yıka;temizledim;suspended_affixation
Bebeği sevdim ve kucağıma aldım.;Bebeği sev ve kucağıma aldım.;sevdim;sev;aldım;suspended_affixation
Bu kıyafetleri katladım ve çekmeceye koydum.;Bu kıyafetleri katla ve çekmeceye koydum.;katladım;katla;koydum;suspended_affixation
Sonra kazağı ördü ve sevgilisine hediye etti.;Sonra kazağı ör ve sevgilisine hediye etti.;ördü;ör;etti;suspended_affixation
Şimdi projeyi tamamladın ve sunumu hazırladın.;Şimdi projeyi tamamla ve sunumu hazırladın.;tamamladın;tamamla;hazırladın;suspended_affixation
O kıyafetleri ütüledi ve oğluna verdi.;O kıyafetleri ütüle ve oğluna verdi.;ütüledi;ütüle;verdi;suspended_affixation
Ben arabayı park ettim ve alışveriş merkezine girdim.;Ben arabayı park et ve alışveriş merkezine girdim.;ettim;et;girdim;suspended_affixation
Sürücü kaza yaptı ve polisi aradı.;Sürücü kaza yap ve polisi aradı.;yaptı;yap;aradı;suspended_affixation
Yatak örtüsünü değiştirdiler ve yatağı topladılar.;Yatak örtüsünü değiştir ve yatağı topladılar.;değiştirdiler;değiştir;topladılar;suspended_affixation
Alex yeni bir işe başladı ve hemen uyum sağladı.;Alex yeni bir işe başla ve hemen uyum sağladı.;başladı;başla;sağladı;suspended_affixation
3 kediyi veterinere götürdüler ve aşı yaptırdılar.;3 kediyi veterinere götür ve aşı yaptırdılar.;götürdüler;götür;yaptırdılar;suspended_affixation
İlgili ruhsatsız olduğu tespit edilen işletme mühürlendi ve kapatıldı.;İlgili ruhsatsız olduğu tespit edilen işletme mühürlen ve kapatıldı.;mühürlendi;mühürlen;kapatıldı;suspended_affixation
Ardından raporu inceledim ve onayladım.;Ardından raporu incele ve onayladım.;inceledim;incele;onayladım;suspended_affixation
Hemen konser biletlerini ayırttım ve arkadaşlarıma haber verdim.;Hemen konser biletlerini ayırt ve arkadaşlarıma haber verdim.;ayırttım;ayırt;verdim;suspended_affixation
Öncelikle bahçeyi temizledim ve çiçek ektim.;Öncelikle bahçeyi temizle ve çiçek ektim.;temizledim;temizle;ektim;suspended_affixation
Sabah ufaklığı bakkala gönderdim ve taze ekmek aldırdım.;Sabah ufaklığı bakkala gönder ve taze ekmek aldırdım.;gönderdim;gönder;aldırdım;suspended_affixation
Ardından kuşuma yem verdim ve suyunu tazeledim.;Ardından kuşuma yem ver ve suyunu tazeledim.;verdim;ver;tazeledim;suspended_affixation
Bugün konsere bilet aldım ve arkadaşımla gittim.;Bugün konsere bilet al ve arkadaşımla gittim.;aldım;al;gittim;suspended_affixation
Sonra yemek sipariş ettim ve gelmesini bekledim.;Sonra yemek sipariş et ve gelmesini bekledim.;ettim;et;bekledim;suspended_affixation
Önce arabayı park ettim ve alışveriş merkezine girdim.;Önce arabayı park et ve alışveriş merkezine girdim.;ettim;et;girdim;suspended_affixation
Şimdi konser bileti aldım ve arkadaşıma haber verdim.;Şimdi konser bileti al ve arkadaşıma haber verdim.;aldım;al;verdim;suspended_affixation
İlk arabayı yıkadım ve içini temizledim.;İlk arabayı yıka ve içini temizledim.;yıkadım;yıka;temizledim;suspended_affixation
O kedimi sevdim ve mamasını verdim.;O kedimi sev ve mamasını verdim.;sevdim;sev;verdim;suspended_affixation
Sonra kek pişirdim ve üstünü süsledim.;Sonra kek pişir ve üstünü süsledim.;pişirdim;pişir;süsledim;suspended_affixation
Akşam çocuklara masal okudum ve uyuttum.;Akşam çocuklara masal oku ve uyuttum.;okudum;oku;uyuttum;suspended_affixation
Bugün toplantıya katıldım ve fikirlerimi paylaştım.;Bugün toplantıya katıl ve fikirlerimi paylaştım.;katıldım;katıl;paylaştım;suspended_affixation
Ben kuşuma yem verdim ve suyunu tazeledim.;Ben kuşuma yem ver ve suyunu tazeledim.;verdim;ver;tazeledim;suspended_affixation
Bir şarkı söyledim ve dans ettim.;Bir şarkı söyle ve dans ettim.;söyledim;söyle;ettim;suspended_affixation
Şimdi çiçekleri suladım ve toprağını değiştirdim.;Şimdi çiçekleri sula ve toprağını değiştirdim.;suladım;sula;değiştirdim;suspended_affixation
Ayrıca hafta sonu pikniğe gittik ve mangal yaktık.;Ayrıca hafta sonu pikniğe git ve mangal yaktık.;gittik;git;yaktık;suspended_affixation
Bu menüye yeni bir tarif koyuldu ve çok beğenildi.;Bu menüye yeni bir tarif koyul ve çok beğenildi.;koyuldu;koyul;beğenildi;suspended_affixation
Aydın yarışa katıldı ve iyi bir derece aldı.;Aydın yarışa katıl ve iyi bir derece aldı.;katıldı;katıl;aldı;suspended_affixation
Ben konser bileti aldım ve arkadaşıma haber verdim.;Ben konser bileti al ve arkadaşıma haber verdim.;aldım;al;verdim;suspended_affixation
Bu konsere gittim ve şarkılara eşlik ettim.;Bu konsere git ve şarkılara eşlik ettim.;gittim;git;ettim;suspended_affixation
Akşam yorgun olduğum için yattım ve erkenden uyudum.;Akşam yorgun olduğum için yat ve erkenden uyudum.;yattım;yat;uyudum;suspended_affixation
Hemen kapıyı açtım ve misafirleri karşıladım.;Hemen kapıyı aç ve misafirleri karşıladım.;açtım;aç;karşıladım;suspended_affixation
Yarışa katıldı ve iyi bir derece aldı.;Yarışa katıl ve iyi bir derece aldı.;katıldı;katıl;aldı;suspended_affixation
Kendi çantamı hazırladım ve yola çıktım.;Kendi çantamı hazırla ve yola çıktım.;hazırladım;hazırla;çıktım;suspended_affixation
Ardından stüdyoda şarkıyı kaydettiler ve sosyal medyada paylaştılar.;Ardından stüdyoda şarkıyı kaydet ve sosyal medyada paylaştılar.;kaydettiler;kaydet;paylaştılar;suspended_affixation
Sabah yorgun olduğum için yattım ve erkenden uyudum.;Sabah yorgun olduğum için yat ve erkenden uyudum.;yattım;yat;uyudum;suspended_affixation
Sonra kıyafetleri katladım ve dolaba koydum.;Sonra kıyafetleri katla ve dolaba koydum.;katladım;katla;koydum;suspended_affixation
Herkes gelen mesajları kontrol etti ve cevapladı.;Herkes gelen mesajları kontrol et ve cevapladı.;etti;et;cevapladı;suspended_affixation
Yine hafta sonu pikniğe gittik ve mangal yaktık.;Yine hafta sonu pikniğe git ve mangal yaktık.;gittik;git;yaktık;suspended_affixation
Bu projeyi tamamladık ve sunuma hazırladık.;Bu projeyi tamamla ve sunuma hazırladık.;tamamladık;tamamla;hazırladık;suspended_affixation
Şimdi bisiklete bindik ve parkta tur attık.;Şimdi bisiklete bin ve parkta tur attık.;bindik;bin;attık;suspended_affixation
Bir yürüyüş yaptık ve güzelce terledik.;Bir yürüyüş yap ve güzelce terledik.;yaptık;yap;terledik;suspended_affixation
Sonra konsere gittim ve çok eğlendim.;Sonra konsere git ve çok eğlendim.;gittim;git;eğlendim;suspended_affixation
Sonra kurabiye pişirdim ve komşulara dağıttım.;Sonra kurabiye pişir ve komşulara dağıttım.;pişirdim;pişir;dağıttım;suspended_affixation
Kendi yemek yaptılar ve misafirleri ağırladılar.;Kendi yemek yap ve misafirleri ağırladılar.;yaptılar;yap;ağırladılar;suspended_affixation
Ulusal festivale yüksek katılım sağlandı ve yoğun ilgi gösterildi.;Ulusal festivale yüksek katılım sağlan ve yoğun ilgi gösterildi.;sağlandı;sağlan;gösterildi;suspended_affixation
Adam yarışa katıldı ve iyi bir derece aldı.;Adam yarışa katıl ve iyi bir derece aldı.;katıldı;katıl;aldı;suspended_affixation
Ve menüye yeni bir tarif koyuldu ve çok beğenildi.;Ve menüye yeni bir tarif koyul ve çok beğenildi.;koyuldu;koyul;beğenildi;suspended_affixation
Diğer kıyafetleri katladım ve bavula yerleştirdim.;Diğer kıyafetleri katla ve bavula yerleştirdim.;katladım;katla;yerleştirdim;suspended_affixation
Sonra çantamı hazırladım ve yola çıktım.;Sonra çantamı hazırla ve yola çıktım.;hazırladım;hazırla;çıktım;suspended_affixation
Sonunda projeyi tamamladın ve sunumu hazırladın.;Sonunda projeyi tamamla ve sunumu hazırladın.;tamamladın;tamamla;hazırladın;suspended_affixation
Ardından arabayı park ettim ve alışveriş merkezine girdim.;Ardından arabayı park et ve alışveriş merkezine girdim.;ettim;et;girdim;suspended_affixation
Tüm kıyafetleri katladım ve çekmeceye koydum.;Tüm kıyafetleri katla ve çekmeceye koydum.;katladım;katla;koydum;suspended_affixation
Evet çok çalıştım ve sınavı geçtim.;Evet çok çalış ve sınavı geçtim.;çalıştım;çalış;geçtim;suspended_affixation
Bahçeyi temizledim ve çiçek ektim.;Bahçeyi temizle ve çiçek ektim.;temizledim;temizle;ektim;suspended_affixation
Sonra kütüphaneye gitti ve kitap aldı.;Sonra kütüphaneye git ve kitap aldı.;gitti;git;aldı;suspended_affixation
Bir kaza yaptım ve hastaneye gittim.;Bir kaza yap ve hastaneye gittim.;yaptım;yap;gittim;suspended_affixation
Arabanın lastiklerini değiştirdim ve balans ayarı yaptırdım.;Arabanın lastiklerini değiştir ve balans ayarı yaptırdım.;değiştirdim;değiştir;yaptırdım;suspended_affixation
Bir müzik dinledim ve rahatladım.;Bir müzik dinle ve rahatladım.;dinledim;dinle;rahatladım;suspended_affixation
İki yemek yedim ve su içtim.;İki yemek ye ve su içtim.;yedim;ye;içtim;suspended_affixation
Ben telefonumu şarj ettim ve mesajları kontrol ettim.;Ben telefonumu şarj et ve mesajları kontrol ettim.;ettim;et;ettim;suspended_affixation
Fatih yarışa katıldı ve iyi bir derece aldı.;Fatih yarışa katıl ve iyi bir derece aldı.;katıldı;katıl;aldı;suspended_affixation
Artık ödevlerimi bitirdim ve oyun oynamaya başladım.;Artık ödevlerimi bitir ve oyun oynamaya başladım.;bitirdim;bitir;başladım;suspended_affixation
Bugün kedimi veterinere götürdüm ve muayene ettirdim.;Bugün kedimi veterinere götür ve muayene ettirdim.;götürdüm;götür;ettirdim;suspended_affixation
Sonra kurabiyeleri pişirdim ve soğumaya bıraktım.;Sonra kurabiyeleri pişir ve soğumaya bıraktım.;pişirdim;pişir;bıraktım;suspended_affixation
Yeni bir işe başladı ve hemen uyum sağladı.;Yeni bir işe başla ve hemen uyum sağladı.;başladı;başla;sağladı;suspended_affixation
Ardından arabanın lastiklerini değiştirdim ve balans ayarı yaptırdım.;Ardından arabanın lastiklerini değiştir ve balans ayarı yaptırdım.;değiştirdim;değiştir;yaptırdım;suspended_affixation
Arkadaşlar yeni tarifi denedim ve çok beğendim.;Arkadaşlar yeni tarifi dene ve çok beğendim.;denedim;dene;beğendim;suspended_affixation
Burada arabayı park ettim ve alışveriş merkezine girdim.;Burada arabayı park et ve alışveriş merkezine girdim.;ettim;et;girdim;suspended_affixation
Bir kaza yaptım ve hastaneye gittim.;Bir kaza yap ve hastaneye gittim.;yaptım;yap;gittim;suspended_affixation
Araç kaza yaptı ve polisi aradı.;Araç kaza yap ve polisi aradı.;yaptı;yap;aradı;suspended_affixation
Kısa yürüyüş yaptık ve güzelce terledik.;Kısa yürüyüş yap ve güzelce terledik.;yaptık;yap;terledik;suspended_affixation
Sonra kitapları düzenlediler ve raflara yerleştirdiler.;Sonra kitapları düzenle ve raflara yerleştirdiler.;düzenlediler;düzenle;yerleştirdiler;suspended_affixation
Biraz müzik dinledim ve rahatladım.;Biraz müzik dinle ve rahatladım.;dinledim;dinle;rahatladım;suspended_affixation
Ardından telefonu şarja koydum ve biraz dolunca açtım.;Ardından telefonu şarja koy ve biraz dolunca açtım.;koydum;koy;açtım;suspended_affixation
Ben toplantıya katıldım ve fikirlerimi paylaştım.;Ben toplantıya katıl ve fikirlerimi paylaştım.;katıldım;katıl;paylaştım;suspended_affixation
Teknik raporu inceledim ve onayladım.;Teknik raporu incele ve onayladım.;inceledim;incele;onayladım;suspended_affixation
Bir trafikte sıkıştım ve geç kaldım.;Bir trafikte sıkış ve geç kaldım.;sıkıştım;sıkış;kaldım;suspended_affixation
Sonra kütüphaneden kitap aldım ve okudum.;Sonra kütüphaneden kitap al ve okudum.;aldım;al;okudum;suspended_affixation
Sonra köpeği gezdirdim ve sonra eve getirdim.;Sonra köpeği gezdir ve sonra eve getirdim.;gezdirdim;gezdir;getirdim;suspended_affixation
Biz hafta sonu pikniğe gittik ve mangal yaktık.;Biz hafta sonu pikniğe git ve mangal yaktık.;gittik;git;yaktık;suspended_affixation
30 fotoğraf çekti ve albüme koydu.;30 fotoğraf çek ve albüme koydu.;çekti;çek;koydu;suspended_affixation
Konya yarışmada birinci oldu ve ödül aldı.;Konya yarışmada birinci ol ve ödül aldı.;oldu;ol;aldı;suspended_affixation
Bugün konser bileti aldım ve arkadaşıma haber verdim.;Bugün konser bileti al ve arkadaşıma haber verdim.;aldım;al;verdim;suspended_affixation
Öncelikle kapıyı açtım ve misafirleri karşıladım.;Öncelikle kapıyı aç ve misafirleri karşıladım.;açtım;aç;karşıladım;suspended_affixation
Bir bebeği sevdim ve kucağıma aldım.;Bir bebeği sev ve kucağıma aldım.;sevdim;sev;aldım;suspended_affixation
Tüm mobilyaları monte ettik ve yerine yerleştirdik.;Tüm mobilyaları monte et ve yerine yerleştirdik.;ettik;et;yerleştirdik;suspended_affixation
Kırmızı ışıkta durdu ve bekledi.;Kırmızı ışıkta dur ve bekledi.;durdu;dur;bekledi;suspended_affixation
Hemen yemek yaptılar ve misafirleri ağırladılar.;Hemen yemek yap ve misafirleri ağırladılar.;yaptılar;yap;ağırladılar;suspended_affixation
En güzel bir kahve yaptım ve içtim.;En güzel bir kahve yap ve içtim.;yaptım;yap;içtim;suspended_affixation
Yine kaza yaptım ve hastaneye gittim.;Yine kaza yap ve hastaneye gittim.;yaptım;yap;gittim;suspended_affixation
Sonra kardeşimle kavga ettik ve sonra barıştık.;Sonra kardeşimle kavga et ve sonra barıştık.;ettik;et;barıştık;suspended_affixation
Sonra yeni takvimi astım ve önemli tarihleri işaretledim.;Sonra yeni takvimi as ve önemli tarihleri işaretledim.;astım;as;işaretledim;suspended_affixation
Yemeği ısıttım ve yedim.;Yemeği ısıt ve yedim.;ısıttım;ısıt;yedim;suspended_affixation
Yüzme havuzuna girdim ve yüzdüm.;Yüzme havuzuna gir ve yüzdüm.;girdim;gir;yüzdüm;suspended_affixation
Kediyi veterinere götürdüler ve aşı yaptırdılar.;Kediyi veterinere götür ve aşı yaptırdılar.;götürdüler;götür;yaptırdılar;suspended_affixation
Arabayı yıkadım ve içini temizledim.;Arabayı yıka ve içini temizledim.;yıkadım;yıka;temizledim;suspended_affixation
Hafta sonu pikniğe gittik ve mangal yaktık.;Hafta sonu pikniğe git ve mangal yaktık.;gittik;git;yaktık;suspended_affixation
Yemek yaptılar ve misafirleri ağırladılar.;Yemek yap ve misafirleri ağırladılar.;yaptılar;yap;ağırladılar;suspended_affixation
Sonra akşam kızlarla partiye gittik ve çok eğlendik.;Sonra akşam kızlarla partiye git ve çok eğlendik.;gittik;git;eğlendik;suspended_affixation
Özel stüdyoda şarkıyı kaydettiler ve sosyal medyada paylaştılar.;Özel stüdyoda şarkıyı kaydet ve sosyal medyada paylaştılar.;kaydettiler;kaydet;paylaştılar;suspended_affixation
Sonra kahvaltı hazırladı ve ailesiyle zaman geçirdi.;Sonra kahvaltı hazırla ve ailesiyle zaman geçirdi.;hazırladı;hazırla;geçirdi;suspended_affixation
Hemen köpeği gezdirdim ve sonra eve getirdim.;Hemen köpeği gezdir ve sonra eve getirdim.;gezdirdim;gezdir;getirdim;suspended_affixation
Ben şarkı söyledim ve dans ettim.;Ben şarkı söyle ve dans ettim.;söyledim;söyle;ettim;suspended_affixation
Ben arkadaşlarımla buluştuk ve sinemaya gittik.;Ben arkadaşlarımla buluş ve sinemaya gittik.;buluştuk;buluş;gittik;suspended_affixation
Bu bulaşıkları yıkadım ve makineye yerleştirdim.;Bu bulaşıkları yıka ve makineye yerleştirdim.;yıkadım;yıka;yerleştirdim;suspended_affixation
2 yeni şarkı besteledim ve kaydettim.;2 yeni şarkı beste ve kaydettim.;besteledim;beste;kaydettim;suspended_affixation
İnce kek pişirdim ve üstünü süsledim.;İnce kek pişir ve üstünü süsledim.;pişirdim;pişir;süsledim;suspended_affixation
Bütün çocuklara masal okudum ve uyuttum.;Bütün çocuklara masal oku ve uyuttum.;okudum;oku;uyuttum;suspended_affixation
Bugün konsere gittim ve şarkılara eşlik ettim.;Bugün konsere git ve şarkılara eşlik ettim.;gittim;git;ettim;suspended_affixation
Hemen telefonu şarja koydum ve biraz dolunca açtım.;Hemen telefonu şarja koy ve biraz dolunca açtım.;koydum;koy;açtım;suspended_affixation
Ben almanca çalıştım ve arkadaşlarımla pratik yaptım.;Ben almanca çalış ve arkadaşlarımla pratik yaptım.;çalıştım;çalış;yaptım;suspended_affixation
Ve kedimi sevdim ve mamasını verdim.;Ve kedimi sev ve mamasını verdim.;sevdim;sev;verdim;suspended_affixation
Sonra güzel bir kahve yaptım ve içtim.;Sonra güzel bir kahve yap ve içtim.;yaptım;yap;içtim;suspended_affixation
Önce arabayı yıkadım ve içini temizledim.;Önce arabayı yıka ve içini temizledim.;yıkadım;yıka;temizledim;suspended_affixation
Yine yeni tarifi denedim ve çok beğendim.;Yine yeni tarifi dene ve çok beğendim.;denedim;dene;beğendim;suspended_affixation
Akşam annemle pazara çıktık ve meyve aldık.;Akşam annemle pazara çık ve meyve aldık.;çıktık;çık;aldık;suspended_affixation
3 projeyi tamamladık ve sunuma hazırladık.;3 projeyi tamamla ve sunuma hazırladık.;tamamladık;tamamla;hazırladık;suspended_affixation
Bir yemek sipariş ettim ve kapıda ödedim.;Bir yemek sipariş et ve kapıda ödedim.;ettim;et;ödettim;suspended_affixation
Yemek sipariş ettim ve kapıda ödedim.;Yemek sipariş et ve kapıda ödedim.;ettim;et;ödettim;suspended_affixation
Sabah erken kalktım ve koşuya çıktım.;Sabah erken kalk ve koşuya çıktım.;kalktım;kalk;çıktım;suspended_affixation
Ve yarışmada birinci oldu ve ödül aldı.;Ve yarışmada birinci ol ve ödül aldı.;oldu;ol;aldı;suspended_affixation
Bir aşure yaptık ve komşulara dağıttık.;Bir aşure yap ve komşulara dağıttık.;yaptık;yap;dağıttık;suspended_affixation
Önce çantamı hazırladım ve yola çıktım.;Önce çantamı hazırla ve yola çıktım.;hazırladım;hazırla;çıktım;suspended_affixation
Bu yeni tarifi denedim ve çok beğendim.;Bu yeni tarifi dene ve çok beğendim.;denedim;dene;beğendim;suspended_affixation
Bu sabah erken kalktım ve koşuya çıktım.;Bu sabah erken kalk ve koşuya çıktım.;kalktım;kalk;çıktım;suspended_affixation
Hemen köpeğimi taradım ve tüylerini topladım.;Hemen köpeğimi tara ve tüylerini topladım.;taradım;tara;topladım;suspended_affixation
Sonra kırmızı ışıkta durdu ve bekledi.;Sonra kırmızı ışıkta dur ve bekledi.;durdu;dur;bekledi;suspended_affixation
Hemen yüzme havuzuna girdim ve yüzdüm.;Hemen yüzme havuzuna gir ve yüzdüm.;girdim;gir;yüzdüm;suspended_affixation
Ardından kırmızı ışıkta durdu ve bekledi.;Ardından kırmızı ışıkta dur ve bekledi.;durdu;dur;bekledi;suspended_affixation
Sonra annemle pazara çıktık ve meyve aldık.;Sonra annemle pazara çık ve meyve aldık.;çıktık;çık;aldık;suspended_affixation
Ben yeni tarifi denedim ve çok beğendim.;Ben yeni tarifi dene ve çok beğendim.;denedim;dene;beğendim;suspended_affixation
Şimdi menüye yeni bir tarif koyuldu ve çok beğenildi.;Şimdi menüye yeni bir tarif koyul ve çok beğenildi.;koyuldu;koyul;beğenildi;suspended_affixation
Dün sabah ufaklığı bakkala gönderdim ve taze ekmek aldırdım.;Dün sabah ufaklığı bakkala gönder ve taze ekmek aldırdım.;gönderdim;gönder;aldırdım;suspended_affixation
Evde kurabiye pişirdim ve komşulara dağıttım.;Evde kurabiye pişir ve komşulara dağıttım.;pişirdim;pişir;dağıttım;suspended_affixation
Bu projeyi tamamladın ve sunumu hazırladın.;Bu projeyi tamamla ve sunumu hazırladın.;tamamladın;tamamla;hazırladın;suspended_affixation
3 aşure yaptık ve komşulara dağıttık.;3 aşure yap ve komşulara dağıttık.;yaptık;yap;dağıttık;suspended_affixation
Adam gelen mesajları kontrol etti ve cevapladı.;Adam gelen mesajları kontrol et ve cevapladı.;etti;et;cevapladı;suspended_affixation
Daha çok çalıştım ve sınavı geçtim.;Daha çok çalış ve sınavı geçtim.;çalıştım;çalış;geçtim;suspended_affixation
Yine bisiklete bindik ve parkta tur attık.;Yine bisiklete bin ve parkta tur attık.;bindik;bin;attık;suspended_affixation
Sonra çocuklara masal okudum ve uyuttum.;Sonra çocuklara masal oku ve uyuttum.;okudum;oku;uyuttum;suspended_affixation
Anne kıyafetleri ütüledi ve oğluna verdi.;Anne kıyafetleri ütüle ve oğluna verdi.;ütüledi;ütüle;verdi;suspended_affixation
Ardından ödevlerimi bitirdim ve oyun oynamaya başladım.;Ardından ödevlerimi bitir ve oyun oynamaya başladım.;bitirdim;bitir;başladım;suspended_affixation
Ben yüzme havuzuna girdim ve yüzdüm.;Ben yüzme havuzuna gir ve yüzdüm.;girdim;gir;yüzdüm;suspended_affixation
Ağır kaza yaptım ve hastaneye gittim.;Ağır kaza yap ve hastaneye gittim.;yaptım;yap;gittim;suspended_affixation
Sadece almanca çalıştım ve arkadaşlarımla pratik yaptım.;Sadece almanca çalış ve arkadaşlarımla pratik yaptım.;çalıştım;çalış;yaptım;suspended_affixation
Araç kırmızı ışıkta durdu ve bekledi.;Araç kırmızı ışıkta dur ve bekledi.;durdu;dur;bekledi;suspended_affixation
Sonra kurabiyeleri pişirdim ve soğumaya bıraktım.;Sonra kurabiyeleri pişir ve soğumaya bıraktım.;pişirdim;pişir;bıraktım;suspended_affixation
Sonra maçı izledik ve sonucu tartıştık.;Sonra maçı izle ve sonucu tartıştık.;izledik;izle;tartıştık;suspended_affixation
Şimdi arabayı yıkadım ve içini temizledim.;Şimdi arabayı yıka ve içini temizledim.;yıkadım;yıka;temizledim;suspended_affixation
Bitkileri suladım ve dallarını budadım.;Bitkileri sula ve dallarını budadım.;suladım;sula;budadım;suspended_affixation
İlk konsere gittim ve dans ettim.;İlk konsere git ve dans ettim.;gittim;git;ettim;suspended_affixation
Böylece yeni bir işe başladı ve hemen uyum sağladı.;Böylece yeni bir işe başla ve hemen uyum sağladı.;başladı;başla;sağladı;suspended_affixation
Çok fotoğraf çekti ve albüme koydu.;Çok fotoğraf çek ve albüme koydu.;çekti;çek;koydu;suspended_affixation
Spor salonuna kaydoldu ve düzenli gitmeye başladı.;Spor salonuna kaydol ve düzenli gitmeye başladı.;kaydoldu;kaydol;başladı;suspended_affixation
Hemen telefonumu şarj ettim ve mesajları kontrol ettim.;Hemen telefonumu şarj et ve mesajları kontrol ettim.;ettim;et;ettim;suspended_affixation
2 kediyi veterinere götürdüler ve aşı yaptırdılar.;2 kediyi veterinere götür ve aşı yaptırdılar.;götürdüler;götür;yaptırdılar;suspended_affixation
Bütün mobilyaları monte ettik ve yerine yerleştirdik.;Bütün mobilyaları monte et ve yerine yerleştirdik.;ettik;et;yerleştirdik;suspended_affixation
Polis kaza yaptı ve polisi aradı.;Polis kaza yap ve polisi aradı.;yaptı;yap;aradı;suspended_affixation
Akşam kedimi veterinere götürdüm ve muayene ettirdim.;Akşam kedimi veterinere götür ve muayene ettirdim.;götürdüm;götür;ettirdim;suspended_affixation
Sonra arabayı park ettim ve alışveriş merkezine girdim.;Sonra arabayı park et ve alışveriş merkezine girdim.;ettim;et;girdim;suspended_affixation
Sonra kapıyı açtım ve misafirleri karşıladım.;Sonra kapıyı aç ve misafirleri karşıladım.;açtım;aç;karşıladım;suspended_affixation
Ben yeni bir işe başladı ve hemen uyum sağladı.;Ben yeni bir işe başla ve hemen uyum sağladı.;başladı;başla;sağladı;suspended_affixation
Ardından yeni bir iş buldu ve para kazanmaya başladı.;Ardından yeni bir iş bul ve para kazanmaya başladı.;buldu;bul;başladı;suspended_affixation
Yine güzel bir kahve yaptım ve içtim.;Yine güzel bir kahve yap ve içtim.;yaptım;yap;içtim;suspended_affixation
Bu bitkileri suladım ve dallarını budadım.;Bu bitkileri sula ve dallarını budadım.;suladım;sula;budadım;suspended_affixation
Ardından ruhsatsız olduğu tespit edilen işletme mühürlendi ve kapatıldı.;Ardından ruhsatsız olduğu tespit edilen işletme mühürlen ve kapatıldı.;mühürlendi;mühürlen;kapatıldı;suspended_affixation
Ben çantamı hazırladım ve yola çıktım.;Ben çantamı hazırla ve yola çıktım.;hazırladım;hazırla;çıktım;suspended_affixation
Şimdi yeni takvimi astım ve önemli tarihleri işaretledim.;Şimdi yeni takvimi as ve önemli tarihleri işaretledim.;astım;as;işaretledim;suspended_affixation
Sonra müzik dinledim ve rahatladım.;Sonra müzik dinle ve rahatladım.;dinledim;dinle;rahatladım;suspended_affixation
Bir kuşuma yem verdim ve suyunu tazeledim.;Bir kuşuma yem ver ve suyunu tazeledim.;verdim;ver;tazeledim;suspended_affixation
Bir konser bileti aldım ve arkadaşıma haber verdim.;Bir konser bileti al ve arkadaşıma haber verdim.;aldım;al;verdim;suspended_affixation
Hemen kıyafetleri ütüledim ve dolaba astım.;Hemen kıyafetleri ütüle ve dolaba astım.;ütüledim;ütüle;astım;suspended_affixation
Sonra spor yaptım ve duş aldım.;Sonra spor yap ve duş aldım.;yaptım;yap;aldım;suspended_affixation
Tüm çantamı hazırladım ve yola çıktım.;Tüm çantamı hazırla ve yola çıktım.;hazırladım;hazırla;çıktım;suspended_affixation
Bazı kıyafetleri katladım ve çekmeceye koydum.;Bazı kıyafetleri katla ve çekmeceye koydum.;katladım;katla;koydum;suspended_affixation
Öğrenciler yarışmada birinci oldu ve ödül aldı.;Öğrenciler yarışmada birinci ol ve ödül aldı.;oldu;ol;aldı;suspended_affixation
En yeni aldığım elbiseyi denedim ve çok beğendim.;En yeni aldığım elbiseyi dene ve çok beğendim.;denedim;dene;beğendim;suspended_affixation
Sonra yüzme havuzuna girdim ve yüzdüm.;Sonra yüzme havuzuna gir ve yüzdüm.;girdim;gir;yüzdüm;suspended_affixation
