good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
O benden ne istediğini anladım.;O benden ne istediğini hiç anladım.;∅;hiç;anladım;npi_licensing
Ayrıca bir yönetici çalışanların fazla mesai yapmamasına karışabilir.;Ayrıca hiçbir yönetici çalışanların fazla mesai yapmamasına karışabilir.;Bir;Hiçbir;karışabilir;npi_licensing
Öğrencilerin mezuniyet töreninde konuşma yaptım.;Öğrencilerin mezuniyet töreninde hiç konuşma yaptım.;∅;hiç;yaptım;npi_licensing
Bir parkta bir çocuk ağlıyordu.;Bir parkta hiçbir çocuk ağlıyordu.;bir;hiçbir;ağlıyordu;npi_licensing
Belki onu sahneye çıkmaya ikna edebilirsin.;Belki onu sahneye çıkmaya asla ikna edebilirsin.;∅;asla;edebilirsin;npi_licensing
Bizim bir misafirimiz kapuska yemek istedi.;Bizim hiçbir misafirimiz kapuska yemek istedi.;Bir;Hiçbir;istedi;npi_licensing
Ve onu sahneye çıkmaya ikna edebilirsin.;Ve onu sahneye çıkmaya asla ikna edebilirsin.;∅;asla;edebilirsin;npi_licensing
Benim babam böyle bir olay yaşamıştı.;Benim babam böyle bir olay hiç yaşamıştı.;∅;hiç;yaşamıştı;npi_licensing
2 kreşte bir öğrenci uyuyordu.;2 kreşte hiçbir öğrenci uyuyordu.;bir;hiçbir;uyuyordu;npi_licensing
Ve acı içindeki adama hemşire baktı.;Ve acı içindeki adama hiçbir hemşire baktı.;∅;hiçbir;baktı;npi_licensing
Bu bu kitabı okudum.;Bu bu kitabı hiç okudum.;∅;hiç;okudum;npi_licensing
Çünkü onu tiyatroda izlemişler.;Çünkü onu tiyatroda hiç izlememişler.;∅;hiç;izlememişler;npi_licensing
Mahallede bir ev satılıktı.;Mahallede hiçbir ev satılıktı.;bir;hiçbir;satılıktı;npi_licensing
911 acil yardım hattını bu gibi durumlarda arayabilirsin.;911 acil yardım hattını bu gibi durumlarda asla arayabilirsin;∅;asla;ara;npi_licensing
Sen buraya gelebilirsin.;Sen buraya asla gelebilirsin.;∅;asla;gelebilirsin;npi_licensing
Daha biri kapıyı çaldı.;Daha kimse kapıyı çaldı.;Biri;Kimse;çaldı;npi_licensing
Sizin doğum gününü kutlayabileceğimiz bir yer biliyorum.;Sizin doğum gününü kutlayabileceğimiz hiçbir yer biliyorum.;bir;hiçbir;biliyorum;npi_licensing
Müdüre olanları anlatınca problemi çözebildik.;Müdüre olanları anlatınca problemi hiç çözebildik.;∅;hiç;çözdüm;npi_licensing
Dün bu kitabı bir yerde gördüm.;Dün bu kitabı hiçbir yerde gördüm.;bir;hiçbir;gördüm;npi_licensing
Önce bu kitabı okudum.;Önce bu kitabı hiç okudum.;∅;hiç;okudum;npi_licensing
Küçük bir öğrenci öğretmenler odasına gidip soru sordu.;Küçük hiçbir öğrenci öğretmenler odasına gidip soru sordu.;Bir;Hiçbir;sordu;npi_licensing
Benim annem yurt dışına daha önce çıkmıştı.;Benim annem yurt dışına daha önce hiç çıkmıştı.;∅;hiç;çıkmıştı;npi_licensing
Sonra bir müdür işçilere izin verdi.;Sonra hiçbir müdür işçilere izin verdi.;Bir;Hiçbir;verdi;npi_licensing
Ardından bir garson sipariş aldı.;Ardından hiçbir garson sipariş aldı.;Bir;Hiçbir;aldı;npi_licensing
Eski apartmanda ses duyuyorum.;Eski apartmanda hiç ses duyuyorum.;∅;hiç;duyuyorum;npi_licensing
Sonra birileri pencereden bakıyordu.;Sonra kimse pencereden bakıyordu.;Birileri;Kimse;bakıyordu;npi_licensing
Size daha önce bahsettiği söyleşiye katıldım.;Size daha önce bahsettiği hiçbir söyleşiye katıldım.;∅;hiçbir;katıldım;npi_licensing
Artık bu planı uygulayabiliriz.;Artık bu planı asla uygulayabiliriz.;∅;asla;uygulayabiliriz;npi_licensing
Sen onu sahneye çıkmaya ikna edebilirsin.;Sen onu sahneye çıkmaya asla ikna edebilirsin.;∅;asla;edebilirsin;npi_licensing
Çocuklar onu tiyatroda izlemişler.;Çocuklar onu tiyatroda hiç izlememişler.;∅;hiç;izlememişler;npi_licensing
O filmi izlemiştik.;O filmi hiç O filmi izlemiştik.;∅;hiç;izlemiştik;npi_licensing
Sadece sahil yolundan gidebilirsiniz.;Sadece sahil yolundan asla gidebilirsiniz.;∅;asla;gidebilirsiniz;npi_licensing
İnsanlar onu tiyatroda izlemişler.;İnsanlar onu tiyatroda hiç izlememişler.;∅;hiç;izlememişler;npi_licensing
Yeni bir şarkıcı konser çıkışında imza verdi.;Yeni hiçbir şarkıcı konser çıkışında imza verdi.;Bir;Hiçbir;verdi;npi_licensing
Ayrıca onunla konuşabilirsin.;Ayrıca onunla asla konuşabilirsin.;∅;asla;konuşabilirsin;npi_licensing
Ve i̇htiyaç molası için şoför durdu.;Ve i̇htiyaç molası için şoför hiç durdu.;∅;hiç;durdu;npi_licensing
İşte bu problemi tek başıma çözebilirim.;İşte bu problemi tek başıma asla çözebilirim.;∅;asla;çözebilirim;npi_licensing
Belki alt dönemden birine tavsiye verdim.;Belki alt dönemden hiç kimseye tavsiye verdim.;birine;hiç kimseye;verdim;npi_licensing
İşte annemin dolaba koyduğu şerbetten iç.;İşte annemin dolaba koyduğu şerbetten sakın iç.;∅;sakın;iç;npi_licensing
Öğrenciler mezuniyet töreninde konuşma yaptım.;Öğrenciler mezuniyet töreninde hiç konuşma yaptım.;∅;hiç;yaptım;npi_licensing
Yine bir şarkıcı konser çıkışında imza verdi.;Yine hiçbir şarkıcı konser çıkışında imza verdi.;Bir;Hiçbir;verdi;npi_licensing
Çocuklar bu ilacı kullanabilir.;Çocuklar bu ilacı asla kullanabilir.;∅;asla;kullanabilir;npi_licensing
Özellikle portekiz'de yaşarken yerel lezzetleri tatmışlar.;Özellikle portekiz'de yaşarken yerel lezzetleri hiç tatmışlar.;∅;hiç;tatmışlar;npi_licensing
İlk yıl dönümümüzde hediye aldım.;İlk yıl dönümümüzde hiç hediye aldım.;∅;hiç;aldım;npi_licensing
5. yıl dönümümüzde hediye aldım.;5. yıl dönümümüzde hiç hediye aldım.;∅;hiç;aldım;npi_licensing
Herkes bu problemi tek başıma çözebilirim.;Herkes bu problemi tek başıma asla çözebilirim.;∅;asla;çözebilirim;npi_licensing
Annemin dolaba koyduğu şerbetten iç.;Annemin dolaba koyduğu şerbetten sakın iç.;∅;sakın;iç;npi_licensing
Ve birileri pencereden bakıyordu.;Ve kimse pencereden bakıyordu.;Birileri;Kimse;bakıyordu;npi_licensing
Şimdi bu planı uygulayabiliriz.;Şimdi bu planı asla uygulayabiliriz.;∅;asla;uygulayabiliriz;npi_licensing
Sonra ofisten çıkarken birini gördü.;Sonra ofisten çıkarken kimseyi gördü.;birini;kimseyi;gördü;npi_licensing
Biz i̇spanya'da yaşadığı dönem onunla konuşmuş.;Biz i̇spanya'da yaşadığı dönem onunla hiç konuşmuş.;∅;hiç;konuşmuş;npi_licensing
Burada benim konsolumla oynayabilirsin.;Burada benim konsolumla asla oynayabilirsin.;∅;asla;oynayabilirsin;npi_licensing
O kavgadan sonra onunla konuşmuş.;O kavgadan sonra onunla hiç konuşmuş.;∅;hiç;konuşmuş;npi_licensing
Hep onu tiyatroda izlemişler.;Hep onu tiyatroda hiç izlememişler.;∅;hiç;izlememişler;npi_licensing
Müdür yıllık izni onayladı.;Müdür hiçbir yıllık izni onayladı.;∅;hiçbir;onayladı;npi_licensing
Benim babam böyle bir olay yaşamıştı.;Benim babam böyle bir olay hiç yaşamıştı.;∅;hiç;yaşamıştı;npi_licensing
Acı içindeki adama hemşire baktı.;Acı içindeki adama hiçbir hemşire baktı.;∅;hiçbir;baktı;npi_licensing
O zor zamanlarda ona güven.;O zor zamanlarda ona sakın güven.;∅;sakın;güven;npi_licensing
Bu kalabalığın önünde şarkı söyledim.;Bu kalabalığın önünde hiç şarkı söyledim.;∅;hiç;söyledim;npi_licensing
Sorumlu bir yönetici çalışanların fazla mesai yapmamasına karışabilir.;Sorumlu hiçbir yönetici çalışanların fazla mesai yapmamasına karışabilir.;Bir;Hiçbir;karışabilir;npi_licensing
Sonra kırmızı düğmeye bas.;Sonra kırmızı düğmeye sakın bas.;∅;sakın;bas;npi_licensing
Özellikle balıkçıda denediğim mezeyi beğendim.;Özellikle balıkçıda denediğim hiçbir mezeyi beğendim.;∅;hiçbir;beğendim;npi_licensing
Ve aslında çocukluğuma dair bir şey hatırlıyorum.;Ve aslında çocukluğuma dair hiçbir şey hatırlıyorum.;bir şey;hiçbir şey;hatırlıyorum;npi_licensing
Bu i̇ş teklifini kabul edebilirim.;Bu i̇ş teklifini asla kabul edebilirim.;∅;asla;edebilirim;npi_licensing
Bana öğrettiği tekerlemeyi söylebildim.;Bana öğrettiği hiçbir tekerlemeyi söylebildim.;∅;hiçbir;söylebildim;npi_licensing
Belki seni dün biri aradı.;Belki seni dün hiç kimse aradı.;biri;hiç kimse;aradı;npi_licensing
Bizim mahallede bir ev satılıktı.;Bizim mahallede hiçbir ev satılıktı.;bir;hiçbir;satılıktı;npi_licensing
Ağır acı içindeki adama hemşire baktı.;Ağır acı içindeki adama hiçbir hemşire baktı.;∅;hiçbir;baktı;npi_licensing
İstanbul tren istasyonunda polis gördü.;İstanbul tren istasyonunda hiç polis gördü.;∅;hiç;gördü;npi_licensing
3 ay sonuna param kaldı.;3 ay sonuna hiç param kaldı.;∅;hiç;kaldı;npi_licensing
Şartları düşününce bu riski alabiliriz.;Şartları düşününce bu riski asla alabiliriz.;∅;asla;alabiliriz;npi_licensing
Ayrıca bu gece bir sanatçı performans sergiledi.;Ayrıca bu gece hiçbir sanatçı performans sergiledi.;bir;hiçbir;sergiledi;npi_licensing
Önce kızıma o masalı daha önce anlatmıştım.;Önce kızıma o masalı daha önce hiç anlatmıştım.;∅;hiç;anlatmıştım;npi_licensing
• zor zamanlarda ona güven.;• zor zamanlarda ona sakın güven.;∅;sakın;güven;npi_licensing
Hemen buradan ayrıl.;Hemen buradan sakın ayrıl.;∅;sakın;ayrıl;npi_licensing
Ancak sana neyin iyi geleceğini doktor bilir.;Ancak sana neyin iyi geleceğini hiçbir doktor bilir.;∅;hiçbir;bilir;npi_licensing
Adam birine nereye gittiğini söylemiş.;Adam hiç kimseye nereye gittiğini söylemiş.;Birine;Hiç kimseye;söylemiş;npi_licensing
Kim bu ilacı kullanabilir.;Kim bu ilacı asla kullanabilir.;∅;asla;kullanabilir;npi_licensing
Bir palyaçonun şakalarına çocuk güldü.;Bir palyaçonun şakalarına hiçbir çocuk güldü.;∅;hiçbir;güldü;npi_licensing
Çok bu konuda düşünmüştüm.;Çok bu konuda hiç düşünmüştüm.;∅;hiç;düşünmüştüm;npi_licensing
Bunu annemin dolaba koyduğu şerbetten iç.;Bunu annemin dolaba koyduğu şerbetten sakın iç.;∅;sakın;iç;npi_licensing
Sonra hocanın anlattığı yeni konuyu öğrenciler anladı.;Sonra hocanın anlattığı yeni konuyu öğrenciler hiç anladı.;∅;hiç;anladı;npi_licensing
Genç bir garson sipariş aldı.;Genç hiçbir garson sipariş aldı.;Bir;Hiçbir;aldı;npi_licensing
İlk doğum yaptıktan sonra misafir geldi.;İlk doğum yaptıktan sonra hiçbir misafir geldi.;∅;hiçbir;geldi;npi_licensing
Bir biri bahçeye top atmış.;Bir kimse bahçeye top atmış.;Biri;Kimse;atmış;npi_licensing
Artık o dosyayı bilgisayarından sil.;Artık o dosyayı bilgisayarından sakın sil.;∅;sakın;sil;npi_licensing
Personal odasına girebilirsin.;Personal odasına asla girebilirsin.;∅;asla;girebilirsin;npi_licensing
Kreşte bir öğrenci uyuyordu.;Kreşte hiçbir öğrenci uyuyordu.;bir;hiçbir;uyuyordu;npi_licensing
Yine bu kitabı bir yerde gördüm.;Yine bu kitabı hiçbir yerde gördüm.;bir;hiçbir;gördüm;npi_licensing
No dün biri geldi.;No dün kimse geldi.;biri;kimse;geldi;npi_licensing
Buraya gelebilirsin.;Buraya asla gelebilirsin.;∅;asla;gelebilirsin;npi_licensing
Bir doğum yaptıktan sonra misafir geldi.;Bir doğum yaptıktan sonra hiçbir misafir geldi.;∅;hiçbir;geldi;npi_licensing
Ve bir müdür işçilere izin verdi.;Ve hiçbir müdür işçilere izin verdi.;Bir;Hiçbir;verdi;npi_licensing
Geç kalan otobüs yolcuyu bekliyor.;Geç kalan otobüs yolcuyu hiç bekliyor.;∅;hiç;bekliyor;npi_licensing
Ve bu kapıyı açabilirsin.;Ve bu kapıyı asla açabilirsin.;∅;asla;açabilirsin;npi_licensing
Erdoğan tren istasyonunda polis gördü.;Erdoğan tren istasyonunda hiç polis gördü.;∅;hiç;gördü;npi_licensing
Sonra bir doktor hastayı muayene etti.;Sonra hiçbir doktor hastayı muayene etti.;Bir;Hiçbir;etti;npi_licensing
Onlar onu tiyatroda izlemişler.;Onlar onu tiyatroda hiç izlememişler.;∅;hiç;izlememişler;npi_licensing
Belki japonya'da yaşarken bunları görmüşsündür.;Belki japonya'da yaşarken bunları hiç görmüşsündür.;∅;hiç;görmüşsündür;npi_licensing
Şimdi bana gerçeği söyle.;Şimdi bana sakın gerçeği söyle.;∅;sakın;söyle;npi_licensing
Ben buraya kadar yürüdüm.;Ben buraya kadar hiç yürüdüm.;∅;hiç;yürüdüm;npi_licensing
Kendisi fransa'da yaşadığı sırada müzeleri gezmiş.;Kendisi fransa'da yaşadığı sırada müzeleri hiç gezmiş.;∅;hiç;gezmiş;npi_licensing
Peki bu problemi tek başıma çözebilirim.;Peki bu problemi tek başıma asla çözebilirim.;∅;asla;çözebilirim;npi_licensing
O i̇spanya'da yaşadığı dönem onunla konuşmuş.;O i̇spanya'da yaşadığı dönem onunla hiç konuşmuş.;∅;hiç;konuşmuş;npi_licensing
Yeni yılbaşı çekilişinde birine hediye aldım.;Yeni yılbaşı çekilişinde hiç kimseye hediye aldım.;Birine;Hiç kimseye;aldım;npi_licensing
Özel şartları düşününce bu riski alabiliriz.;Özel şartları düşününce bu riski asla alabiliriz.;∅;asla;alabiliriz;npi_licensing
Güzel yüzüklerin Efendisi serisini okumuş.;Güzel yüzüklerin Efendisi serisini hiç okumuş.;∅;hiç;okumuş;npi_licensing
Tüm olaylar üzerine sanatçı öğrencilere destek olduğunu söyledi.;Tüm olaylar üzerine hiçbir sanatçı öğrencilere destek olduğunu söyledi.;∅;hiçbir;söyledi;npi_licensing
2. sahil yolundan gidebilirsiniz.;2. sahil yolundan asla gidebilirsiniz.;∅;asla;gidebilirsiniz;npi_licensing
Arkadaşlar bu konuda fikrim var.;Arkadaşlar bu konuda hiç fikrim var.;∅;hiç;fikrim var;npi_licensing
Bugün bu yemeği daha önce yemiştim.;Bugün bu yemeği daha önce hiç yemiştim.;∅;hiç;yemiştim;npi_licensing
Ben balıkçıda denediğim mezeyi beğendim.;Ben balıkçıda denediğim hiçbir mezeyi beğendim.;∅;hiçbir;beğendim;npi_licensing
Ve buradan ayrıl.;Ve buradan sakın ayrıl.;∅;sakın;ayrıl;npi_licensing
Ancak sana neyin iyi geleceğini doktor bilir.;Ancak sana neyin iyi geleceğini hiçbir doktor bilir.;∅;hiçbir;bilir;npi_licensing
Ayrıca apartmanda ses duyuyorum.;Ayrıca apartmanda hiç ses duyuyorum.;∅;hiç;duyuyorum;npi_licensing
Bu kapıyı açabilirsin.;Bu kapıyı asla açabilirsin.;∅;asla;açabilirsin;npi_licensing
Ben bu problemi tek başıma çözebilirim.;Ben bu problemi tek başıma asla çözebilirim.;∅;asla;çözebilirim;npi_licensing
Aslında bu konuda fikrim var.;Aslında bu konuda hiç fikrim var.;∅;hiç;fikrim var;npi_licensing
Ancak bir müdür işçilere izin verdi.;Ancak hiçbir müdür işçilere izin verdi.;Bir;Hiçbir;verdi;npi_licensing
Sizin bu konuda fikrim var.;Sizin bu konuda hiç fikrim var.;∅;hiç;fikrim var;npi_licensing
Biz o konuda anlaşabiliriz.;Biz o konuda asla anlaşabiliriz.;∅;asla;anlaşabiliriz;npi_licensing
Ve bu yemeği daha önce yemiştim.;Ve bu yemeği daha önce hiç yemiştim.;∅;hiç;yemiştim;npi_licensing
Ve bu kapıyı açabilirsin.;Ve bu kapıyı asla açabilirsin.;∅;asla;açabilirsin;npi_licensing
Doktor palyaçonun şakalarına çocuk güldü.;Doktor palyaçonun şakalarına hiçbir çocuk güldü.;∅;hiçbir;güldü;npi_licensing
Ben bu kitabı bir yerde gördüm.;Ben bu kitabı hiçbir yerde gördüm.;bir;hiçbir;gördüm;npi_licensing
Yabancı bir şarkıcı konser çıkışında imza verdi.;Yabancı hiçbir şarkıcı konser çıkışında imza verdi.;Bir;Hiçbir;verdi;npi_licensing
Bütün zor zamanlarda ona güven.;Bütün zor zamanlarda ona sakın güven.;∅;sakın;güven;npi_licensing
Son olaylar üzerine sanatçı öğrencilere destek olduğunu söyledi.;Son olaylar üzerine hiçbir sanatçı öğrencilere destek olduğunu söyledi.;∅;hiçbir;söyledi;npi_licensing
Doktor kavgadan sonra onunla konuşmuş.;Doktor kavgadan sonra onunla hiç konuşmuş.;∅;hiç;konuşmuş;npi_licensing
Bunu onunla konuşabilirsin.;Bunu onunla asla konuşabilirsin.;∅;asla;konuşabilirsin;npi_licensing
Belki annem bu yolu daha önce kullanmış.;Belki annem bu yolu daha önce hiç kullanmış.;∅;hiç;kullanmış;npi_licensing
Ben müdüre olanları anlatınca problemi çözebildik.;Ben müdüre olanları anlatınca problemi hiç çözebildik.;∅;hiç;çözdüm;npi_licensing
Burada evden çıkmadan bir şey yiyebilirsin.;Burada evden çıkmadan hiçbir şey yiyebilirsin.;bir şey;hiçbir şey;yiyebilirsin;npi_licensing
Allah bana haber getirdi.;Allah bana hiç haber getirdi.;∅;hiç;getirdi;npi_licensing
Sadece bu yazarın romanlarını okudum.;Sadece bu yazarın romanlarını hiç okudum.;∅;hiç;okudum;npi_licensing
Bu yazarın romanlarını okudum.;Bu yazarın romanlarını hiç okudum.;∅;hiç;okudum;npi_licensing
Bugün bu konuda düşünmüştüm.;Bugün bu konuda hiç düşünmüştüm.;∅;hiç;düşünmüştüm;npi_licensing
Yeni mahallede bir ev satılıktı.;Yeni mahallede hiçbir ev satılıktı.;bir;hiçbir;satılıktı;npi_licensing
Sonra hayatımı değiştiren bir film izledim.;Sonra hayatımı değiştiren hiçbir film izledim.;bir;hiçbir;izledim;npi_licensing
Şimdi bana anahtarları evde unuttuğunu söyle.;Şimdi bana sakın anahtarları evde unuttuğunu söyle.;∅;sakın;söyle;npi_licensing
Diğer biri kapıyı çaldı.;Diğer kimse kapıyı çaldı.;Biri;Kimse;çaldı;npi_licensing
Gel bana gerçeği söyle.;Gel bana sakın gerçeği söyle.;∅;sakın;söyle;npi_licensing
Okul arkadaşlarımdan biri yardım etti.;Okul arkadaşlarımdan kimse yardım etti.;biri;kimse;yardım etti;npi_licensing
Ben aslında çocukluğuma dair bir şey hatırlıyorum.;Ben aslında çocukluğuma dair hiçbir şey hatırlıyorum.;bir şey;hiçbir şey;hatırlıyorum;npi_licensing
Yapılan toplantıda biri itiraz etti.;Yapılan toplantıda kimse itiraz etti.;biri;kimse;etti;npi_licensing
Daha biri bahçeye top atmış.;Daha kimse bahçeye top atmış.;Biri;Kimse;atmış;npi_licensing
Yapılan olaylar üzerine sanatçı öğrencilere destek olduğunu söyledi.;Yapılan olaylar üzerine hiçbir sanatçı öğrencilere destek olduğunu söyledi.;∅;hiçbir;söyledi;npi_licensing
Bu avukatla ilgili çıkan haberi yay.;Bu avukatla ilgili çıkan sakın yay.;∅;sakın;yay;npi_licensing
Nasıl bu problemi tek başıma çözebilirim.;Nasıl bu problemi tek başıma asla çözebilirim.;∅;asla;çözebilirim;npi_licensing
Eve doğum yaptıktan sonra misafir geldi.;Eve doğum yaptıktan sonra hiçbir misafir geldi.;∅;hiçbir;geldi;npi_licensing
1 ay sonuna param kaldı.;1 ay sonuna hiç param kaldı.;∅;hiç;kaldı;npi_licensing
Ama doğum gününü kutlayabileceğimiz bir yer biliyorum.;Ama doğum gününü kutlayabileceğimiz hiçbir yer biliyorum.;bir;hiçbir;biliyorum;npi_licensing
En alt dönemden birine tavsiye verdim.;En alt dönemden hiç kimseye tavsiye verdim.;birine;hiç kimseye;verdim;npi_licensing
Bana gönderdiği yemeklerden yiyebilirsin.;Bana gönderdiği yemeklerden asla yiyebilirsin.;∅;asla;yiyebilirsin;npi_licensing
Birine önemli bir sırrımı verdim.;Hiç kimseye önemli bir sırrımı verdim.;Birine;Hiç kimseye;verdim;npi_licensing
Bir otobüste biri bagajını unutmuş.;Bir otobüste kimse bagajını unutmuş.;biri;kimse;unutmuş;npi_licensing
Eski arkadaşlarımdan biri yardım etti.;Eski arkadaşlarımdan kimse yardım etti.;biri;kimse;yardım etti;npi_licensing
Senin doğum gününü kutlayabileceğimiz bir yer biliyorum.;Senin doğum gününü kutlayabileceğimiz hiçbir yer biliyorum.;bir;hiçbir;biliyorum;npi_licensing
112 acil yardım hattını bu gibi durumlarda arayabilirsin.;112 acil yardım hattını bu gibi durumlarda asla arayabilirsin;∅;asla;ara;npi_licensing
Burada bir garson sipariş aldı.;Burada hiçbir garson sipariş aldı.;Bir;Hiçbir;aldı;npi_licensing
Bugün bu kitabı bir yerde gördüm.;Bugün bu kitabı hiçbir yerde gördüm.;bir;hiçbir;gördüm;npi_licensing
Uzman hocanın anlattığı yeni konuyu öğrenciler anladı.;Uzman hocanın anlattığı yeni konuyu öğrenciler hiç anladı.;∅;hiç;anladı;npi_licensing
İki avukatla ilgili çıkan haberi yay.;İki avukatla ilgili çıkan sakın yay.;∅;sakın;yay;npi_licensing
Müdür müdüre olanları anlatınca problemi çözebildik.;Müdür müdüre olanları anlatınca problemi hiç çözebildik.;∅;hiç;çözdüm;npi_licensing
Ya buraya gelebilirsin.;Ya buraya asla gelebilirsin.;∅;asla;gelebilirsin;npi_licensing
Küçük birine nereye gittiğini söylemiş.;Küçük hiç kimseye nereye gittiğini söylemiş.;Birine;Hiç kimseye;söylemiş;npi_licensing
2. personal odasına girebilirsin.;2. personal odasına asla girebilirsin.;∅;asla;girebilirsin;npi_licensing
Eğer i̇ş teklifini kabul edebilirim.;Eğer i̇ş teklifini asla kabul edebilirim.;∅;asla;edebilirim;npi_licensing
Şimdi aslında çocukluğuma dair bir şey hatırlıyorum.;Şimdi aslında çocukluğuma dair hiçbir şey hatırlıyorum.;bir şey;hiçbir şey;hatırlıyorum;npi_licensing
Tabi şartları düşününce bu riski alabiliriz.;Tabi şartları düşününce bu riski asla alabiliriz.;∅;asla;alabiliriz;npi_licensing
Yazar fransa'da yaşadığı sırada müzeleri gezmiş.;Yazar fransa'da yaşadığı sırada müzeleri hiç gezmiş.;∅;hiç;gezmiş;npi_licensing
Yazar fransa'da yaşadığı sırada müzeleri gezmiş.;Yazar fransa'da yaşadığı sırada müzeleri hiç gezmiş.;∅;hiç;gezmiş;npi_licensing
Bir biri kapıyı çaldı.;Bir kimse kapıyı çaldı.;Biri;Kimse;çaldı;npi_licensing
Ve kırmızı düğmeye bas.;Ve kırmızı düğmeye sakın bas.;∅;sakın;bas;npi_licensing
Ben bu kitabı okudum.;Ben bu kitabı hiç okudum.;∅;hiç;okudum;npi_licensing
2013 yılbaşı çekilişinde birine hediye aldım.;2013 yılbaşı çekilişinde hiç kimseye hediye aldım.;Birine;Hiç kimseye;aldım;npi_licensing
Ve babam böyle bir olay yaşamıştı.;Ve babam böyle bir olay hiç yaşamıştı.;∅;hiç;yaşamıştı;npi_licensing
Ama seni dün biri aradı.;Ama seni dün hiç kimse aradı.;biri;hiç kimse;aradı;npi_licensing
Arkadaşlarımdan biri yardım etti.;Arkadaşlarımdan kimse yardım etti.;biri;kimse;yardım etti;npi_licensing
Yine daha önce bahsettiği söyleşiye katıldım.;Yine daha önce bahsettiği hiçbir söyleşiye katıldım.;∅;hiçbir;katıldım;npi_licensing
Baba annemin dolaba koyduğu şerbetten iç.;Baba annemin dolaba koyduğu şerbetten sakın iç.;∅;sakın;iç;npi_licensing
Yine biri kapıyı çaldı.;Yine kimse kapıyı çaldı.;Biri;Kimse;çaldı;npi_licensing
Eski müdür yıllık izni onayladı.;Eski müdür hiçbir yıllık izni onayladı.;∅;hiçbir;onayladı;npi_licensing
Eski arkadaşlarımdan biri yardım etti.;Eski arkadaşlarımdan kimse yardım etti.;biri;kimse;yardım etti;npi_licensing
Yine bu yazarın romanlarını okudum.;Yine bu yazarın romanlarını hiç okudum.;∅;hiç;okudum;npi_licensing
Burada i̇htiyaç molası için şoför durdu.;Burada i̇htiyaç molası için şoför hiç durdu.;∅;hiç;durdu;npi_licensing
Bir polis olaya müdahale etti.;Hiçbir polis olaya müdahale etti.;Bir;Hiçbir;etti;npi_licensing
Sonra acı içindeki adama hemşire baktı.;Sonra acı içindeki adama hiçbir hemşire baktı.;∅;hiçbir;baktı;npi_licensing
Tanrı benden ne istediğini anladım.;Tanrı benden ne istediğini hiç anladım.;∅;hiç;anladım;npi_licensing
Babam böyle bir olay yaşamıştı.;Babam böyle bir olay hiç yaşamıştı.;∅;hiç;yaşamıştı;npi_licensing
İşte seni dün biri aradı.;İşte seni dün hiç kimse aradı.;biri;hiç kimse;aradı;npi_licensing
Tüm şartları düşününce bu riski alabiliriz.;Tüm şartları düşününce bu riski asla alabiliriz.;∅;asla;alabiliriz;npi_licensing
Ve bu planı uygulayabiliriz.;Ve bu planı asla uygulayabiliriz.;∅;asla;uygulayabiliriz;npi_licensing
Iyi bir yönetici çalışanların fazla mesai yapmamasına karışabilir.;Iyi hiçbir yönetici çalışanların fazla mesai yapmamasına karışabilir.;Bir;Hiçbir;karışabilir;npi_licensing
Büyük yüzüklerin Efendisi serisini okumuş.;Büyük yüzüklerin Efendisi serisini hiç okumuş.;∅;hiç;okumuş;npi_licensing
Yeni bu kitabı okudum.;Yeni bu kitabı hiç okudum.;∅;hiç;okudum;npi_licensing
Kız kavgadan sonra onunla konuşmuş.;Kız kavgadan sonra onunla hiç konuşmuş.;∅;hiç;konuşmuş;npi_licensing
Ancak bir yönetici çalışanların fazla mesai yapmamasına karışabilir.;Ancak hiçbir yönetici çalışanların fazla mesai yapmamasına karışabilir.;Bir;Hiçbir;karışabilir;npi_licensing
Sonra birine nereye gittiğini söylemiş.;Sonra hiç kimseye nereye gittiğini söylemiş.;Birine;Hiç kimseye;söylemiş;npi_licensing
Fransa'da yaşadığı sırada müzeleri gezmiş.;Fransa'da yaşadığı sırada müzeleri hiç gezmiş.;∅;hiç;gezmiş;npi_licensing
Annem bu yolu daha önce kullanmış.;Annem bu yolu daha önce hiç kullanmış.;∅;hiç;kullanmış;npi_licensing
Peki benden ne istediğini anladım.;Peki benden ne istediğini hiç anladım.;∅;hiç;anladım;npi_licensing
Bu zor zamanlarda ona güven.;Bu zor zamanlarda ona sakın güven.;∅;sakın;güven;npi_licensing
Senin gönderdiği yemeklerden yiyebilirsin.;Senin gönderdiği yemeklerden asla yiyebilirsin.;∅;asla;yiyebilirsin;npi_licensing
Onu tren istasyonunda polis gördü.;Onu tren istasyonunda hiç polis gördü.;∅;hiç;gördü;npi_licensing
Ben bu konuda düşünmüştüm.;Ben bu konuda hiç düşünmüştüm.;∅;hiç;düşünmüştüm;npi_licensing
Onunla konuşabilirsin.;Onunla asla konuşabilirsin.;∅;asla;konuşabilirsin;npi_licensing
Bir alt dönemden birine tavsiye verdim.;Bir alt dönemden hiç kimseye tavsiye verdim.;birine;hiç kimseye;verdim;npi_licensing
Yine acı içindeki adama hemşire baktı.;Yine acı içindeki adama hiçbir hemşire baktı.;∅;hiçbir;baktı;npi_licensing
Yalnız bu gece bir sanatçı performans sergiledi.;Yalnız bu gece hiçbir sanatçı performans sergiledi.;bir;hiçbir;sergiledi;npi_licensing
