good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Ve yaz akşamları sahilde keyifle yürünür.;Ve yaz akşamları çiftler tarafından sahilde keyifle yürünür.;∅;çiftler tarafından;yürünür;passives
Hele yazın bu sahilde rahatça yüzülür.;Hele yazın turistler tarafından bu sahilde rahatça yüzülür.;∅;turistler tarafından;yüzülür;passives
</s> yeni yıl sabahında geç uyunur.;</s> yeni yıl sabahında eğlenenler tarafından geç uyunur.;∅;eğlenenler tarafından;uyunur;passives
Herkes yeni bir şey öğrenilince mutlu olunur.;Herkes yeni bir şey öğrenilince öğrenenler tarafından mutlu olunur.;∅;öğrenenler tarafından;olunur;passives
Sabah yağmur yağınca şemsiye ile yürünür.;Sabah yağmur yağınca insanlar tarafından şemsiye ile yürünür.;∅;insanlar tarafından;yürünür;passives
Şu serada nemli koridorlarda yürünür.;Şu serada işçiler tarafından nemli koridorlarda yürünür.;∅;işçiler tarafından;yürünür;passives
Bir sabah okul bahçesinde koşuldu.;Bir sabah öğrenciler tarafından okul bahçesinde koşuldu.;∅;öğrenciler tarafından;koşuldu;passives
Yüksek orman yangını söndürülürken duman altında kalındı.;Yüksek orman yangını söndürülürken itfaiyeciler tarafından duman altında kalındı.;∅;itfaiyeciler tarafından;kalındı;passives
Yaz gecelerinde balkonda uyunur.;Yaz gecelerinde insanlar tarafından balkonda uyunur.;∅;insanlar tarafından;uyunur;passives
Çok gençken daha çok eğlenilir.;Çok gençken insanlar tarafından daha çok eğlenilir.;∅;insanlar tarafından;eğlenilir;passives
Çok sıcak yaz günlerinde gölgede uzanılır.;Çok sıcak yaz günlerinde insanlar tarafından gölgede uzanılır.;∅;insanlar tarafından;uzanılır;passives
Bu ortaçağ kalesinin zindanlarında soğukta donuldu.;Bu ortaçağ kalesinin zindanlarında mahkumlar tarafından soğukta donuldu.;∅;mahkumlar tarafından;donuldu;passives
Bu yeraltı sığınağında haftalarca mahsur kalındı.;Bu yeraltı sığınağında insanlar tarafından haftalarca mahsur kalındı.;∅;insanlar tarafından;kalındı;passives
Roma şehir merkezinde gece geç saatlere kadar yürünür.;Roma şehir merkezinde gençler tarafından gece geç saatlere kadar yürünür.;∅;gençler tarafından;yürünür;passives
Ankara şehir merkezinde gece geç saatlere kadar yürünür.;Ankara şehir merkezinde gençler tarafından gece geç saatlere kadar yürünür.;∅;gençler tarafından;yürünür;passives
Çünkü volkanik gölde asitli suya kesinlikle girilmez.;Çünkü volkanik gölde turistler tarafından asitli suya kesinlikle girilmez.;∅;turistler tarafından;girilmez;passives
Herkes kışın bu gölde buz üstünde yürünür.;Herkes kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
Ancak yağmur yağınca şemsiye ile yürünür.;Ancak yağmur yağınca insanlar tarafından şemsiye ile yürünür.;∅;insanlar tarafından;yürünür;passives
Güzel yaz akşamları sahilde keyifle yürünür.;Güzel yaz akşamları çiftler tarafından sahilde keyifle yürünür.;∅;çiftler tarafından;yürünür;passives
Çift biyolojik laboratuvarda steril ortamda çalışıldı.;Çift biyolojik laboratuvarda bilim insanları tarafından steril ortamda çalışıldı.;∅;bilim insanları tarafından;çalışıldı;passives
Çocuk yaz tatilinde bol bol uyunur.;Çocuk yaz tatilinde öğrenciler tarafından bol bol uyunur.;∅;öğrenciler tarafından;uyunur;passives
Bir otobüs yolda kalınca soğukta donuldu.;Bir otobüs yolda kalınca yolcular tarafından soğukta donuldu.;∅;yolcular tarafından;donuldu;passives
Aslan dağın zirvesine ulaşılınca sevinçle bağrılıyor.;Aslan dağın zirvesine tırmananlar tarafından sevinçle bağrılıyor.;∅;tırmananlar tarafından;bağrılıyor;passives
Bir yeni yıl sabahında geç uyunur.;Bir yeni yıl sabahında eğlenenler tarafından geç uyunur.;∅;eğlenenler tarafından;uyunur;passives
5- yazın ince giyinilir.;5- yazın insanlar tarafından ince giyinilir.;∅;insanlar tarafından;giyinilir;passives
Adam mars kolonisinde basınçlı odalarda uyunur.;Adam mars kolonisinde koloniciler tarafından basınçlı odalarda uyunur.;∅;koloniciler tarafından;uyunur;passives
Yeni araştırma projesi için gece boyunca çalışıldı.;Yeni araştırma projesi için asistanlar tarafından gece boyunca çalışıldı.;∅;asistanlar tarafından;çalışıldı;passives
Sadece yüzme havuzunda kurallara uygun şekilde yüzülür.;Sadece yüzme havuzunda yüzücüler tarafından kurallara uygun şekilde yüzülür.;∅;yüzücüler tarafından;yüzülür;passives
Büyük orman yangını söndürülürken duman altında kalındı.;Büyük orman yangını söndürülürken itfaiyeciler tarafından duman altında kalındı.;∅;itfaiyeciler tarafından;kalındı;passives
Bir dijital detoks kampında teknolojiden uzak yaşanır.;Bir dijital detoks kampında katılımcılar tarafından teknolojiden uzak yaşanır.;∅;katılımcılar tarafından;yaşanır;passives
Yarı maratonda son kilometrede hızlı koşuldu.;Yarı maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
Özel biyolojik laboratuvarda steril ortamda çalışıldı.;Özel biyolojik laboratuvarda bilim insanları tarafından steril ortamda çalışıldı.;∅;bilim insanları tarafından;çalışıldı;passives
Ve ortaçağ kalesinin zindanlarında soğukta donuldu.;Ve ortaçağ kalesinin zindanlarında mahkumlar tarafından soğukta donuldu.;∅;mahkumlar tarafından;donuldu;passives
Bu stresli zamanlarda daha çok sigara içilir.;Bu stresli zamanlarda insanlar tarafından daha çok sigara içilir.;∅;insanlar tarafından;içilir;passives
İnsanlar plajda güneş altında uzun süre yatılıyor.;İnsanlar plajda turistler tarafından güneş altında uzun süre yatılıyor.;∅;turistler tarafından;yatılıyor;passives
Uzay mekiğinde yerçekimi olmayınca tuhaf uyunur.;Uzay mekiğinde mürettebat tarafından yerçekimi olmayınca tuhaf uyunur.;∅;mürettebat tarafından;uyunur;passives
Bir lunaparkta hızlı trenlerde çığlık atılır.;Bir lunaparkta çocuklar tarafından hızlı trenlerde çığlık atılır.;∅;çocuklar tarafından;çığlık atılır;passives
Sonra üniversite kütüphanesinde sessizce çalışıldı.;Sonra üniversite kütüphanesinde öğrenciler tarafından sessizce çalışıldı.;∅;öğrenciler tarafından;çalışıldı;passives
Spor kumsalda sabah erken saatlerde koşulur.;Spor kumsalda sporcular tarafından sabah erken saatlerde koşulur.;∅;sporcular tarafından;koşulur;passives
Tur deniz kenarında sabah erken saatte koşulur.;Tur deniz kenarında sporcular tarafından sabah erken saatte koşulur.;∅;sporcular tarafından;koşulur;passives
Gece şiddetli kar fırtınasında dışarıda donuldu.;Gece şiddetli kar fırtınasında yolcular tarafından dışarıda donuldu.;∅;yolcular tarafından;donuldu;passives
Çalışma kumsalda sabah erken saatlerde koşulur.;Çalışma kumsalda sporcular tarafından sabah erken saatlerde koşulur.;∅;sporcular tarafından;koşulur;passives
Antalya kayak merkezinde dik yamaçlardan atlanır.;Antalya kayak merkezinde kayakçılar tarafından dik yamaçlardan atlanır.;∅;kayakçılar tarafından;atlanır;passives
Ama kışın bu gölde buz üstünde yürünür.;Ama kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
Ve antarktika'da -50 derecede hemen donulur.;Ve antarktika'da araştırmacılar tarafından -50 derecede hemen donulur.;∅;araştırmacılar tarafından;donulur;passives
Kongre şehir parkında sabah erken saatlerde koşulur.;Kongre şehir parkında halk tarafından sabah erken saatlerde koşulur.;∅;halk tarafından;koşulur;passives
Eski yazlık evde sabahları geç uyunur.;Eski yazlık evde tatilciler tarafından sabahları geç uyunur.;∅;tatilciler tarafından;uyunur;passives
3 otobüs yolda kalınca soğukta donuldu.;3 otobüs yolda kalınca yolcular tarafından soğukta donuldu.;∅;yolcular tarafından;donuldu;passives
Ve kışın bu gölde buz üstünde yürünür.;Ve kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
Amerika yaz kampında derin nehirlere atlanıyor.;Amerika yaz kampında kampçılar tarafından derin nehirlere atlanıyor.;∅;kampçılar tarafından;atlanıyor;passives
Oyun kumsalda sabah erken saatlerde koşulur.;Oyun kumsalda sporcular tarafından sabah erken saatlerde koşulur.;∅;sporcular tarafından;koşulur;passives
Akşam festival alanında sabaha kadar dans edildi.;Akşam festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Yüzme havuzunda kurallara uygun şekilde yüzülür.;Yüzme havuzunda yüzücüler tarafından kurallara uygun şekilde yüzülür.;∅;yüzücüler tarafından;yüzülür;passives
Sıcak yaz günlerinde gölgede uzanılır.;Sıcak yaz günlerinde insanlar tarafından gölgede uzanılır.;∅;insanlar tarafından;uzanılır;passives
Ayrıca uzay istasyonunda yerçekimsiz ortama alışılınca rahatça uyunur.;Ayrıca uzay istasyonunda yerçekimsiz ortama alışılınca astronotlar tarafından rahatça uyunur.;∅;astronotlar tarafından;uyunur;passives
Maraton şehir parkında sabah erken saatlerde koşulur.;Maraton şehir parkında halk tarafından sabah erken saatlerde koşulur.;∅;halk tarafından;koşulur;passives
Bir karda kaymadan yürünmez.;Bir karda insanlar tarafından kaymadan yürünmez.;∅;insanlar tarafından;yürünmez;passives
Kara mercan resifinde renkli balıklarla yüzülür.;Kara mercan resifinde dalgıçlar tarafından renkli balıklarla yüzülür.;∅;dalgıçlar tarafından;yüzülür;passives
Ruh yalnızken daha çok büyünür.;Ruh yalnızken yalnızlar tarafından daha çok büyünür.;∅;yalnızlar tarafından;büyünür;passives
Tüm kütüphanede tam bir sessizlik içinde çalışıldı.;Tüm kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
Halk dağın zirvesine ulaşılınca sevinçle bağrılıyor.;Halk dağın zirvesine tırmananlar tarafından sevinçle bağrılıyor.;∅;tırmananlar tarafından;bağrılıyor;passives
İkinci final döneminde eski kütüphanede çalışıldı.;İkinci final döneminde öğrenciler tarafından eski kütüphanede çalışıldı.;∅;öğrenciler tarafından;çalışıldı;passives
Lunaparkta hızlı trenlerde çığlık atılır.;Lunaparkta çocuklar tarafından hızlı trenlerde çığlık atılır.;∅;çocuklar tarafından;çığlık atılır;passives
Özellikle kışın kalın giyinilir.;Özellikle kışın insanlar tarafından kalın giyinilir.;∅;insanlar tarafından;giyinilir;passives
Daha hava güzelken daha çok dışarı çıkılır.;Daha hava güzelken herkes tarafından daha çok dışarı çıkılır.;∅;herkes tarafından;çıkılır;passives
Okul final döneminde eski kütüphanede çalışıldı.;Okul final döneminde öğrenciler tarafından eski kütüphanede çalışıldı.;∅;öğrenciler tarafından;çalışıldı;passives
Kanalda hemen batılıyor.;Kanalda düşenler tarafından hemen batılıyor.;∅;düşenler tarafından;batılıyor;passives
Görüş yarışın son metresinde hızla koşuldu.;Görüş yarışın son metresinde maratoncular tarafından hızla koşuldu.;∅;maratoncular tarafından;koşuldu;passives
Öğrenciler kütüphanede tam bir sessizlik içinde çalışıldı.;Öğrenciler kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
Çok derinlerde uzun süre çalışıldı.;Çok derinlerde dalgıçlar tarafından duzun süre çalışıldı.;∅;dalgıçlar tarafından;çalışıldı;passives
Kitap kütüphanede fısıltıyla bile konuşulmaz.;Kitap kütüphanede öğrenciler tarafından fısıltıyla bile konuşulmaz.;∅;öğrenciler tarafından;konuşulmaz;passives
Yalnız kışın bu gölde buz üstünde yürünür.;Yalnız kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
Çoğu olimpiyat köyünde sabahın ilk ışıklarıyla koşulur.;Çoğu olimpiyat köyünde atletler tarafından sabahın ilk ışıklarıyla koşulur.;∅;atletler tarafından;koşulur;passives
En yoğun kar yağışında kulübenin dışında çabuk donulur.;En yoğun kar yağışında bekçiler tarafından kulübenin dışında çabuk donulur.;∅;bekçiler tarafından;donulur;passives
4- kışın kalın giyinilir.;4- kışın insanlar tarafından kalın giyinilir.;∅;insanlar tarafından;giyinilir;passives
Bir yaz akşamları sahilde keyifle yürünür.;Bir yaz akşamları çiftler tarafından sahilde keyifle yürünür.;∅;çiftler tarafından;yürünür;passives
Daha sıcak yaz günlerinde site havuzda serin serin yüzülür.;Daha sıcak yaz günlerinde site sakinleri tarafından site havuzda serin serin yüzülür.;∅;site sakinleri tarafından;yüzülür;passives
Özellikle yaz aylarında bu plajda bol bol yüzülür.;Özellikle yaz aylarında tatilciler tarafından bu plajda bol bol yüzülür.;∅;tatilciler tarafından;yüzülür;passives
Gece festival alanında sabaha kadar dans edildi.;Gece festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Kadınlar dağın zirvesine ulaşılınca sevinçle bağrılıyor.;Kadınlar dağın zirvesine tırmananlar tarafından sevinçle bağrılıyor.;∅;tırmananlar tarafından;bağrılıyor;passives
Bugün kütüphanede tam bir sessizlik içinde çalışıldı.;Bugün kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
İlk alışınca çok gürültülü ortamlarda bile uyunur.;İlk alışınca bebekler tarafından çok gürültülü ortamlarda bile uyunur.;∅;bebekler tarafından;uyunur;passives
Maç deniz kenarında sabah erken saatte koşulur.;Maç deniz kenarında sporcular tarafından sabah erken saatte koşulur.;∅;sporcular tarafından;koşulur;passives
– yaşlanınca daha erken yatılır.;– yaşlanınca insanlar tarafından daha erken yatılır.;∅;insanlar tarafından;yatılır;passives
İnsanlar kışın bu gölde buz üstünde yürünür.;İnsanlar kışın bölgedekiler tarafından bu gölde buz üstünde yürünür.;∅;bölgedekiler tarafından;yürünür;passives
Ve sınav öncesi kütüphanede hummalıca çalışıldı.;Ve sınav öncesi öğrenciler tarafından kütüphanede hummalıca çalışıldı.;∅;öğrenciler tarafından;çalışıldı;passives
Yeşil kanalda hemen batılıyor.;Yeşil kanalda düşenler tarafından hemen batılıyor.;∅;düşenler tarafından;batılıyor;passives
2- boğaz havasında çok güzel yürünür.;2- boğaz havasında insanlar tarafından çok güzel yürünür.;∅;insanlar tarafından;yürünür;passives
Aynı serada nemli koridorlarda yürünür.;Aynı serada işçiler tarafından nemli koridorlarda yürünür.;∅;işçiler tarafından;yürünür;passives
Ağır orman yangını söndürülürken duman altında kalındı.;Ağır orman yangını söndürülürken itfaiyeciler tarafından duman altında kalındı.;∅;itfaiyeciler tarafından;kalındı;passives
Kadınlar gençken daha çok eğlenilir.;Kadınlar gençken insanlar tarafından daha çok eğlenilir.;∅;insanlar tarafından;eğlenilir;passives
Ayrıca baloda saatlerce dans edildi.;Ayrıca baloda davetliler tarafından saatlerce dans edildi.;∅;davetliler tarafından;dans edildi;passives
Çok derinlerde uzun süre çalışıldı.;Çok derinlerde dalgıçlar tarafından duzun süre çalışıldı.;∅;dalgıçlar tarafından;çalışıldı;passives
İnsan mars kolonisinde basınçlı odalarda uyunur.;İnsan mars kolonisinde koloniciler tarafından basınçlı odalarda uyunur.;∅;koloniciler tarafından;uyunur;passives
Gece baloda saatlerce dans edildi.;Gece baloda davetliler tarafından saatlerce dans edildi.;∅;davetliler tarafından;dans edildi;passives
Herkes yeni bir şey öğrenilince mutlu olunur.;Herkes yeni bir şey öğrenilince öğrenenler tarafından mutlu olunur.;∅;öğrenenler tarafından;olunur;passives
Ve yüksek kayalıklardan dikkatlice atlanıyor.;Ve yüksek kayalıklardan gençler tarafından dikkatlice atlanıyor.;∅;gençler tarafından;atlanıyor;passives
3- yazın ince giyinilir.;3- yazın insanlar tarafından ince giyinilir.;∅;insanlar tarafından;giyinilir;passives
Öğrenciler plajda güneş altında uzun süre yatılıyor.;Öğrenciler plajda turistler tarafından güneş altında uzun süre yatılıyor.;∅;turistler tarafından;yatılıyor;passives
Uzay istasyonunda yerçekimsiz ortama alışılınca rahatça uyunur.;Uzay istasyonunda yerçekimsiz ortama alışılınca astronotlar tarafından rahatça uyunur.;∅;astronotlar tarafından;uyunur;passives
Bir serada nemli koridorlarda yürünür.;Bir serada işçiler tarafından nemli koridorlarda yürünür.;∅;işçiler tarafından;yürünür;passives
Bir kütüphanede fısıltıyla bile konuşulmaz.;Bir kütüphanede öğrenciler tarafından fısıltıyla bile konuşulmaz.;∅;öğrenciler tarafından;konuşulmaz;passives
3- kışın kalın giyinilir.;3- kışın insanlar tarafından kalın giyinilir.;∅;insanlar tarafından;giyinilir;passives
Yeni stadyumda yapay çimde hızlı koşulur.;Yeni stadyumda sporcular tarafından yapay çimde hızlı koşulur.;∅;sporcular tarafından;koşulur;passives
Ve köy yolunda tozlu toprakta yürünür.;Ve köy yolunda köylüler tarafından tozlu toprakta yürünür.;∅;köylüler tarafından;yürünür;passives
Ormanlık alanda dikkatlice koşulur.;Ormanlık alanda sporcular tarafından dikkatlice koşulur.;∅;sporcular tarafından;koşulur;passives
Dağ yürüyüşünde dik yamaçlara tırmanılır.;Dağ yürüyüşünde gezginler tarafından dik yamaçlara tırmanılır.;∅;gezginler tarafından;tırmanılır;passives
Olay sabah okul bahçesinde koşuldu.;Olay sabah öğrenciler tarafından okul bahçesinde koşuldu.;∅;öğrenciler tarafından;koşuldu;passives
Ayrıca biyolojik laboratuvarda steril ortamda çalışıldı.;Ayrıca biyolojik laboratuvarda bilim insanları tarafından steril ortamda çalışıldı.;∅;bilim insanları tarafından;çalışıldı;passives
İlk antrenman sahasında tempolu koşuldu.;İlk antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
Golf deniz kenarında sabah erken saatte koşulur.;Golf deniz kenarında sporcular tarafından sabah erken saatte koşulur.;∅;sporcular tarafından;koşulur;passives
Herkes sevilince daha çok gülümsenir.;Herkes sevilince sevenler tarafından daha çok gülümsenir.;∅;sevenler tarafından;gülümsenir;passives
Para kazanınca rahat yaşanır.;Para kazanınca zenginler tarafından rahat yaşanır.;∅;zenginler tarafından;yaşanır;passives
Akşam yemekten sonra biraz dinlenilir.;Akşam yemekten sonra misafirler tarafından biraz dinlenilir.;∅;misafirler tarafından;dinlenilir;passives
Etkinlik şehir parkında sabah erken saatlerde koşulur.;Etkinlik şehir parkında halk tarafından sabah erken saatlerde koşulur.;∅;halk tarafından;koşulur;passives
Çocuklar plajda güneş altında uzun süre yatılıyor.;Çocuklar plajda turistler tarafından güneş altında uzun süre yatılıyor.;∅;turistler tarafından;yatılıyor;passives
Ancak kışın bu gölde buz üstünde yürünür.;Ancak kışın bölgedekiler tarafından bu gölde buz üstünde yürünür.;∅;bölgedekiler tarafından;yürünür;passives
2. karla kaplı yollarda dikkatli yürünür.;2. karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.;∅;işe gidenler tarafından;yürünür;passives
Uzun dağ yürüyüşünde dik yamaçlara tırmanılır.;Uzun dağ yürüyüşünde gezginler tarafından dik yamaçlara tırmanılır.;∅;gezginler tarafından;tırmanılır;passives
Kadınlar yazın bu gölde serinlemek için yüzülür.;Kadınlar yazın yerel halk tarafından bu gölde serinlemek için yüzülür.;∅;yerel halk tarafından;yüzülür;passives
Yine boğaz havasında çok güzel yürünür.;Yine boğaz havasında insanlar tarafından çok güzel yürünür.;∅;insanlar tarafından;yürünür;passives
İlk final döneminde eski kütüphanede çalışıldı.;İlk final döneminde öğrenciler tarafından eski kütüphanede çalışıldı.;∅;öğrenciler tarafından;çalışıldı;passives
Milli stadyumda yapay çimde hızlı koşulur.;Milli stadyumda sporcular tarafından yapay çimde hızlı koşulur.;∅;sporcular tarafından;koşulur;passives
Daha uzun uçuşlarda rahatça uyunur.;Daha uzun uçuşlarda yolcular tarafından rahatça uyunur.;∅;yolcular tarafından;uyunur;passives
Herkes mars kolonisinde basınçlı odalarda uyunur.;Herkes mars kolonisinde koloniciler tarafından basınçlı odalarda uyunur.;∅;koloniciler tarafından;uyunur;passives
Herkes kışın bu gölde buz üstünde yürünür.;Herkes kışın bölgedekiler tarafından bu gölde buz üstünde yürünür.;∅;bölgedekiler tarafından;yürünür;passives
Antrenman sahasında tempolu koşuldu.;Antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
Eski yeraltı sığınağında haftalarca mahsur kalındı.;Eski yeraltı sığınağında insanlar tarafından haftalarca mahsur kalındı.;∅;insanlar tarafından;kalındı;passives
Még üzgünken daha az konuşulur.;Még üzgünken insanlar tarafından daha az konuşulur.;∅;insanlar tarafından;konuşulur;passives
Mert üzgünken daha az konuşulur.;Mert üzgünken insanlar tarafından daha az konuşulur.;∅;insanlar tarafından;konuşulur;passives
Fakat uzay mekiğinde yerçekimi olmayınca tuhaf uyunur.;Fakat uzay mekiğinde mürettebat tarafından yerçekimi olmayınca tuhaf uyunur.;∅;mürettebat tarafından;uyunur;passives
Yine final döneminde eski kütüphanede çalışıldı.;Yine final döneminde öğrenciler tarafından eski kütüphanede çalışıldı.;∅;öğrenciler tarafından;çalışıldı;passives
Çoğu dağ yürüyüşünde dik yamaçlara tırmanılır.;Çoğu dağ yürüyüşünde gezginler tarafından dik yamaçlara tırmanılır.;∅;gezginler tarafından;tırmanılır;passives
Bu olimpiyat köyünde sabahın ilk ışıklarıyla koşulur.;Bu olimpiyat köyünde atletler tarafından sabahın ilk ışıklarıyla koşulur.;∅;atletler tarafından;koşulur;passives
Kadınlar maratonda son kilometrede hızlı koşuldu.;Kadınlar maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
Yalnız kışın bu gölde buz üstünde yürünür.;Yalnız kışın bölgedekiler tarafından bu gölde buz üstünde yürünür.;∅;bölgedekiler tarafından;yürünür;passives
Plajda güneş altında uzun süre yatılıyor.;Plajda turistler tarafından güneş altında uzun süre yatılıyor.;∅;turistler tarafından;yatılıyor;passives
Neden soğuk algınlığında bol bol uyunur.;Neden soğuk algınlığında hastalar tarafından bol bol uyunur.;∅;hastalar tarafından;uyunur;passives
Ayrıca yazın ince giyinilir.;Ayrıca yazın insanlar tarafından ince giyinilir.;∅;insanlar tarafından;giyinilir;passives
Hızlı akıntı uyarısı yapılan kıyılarda katiyen yüzülmemeli.;Hızlı akıntı uyarısı yapılan kıyılarda gençler tarafından katiyen yüzülmemeli.;∅;gençler tarafından;yüzülmemeli;passives
Yeraltı mağarasında karanlıkta dikkatlice yürünür.;Yeraltı mağarasında mağaracılar tarafından karanlıkta dikkatlice yürünür.;∅;mağaracılar tarafından;yürünür;passives
Daha derinlerde uzun süre çalışıldı.;Daha derinlerde dalgıçlar tarafından duzun süre çalışıldı.;∅;dalgıçlar tarafından;çalışıldı;passives
Türkiye yaz kampında derin nehirlere atlanıyor.;Türkiye yaz kampında kampçılar tarafından derin nehirlere atlanıyor.;∅;kampçılar tarafından;atlanıyor;passives
Merkezi biyolojik laboratuvarda steril ortamda çalışıldı.;Merkezi biyolojik laboratuvarda bilim insanları tarafından steril ortamda çalışıldı.;∅;bilim insanları tarafından;çalışıldı;passives
Ağır karda kaymadan yürünmez.;Ağır karda insanlar tarafından kaymadan yürünmez.;∅;insanlar tarafından;yürünmez;passives
Bu nükleer santralde radyasyon alanlarına girilmez.;Bu nükleer santralde personel tarafından radyasyon alanlarına girilmez.;∅;personel tarafından;girilmez;passives
• yaşlanınca daha erken yatılır.;• yaşlanınca insanlar tarafından daha erken yatılır.;∅;insanlar tarafından;yatılır;passives
Son antrenman sahasında tempolu koşuldu.;Son antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
En sıcak yaz günlerinde gölgede uzanılır.;En sıcak yaz günlerinde insanlar tarafından gölgede uzanılır.;∅;insanlar tarafından;uzanılır;passives
Herkes dağın zirvesine ulaşılınca sevinçle bağrılıyor.;Herkes dağın zirvesine tırmananlar tarafından sevinçle bağrılıyor.;∅;tırmananlar tarafından;bağrılıyor;passives
Her yazın bu gölde serinlemek için yüzülür.;Her yazın yerel halk tarafından bu gölde serinlemek için yüzülür.;∅;yerel halk tarafından;yüzülür;passives
Ve uzun uçuşlarda rahatça uyunur.;Ve uzun uçuşlarda yolcular tarafından rahatça uyunur.;∅;yolcular tarafından;uyunur;passives
Spor deniz kenarında sabah erken saatte koşulur.;Spor deniz kenarında sporcular tarafından sabah erken saatte koşulur.;∅;sporcular tarafından;koşulur;passives
İki kayak merkezinde dik yamaçlardan atlanır.;İki kayak merkezinde kayakçılar tarafından dik yamaçlardan atlanır.;∅;kayakçılar tarafından;atlanır;passives
Yine yazlık evde sabahları geç uyunur.;Yine yazlık evde tatilciler tarafından sabahları geç uyunur.;∅;tatilciler tarafından;uyunur;passives
Ardından üniversite kütüphanesinde sessizce çalışıldı.;Ardından üniversite kütüphanesinde öğrenciler tarafından sessizce çalışıldı.;∅;öğrenciler tarafından;çalışıldı;passives
Bu derinlerde uzun süre çalışıldı.;Bu derinlerde dalgıçlar tarafından duzun süre çalışıldı.;∅;dalgıçlar tarafından;çalışıldı;passives
Yeni opera binasında akustik test sırasında dans edildi.;Yeni opera binasında akustik test sırasında sanatçılar tarafından dans edildi.;∅;sanatçılar tarafından;dans edildi;passives
Bu kütüphanede fısıltıyla bile konuşulmaz.;Bu kütüphanede öğrenciler tarafından fısıltıyla bile konuşulmaz.;∅;öğrenciler tarafından;konuşulmaz;passives
Kışın bu gölde buz üstünde yürünür.;Kışın bölgedekiler tarafından bu gölde buz üstünde yürünür.;∅;bölgedekiler tarafından;yürünür;passives
Konser alanında coşkuyla dans edildi.;Konser alanında hayranlar tarafından coşkuyla dans edildi.;∅;hayranlar tarafından;dans edildi;passives
Son yarışın son metresinde hızla koşuldu.;Son yarışın son metresinde maratoncular tarafından hızla koşuldu.;∅;maratoncular tarafından;koşuldu;passives
Açık ormanlık alanda dikkatlice koşulur.;Açık ormanlık alanda sporcular tarafından dikkatlice koşulur.;∅;sporcular tarafından;koşulur;passives
Türkiye her sene bir yaş daha büyünür.;Türkiye her sene çocuklar tarafından bir yaş daha büyünür.;∅;çocuklar tarafından;büyünür;passives
Bu sınav haftasında gece geç saatlere kadar çalışıldı.;Bu sınav haftasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.;∅;üniversiteliler tarafından;çalışıldı;passives
7- kışın kalın giyinilir.;7- kışın insanlar tarafından kalın giyinilir.;∅;insanlar tarafından;giyinilir;passives
Ülke her sene bir yaş daha büyünür.;Ülke her sene çocuklar tarafından bir yaş daha büyünür.;∅;çocuklar tarafından;büyünür;passives
Akıntı uyarısı yapılan kıyılarda katiyen yüzülmemeli.;Akıntı uyarısı yapılan kıyılarda gençler tarafından katiyen yüzülmemeli.;∅;gençler tarafından;yüzülmemeli;passives
3. kanalda hemen batılıyor.;3. kanalda düşenler tarafından hemen batılıyor.;∅;düşenler tarafından;batılıyor;passives
Aki üzgünken daha az konuşulur.;Aki üzgünken insanlar tarafından daha az konuşulur.;∅;insanlar tarafından;konuşulur;passives
Ayrıca şehir merkezinde gece geç saatlere kadar yürünür.;Ayrıca şehir merkezinde gençler tarafından gece geç saatlere kadar yürünür.;∅;gençler tarafından;yürünür;passives
Düğün salonunda sabaha kadar dans edildi.;Düğün salonunda davetliler tarafından sabaha kadar dans edildi.;∅;davetliler tarafından;dans edildi;passives
Çünkü kışın bu gölde buz üstünde yürünür.;Çünkü kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
Onlar mars kolonisinde basınçlı odalarda uyunur.;Onlar mars kolonisinde koloniciler tarafından basınçlı odalarda uyunur.;∅;koloniciler tarafından;uyunur;passives
Uçak yamaç paraşütüyle uçurumdan atlandı.;Uçak yamaç paraşütüyle maceracılar tarafından uçurumdan atlandı.;∅;maceracılar tarafından;atlandı;passives
