good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Onda kimin yıktığı duvar yeniden yapılıyor?;Onda onun nasıl yıktığı duvar yeniden yapılıyor?;Kimin;Onun nasıl;duvar;island_effects
Peki kimi markette gören kasiyer gülümsedi?;Peki onu neden markette gören kasiyer gülümsedi?;Kimi;Onu neden;kasiyer;island_effects
Ama kimi koridorda karşılayan müdür yardımcısı gergindi?;Ama onu niçin koridorda karşılayan müdür yardımcısı gergindi?;Kimi;Onu niçin;yardımcısı;island_effects
Ama kimin yaktığı ateş sabaha kadar yandı?;Ama onun nasıl yaktığı ateş sabaha kadar yandı?;Kimin;Onun nasıl;ateş;island_effects
Ya kimi bahçede gören komşu telefon etti?;Ya onu nasıl bahçede gören komşu telefon etti?;Kimi;Onu nasıl;komşu;island_effects
Şimdi neyi çantasına koymayı unutan kadın telaşlandı?;Şimdi onu niye çantasına koymayı unutan kadın telaşlandı?;Neyi;Onu niye;kadın;island_effects
Daha neyi çantadan çıkaran kadın şaşırdı?;Daha onu niye çantadan çıkaran kadın şaşırdı?;Neyi;Onu niye;kadın;island_effects  
Neden kimi koridorda gören öğretmen durdu?;Neden onu niye koridorda gören öğretmen durdu?;Kimi;Onu niye;öğretmen;island_effects  
Peki neyi çantasında taşıyan kadın endişeli görünüyordu?;Peki onu niye çantasında taşıyan kadın endişeli görünüyordu?;Neyi;Onu niye;kadın;island_effects
Peki kimin kırdığı pencere camı değiştirildi?;Peki onun niçin kırdığı pencere camı değiştirildi?;Kimin;Onun niçin;camı;island_effects
Sen kimin yönettiği filmi izledin?;Sen onun nasıl yönettiği filmi izledin?;Kimin;Onun nasıl;filmi;island_effects
Bugün kimin önerdiği kitabı aldın?;Bugün onun niye önerdiği kitabı aldın?;Kimin;Onun niye;kitabı;island_effects
Şimdi kimin yıktığı kuleyi yeniden inşa ettiler?;Şimdi onun niye yıktığı kuleyi yeniden inşa ettiler?;Kimin;Onun niye;kuleyi;island_effects
Sen kimin söylediği şarkıyı dinliyorsun?;Sen onun niye söylediği şarkıyı dinliyorsun?;Kimin;Onun niye;şarkıyı;island_effects  
Peki kimin yazdığı şiiri okudun?;Peki onun niçin yazdığı şiiri okudun?;Kimin;Onun niçin;şiiri;island_effects
Neden kimi mağazada takip eden güvenlik görevlisi şüphelendi?;Neden onu niçin mağazada takip eden güvenlik görevlisi şüphelendi?;Kimi;Onu niçin;görevlisi;island_effects
A kimin yıktığı duvar yeniden yapılıyor?;A onun nasıl yıktığı duvar yeniden yapılıyor?;Kimin;Onun nasıl;duvar;island_effects
Her neyi dolapta unutan anne telaşlandı?;Her onu niye dolapta unutan anne telaşlandı?;Neyi;Onu niye;anne;island_effects
Kimin kazdığı çukur kazayla dolduruldu?;Onun niçin kazdığı çukur kazayla dolduruldu?;Kimin;Onun niçin;çukur;island_effects
Kim kimi koridorda gören öğretmen durdu?;Kim onu niye koridorda gören öğretmen durdu?;Kimi;Onu niye;öğretmen;island_effects  
Acaba neyi ağacın altına gömen köpek havladı?;Acaba onu neden ağacın altına gömen köpek havladı?;Neyi;Onu neden;köpek;island_effects
Bu neyi buzdolabına koyan adam unuttu?;Bu onu nasıl buzdolabına koyan adam unuttu?;Neyi;Onu nasıl;adam;island_effects  
Senin kimin kaybettiği anahtarı buldun?;Senin onun neden kaybettiği anahtarı buldun?;Kimin;Onun neden;anahtarı;island_effects  
Şimdi kimin yazdığı kitap çok okunuyor?;Şimdi onun neden yazdığı kitap çok okunuyor?;Kimin;Onun neden;kitap;island_effects
Acaba neyi duvara asan ressam mutlu oldu?;Acaba onu neden duvara asan ressam mutlu oldu?;Neyi;Onu neden;ressam;island_effects
Ama kimin yazdığı makale çok tartışılıyor?;Ama onun neden yazdığı makale çok tartışılıyor?;Kimin;Onun neden;makale;island_effects
Ne neyi dolapta unutan anne telaşlandı?;Ne onu niye dolapta unutan anne telaşlandı?;Neyi;Onu niye;anne;island_effects
Şimdi neyi çantasında taşıyan kadın endişeli görünüyordu?;Şimdi onu niye çantasında taşıyan kadın endişeli görünüyordu?;Neyi;Onu niye;kadın;island_effects
Neyi nehre atan çocuk ceza aldı?;Onu nasıl nehre atan çocuk ceza aldı?;Neyi;Onu nasıl;çocuk;island_effects
Şimdi neyi dükkana getiren eleman azar işitti?;Şimdi onu neden dükkana getiren eleman azar işitti?;Neyi;Onu neden;eleman;island_effects
Neyi çantasına koymayı unutan kadın telaşlandı?;Onu niye çantasına koymayı unutan kadın telaşlandı?;Neyi;Onu niye;kadın;island_effects
Ama kimin kaybettiği cüzdan bulundu?;Ama onun nasıl kaybettiği cüzdan bulundu?;Kimin;Onun nasıl;cüzdan;island_effects
Kimin yıktığı kuleyi yeniden inşa ettiler?;Onun niye yıktığı kuleyi yeniden inşa ettiler?;Kimin;Onun niye;kuleyi;island_effects
Siz kimin yaptığı pastayı beğendin?;Siz onun niçin yaptığı pastayı beğendin?;Kimin;Onun niçin;pastayı;island_effects  
Peki neyi duvara asan ressam mutlu oldu?;Peki onu neden duvara asan ressam mutlu oldu?;Neyi;Onu neden;ressam;island_effects
Burada kimi koridorda gören öğretmen durdu?;Burada onu niye koridorda gören öğretmen durdu?;Kimi;Onu niye;öğretmen;island_effects  
Kimin söylediği şarkıyı dinliyorsun?;Onun niye söylediği şarkıyı dinliyorsun?;Kimin;Onun niye;şarkıyı;island_effects  
Peki kimi konsere çağıran basçıyı beğeniyor?;Peki onu neden konsere çağıran basçıyı beğeniyor?;Kimi;Onu neden;basçıyı;island_effects
Şimdi neyi çantasına koyan kadın panikledi?;Şimdi onu niye çantasına koyan kadın panikledi?;Neyi;Onu niye;kadın;island_effects  
Kimin aldığı kararı duydun?;Onun neden aldığı kararı duydun?;Kimin;Onun neden;kararı;island_effects  
Yani neyi balkondan atan komşu uyarılmıştı?;Yani onu niçin balkondan atan komşu uyarılmıştı?;Neyi;Onu niçin;komşu;island_effects
Şimdi neyi çantadan çıkaran kadın şaşırdı?;Şimdi onu niye çantadan çıkaran kadın şaşırdı?;Neyi;Onu niye;kadın;island_effects  
Peki kimi sahne arkasında bekleyen yönetmen çağırdı?;Peki onu niye sahne arkasında bekleyen yönetmen çağırdı?;Kimi;Onu niye;yönetmen;island_effects
Peki kimi markette gören kasiyer tanıdı?;Peki onu niçin markette gören kasiyer tanıdı?;Kimi;Onu niçin;kasiyer;island_effects
Kim kimi mağazada takip eden güvenlik görevlisi şüphelendi?;Kim onu niçin mağazada takip eden güvenlik görevlisi şüphelendi?;Kimi;Onu niçin;görevlisi;island_effects
Kimin yaktığı mumlar hala yanıyor?;Onun neden yaktığı mumlar hala yanıyor?;Kimin;Onun neden;mumlar;island_effects
Hadi kimin yazdığı mektubu okudun?;Hadi onun nasıl yazdığı mektubu okudun?;Kimin;Onun nasıl;mektubu;island_effects  
Ancak kimin yaptığı heykel müzede sergileniyor?;Ancak onun niçin yaptığı heykel müzede sergileniyor?;Kimin;Onun niçin;heykel;island_effects
Yani neyi çalışma odasında unutan yazar geri döndü?;Yani onu neden çalışma odasında unutan yazar geri döndü?;Neyi;Onu neden;yazar;island_effects
Daha neyi balkondan atan komşu uyarıldı?;Daha onu niçin balkondan atan komşu uyarıldı?;Neyi;Onu niçin;komşu;island_effects
Fakat kimin yaktığı ateş sabaha kadar söndü?;Fakat onun nasıl yaktığı ateş sabaha kadar söndü?;Kimin;Onun nasıl;ateş;island_effects
Bu neyi çalışma masasına bırakan profesör düşündü?;Bu onu niye çalışma masasına bırakan profesör düşündü?;Neyi;Onu niye;profesör;island_effects
Ve kimi kapıda karşılayan kız aceleyle mutfağa girdi?;Ve onu nasıl kapıda karşılayan kız aceleyle mutfağa girdi?;Kimi;Onu nasıl;kız;island_effects
Peki neyi parkta besleyen çocuk mutlu oldu?;Peki onu nasıl parkta besleyen çocuk mutlu oldu?;Neyi;Onu nasıl;çocuk;island_effects
Şimdi kimin getirdiği hediyeyi açtın?;Şimdi onun niçin getirdiği hediyeyi açtın?;Kimin;Onun niçin;hediyeyi;island_effects
Kimin yönettiği filmi izledin?;Onun nasıl yönettiği filmi izledin?;Kimin;Onun nasıl;filmi;island_effects
Son kimin aldığı kararı duydun?;Son onun neden aldığı kararı duydun?;Kimin;Onun neden;kararı;island_effects  
Hem neyi dolapta saklayan çocuk gülümsüyordu?;Hem onu neden dolapta saklayan çocuk gülümsüyordu?;Neyi;Onu neden;çocuk;island_effects
Ve kimin kazdığı kuyu tehlikeli görünüyordu?;Ve onun niçin kazdığı kuyu tehlikeli görünüyordu?;Kimin;Onun niçin;kuyu;island_effects
Sonra kimin söylediği şarkı herkesi etkiledi?;Sonra onun nasıl söylediği şarkı herkesi etkiledi?;Kimin;Onun nasıl;şarkı;island_effects
Bunu kimin kırdığı vazo yerdeydi?;Bunu onun nasıl kırdığı vazo yerdeydi?;Kimin;Onun nasıl;vazo;island_effects  
İlk kimin yazdığı şiiri okudun?;İlk onun niçin yazdığı şiiri okudun?;Kimin;Onun niçin;şiiri;island_effects
Ve neyi çantasında taşıyan kadın endişeliydi?;Ve onu niye çantasında taşıyan kadın endişeliydi?;Neyi;Onu niye;kadın;island_effects
Bu kimi markette gören kasiyer gülümsedi?;Bu onu neden markette gören kasiyer gülümsedi?;Kimi;Onu neden;kasiyer;island_effects
Ve neyi çöp tenekesine atan adam yakalandı?;Ve onu neden çöp tenekesine atan adam yakalandı?;Neyi;Onu neden;adam;island_effects
Neden kimin gittiği konser çok kalabalıkmış?;Neden onun nasıl gittiği konser çok kalabalıkmış?;Kimin;Onun nasıl;konser;island_effects
Neden kimi köprüde gören polis durdurdu?;Neden onu nasıl köprüde gören polis durdurdu?;Kimi;Onu nasıl;polis;island_effects
Ama kimi otobüsten indiren şoför sinirlendi?;Ama onu niçin otobüsten indiren şoför sinirlendi?;Kimi;Onu niçin;şoför;island_effects
Şimdi neyi dolaba koyan adam unutmuş?;Şimdi onu niçin dolaba koyan adam unutmuş?;Neyi;Onu niçin;adam;island_effects  
Kimin yazdığı makale çok tartışılıyor?;Onun neden yazdığı makale çok tartışılıyor?;Kimin;Onun neden;makale;island_effects
Bu kimin kazdığı çukur tehlike oluşturuyordu?;Bu onun niçin kazdığı çukur tehlike oluşturuyordu?;Kimin;Onun niçin;çukur;island_effects
Acaba kimi markette gören kasiyer gülümsedi?;Acaba onu neden markette gören kasiyer gülümsedi?;Kimi;Onu neden;kasiyer;island_effects
Kim neyi çantasına koymayı unutan kadın geri döndü?;Kim onu niçin çantasına koymayı unutan kadın geri döndü?;Neyi;Onu niçin;kadın;island_effects
Evde neyi dolapta saklayan çocuk gülüyordu?;Evde onu neden dolapta saklayan çocuk gülüyordu?;Neyi;Onu neden;çocuk;island_effects
Ama kimin unuttuğu şemsiye dolapta kalmış?;Ama onun niye unuttuğu şemsiye dolapta kalmış?;Kimin;Onun niye;şemsiye;island_effects
Acaba kimin yazdığı şiiri okudun?;Acaba onun niçin yazdığı şiiri okudun?;Kimin;Onun niçin;şiiri;island_effects
Peki neyi çalışma odasında unutan yazar geri döndü?;Peki onu neden çalışma odasında unutan yazar geri döndü?;Neyi;Onu neden;yazar;island_effects
Şimdi neyi çantasında taşıyan kadın endişeliydi?;Şimdi onu niye çantasında taşıyan kadın endişeliydi?;Neyi;Onu niye;kadın;island_effects
Sen kimin kaybettiği anahtarı buldun?;Sen onun neden kaybettiği anahtarı buldun?;Kimin;Onun neden;anahtarı;island_effects  
Her neyi çöp kutusuna atan çocuk yakalandı?;Her onu niçin çöp kutusuna atan çocuk yakalandı?;Neyi;Onu niçin;çocuk;island_effects  
Neyi çantasında taşıyan kadın endişeli görünüyordu?;Onu niye çantasında taşıyan kadın endişeli görünüyordu?;Neyi;Onu niye;kadın;island_effects
Nasıl kimi güldürmeye çalışan çocuk ilgi çekti?;Nasıl onu niye güldürmeye çalışan çocuk ilgi çekti?;Kimi;Onu niye;çocuk;island_effects
Neden kimin çaldığı piyanonun sesi geliyor?;Neden onun niye çaldığı piyanonun sesi geliyor?;Kimin;Onun niye;piyano;island_effects  
İşte neyi çantasında taşıyan kadın endişeli görünüyordu?;İşte onu niye çantasında taşıyan kadın endişeli görünüyordu?;Neyi;Onu niye;kadın;island_effects
Neden neyi masanın altına saklayan çocuk güldü?;Neden onu nasıl masanın altına saklayan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Acaba kimin yaktığı ateş sabaha kadar yandı?;Acaba onun nasıl yaktığı ateş sabaha kadar yandı?;Kimin;Onun nasıl;ateş;island_effects
İşte kimi kütüphanede gören öğrenci şaşırdı?;İşte onu neden kütüphanede gören öğrenci şaşırdı?;Kimi;Onu neden;öğrenci;island_effects
İşte neyi buzdolabına koyan adam unuttu?;İşte onu nasıl buzdolabına koyan adam unuttu?;Neyi;Onu nasıl;adam;island_effects  
Siz kimi markette gören kasiyer gülümsedi?;Siz onu nasıl markette gören kasiyer gülümsedi?;Kimi;Onu nasıl;kasiyer;island_effects
Bugün kimin söylediği şarkı herkesi etkiledi?;Bugün onun nasıl söylediği şarkı herkesi etkiledi?;Kimin;Onun nasıl;şarkı;island_effects
Ama kimi arayan sekreter telaşlandı?;Ama onu niçin arayan sekreter telaşlandı?;Kimi;Onu niçin;sekreter;island_effects  
Acaba kimi sahne arkasında bekleyen yönetmen çağırdı?;Acaba onu niye sahne arkasında bekleyen yönetmen çağırdı?;Kimi;Onu niye;yönetmen;island_effects
Peki kimi sahilde gören balıkçı şaşırdı?;Peki onu neden sahilde gören balıkçı şaşırdı?;Kimi;Onu neden;balıkçı;island_effects  
Evde neyi balkondan atan komşu uyarıldı?;Evde onu niçin balkondan atan komşu uyarıldı?;Neyi;Onu niçin;komşu;island_effects
Ama kimi markette gören kasiyer tanıdı?;Ama onu niçin markette gören kasiyer tanıdı?;Kimi;Onu niçin;kasiyer;island_effects
Acaba kimi otobüsten indiren şoför sinirlendi?;Acaba onu niçin otobüsten indiren şoför sinirlendi?;Kimi;Onu niçin;şoför;island_effects
Neyi çantasında taşıyan kadın endişeliydi?;Onu niye çantasında taşıyan kadın endişeliydi?;Neyi;Onu niye;kadın;island_effects
Kim neyi dükkana getiren eleman azar işitti?;Kim onu neden dükkana getiren eleman azar işitti?;Neyi;Onu neden;eleman;island_effects
Neyi çalışma masasına bırakan profesör düşündü?;Onu niye çalışma masasına bırakan profesör düşündü?;Neyi;Onu niye;profesör;island_effects
İşte neyi sınıfa taşıyan öğrenci hocadan özür diledi?;İşte onu niye sınıfa taşıyan öğrenci hocadan özür diledi?;Neyi;Onu niye;öğrenci;island_effects
Peki neyi sınıfa taşıyan öğrenci hocadan özür diledi?;Peki onu niye sınıfa taşıyan öğrenci hocadan özür diledi?;Neyi;Onu niye;öğrenci;island_effects
Sonra kimi arayan sekreter telaşlandı?;Sonra onu niçin arayan sekreter telaşlandı?;Kimi;Onu niçin;sekreter;island_effects  
Bugün kimin yazdığı şiiri okudun?;Bugün onun niçin yazdığı şiiri okudun?;Kimin;Onun niçin;şiiri;island_effects
Her neyi dolaba koyan adam unutmuş?;Her onu niçin dolaba koyan adam unutmuş?;Neyi;Onu niçin;adam;island_effects  
Şimdi kimin yaktığı ateş sabaha kadar yandı?;Şimdi onun nasıl yaktığı ateş sabaha kadar yandı?;Kimin;Onun nasıl;ateş;island_effects
Şimdi kimin aldığı kararı duydun?;Şimdi onun neden aldığı kararı duydun?;Kimin;Onun neden;kararı;island_effects  
Her kimi sahilde gören balıkçı şaşırdı?;Her onu neden sahilde gören balıkçı şaşırdı?;Kimi;Onu neden;balıkçı;island_effects  
Hem kimin kopardığı çiçekler solmuş?;Hem onun niye kopardığı çiçekler solmuş?;Kimin;Onun niye;çiçekler;island_effects
Peki kimin çaldığı piyanonun sesi geliyor?;Peki onun niye çaldığı piyanonun sesi geliyor?;Kimin;Onun niye;piyano;island_effects  
Senin kimin yazdığı mektubu okudun?;Senin onun nasıl yazdığı mektubu okudun?;Kimin;Onun nasıl;mektubu;island_effects  
Ama kimi hastanede ziyaret eden doktor üzgündü?;Ama onu neden hastanede ziyaret eden doktor üzgündü?;Kimi;Onu neden;doktor;island_effects
Acaba kimin çizdiği resim sergileniyor?;Acaba onun nasıl çizdiği resim sergileniyor?;Kimin;Onun nasıl;resim;island_effects
Ya kimi hastanede ziyaret eden hemşire üzüldü?;Ya onu neden hastanede ziyaret eden hemşire üzüldü?;Kimi;Onu neden;hemşire;island_effects
Şimdi kimin unuttuğu şapka vestiyerde kalmış?;Şimdi onun niye unuttuğu şapka vestiyerde kalmış?;Kimin;Onun niye;şapka;island_effects
Bugün kimin yaktığı mumlar hala yanıyor?;Bugün onun neden yaktığı mumlar hala yanıyor?;Kimin;Onun neden;mumlar;island_effects
Polis kimi metroda gören yolcu yerini verdi?;Polis onu nasıl metroda gören yolcu yerini verdi?;Kimi;Onu nasıl;yolcu;island_effects
Ve kimi stadyumda gören taraftar bağırdı?;Ve onu nasıl stadyumda gören taraftar bağırdı?;Kimi;Onu nasıl;taraftar;island_effects  
Sen kimin yaptığı pastayı beğendin?;Sen onun niçin yaptığı pastayı beğendin?;Kimin;Onun niçin;pastayı;island_effects  
Her neyi çantasına koymayı unutan kadın panikledi?;Her onu niye çantasına koymayı unutan kadın panikledi?;Neyi;Onu niye;kadın;island_effects
Neyi çantadan çıkaran kadın şaşırdı?;Onu niye çantadan çıkaran kadın şaşırdı?;Neyi;Onu niye;kadın;island_effects  
Kimin söylediği şarkı herkesi etkiledi?;Onun nasıl söylediği şarkı herkesi etkiledi?;Kimin;Onun nasıl;şarkı;island_effects
Peki kimin yaktığı mumlar sönmüş?;Peki onun neden yaktığı mumlar sönmüş?;Kimin;Onun neden;mumlar;island_effects
İlk kimin aldığı kararı duydun?;İlk onun neden aldığı kararı duydun?;Kimin;Onun neden;kararı;island_effects  
Kim kimi otobüsten indiren şoför sinirlendi?;Kim onu niçin otobüsten indiren şoför sinirlendi?;Kimi;Onu niçin;şoför;island_effects
Kimi sahne arkasında bekleyen yönetmen çağırdı?;Onu niye sahne arkasında bekleyen yönetmen çağırdı?;Kimi;Onu niye;yönetmen;island_effects
Halk kimi konsere çağıran basçıyı beğeniyor?;Halk onu neden konsere çağıran basçıyı beğeniyor?;Kimi;Onu neden;basçıyı;island_effects
Ve kimin söylediği şarkı herkesi etkiledi?;Ve onun nasıl söylediği şarkı herkesi etkiledi?;Kimin;Onun nasıl;şarkı;island_effects
Ve kimi eve bırakan görevli geç kaldı?;Ve onu niçin eve bırakan görevli geç kaldı?;Kimi;Onu niçin;görevli;island_effects
Kim neyi duvara asan ressam mutlu oldu?;Kim onu neden duvara asan ressam mutlu oldu?;Neyi;Onu neden;ressam;island_effects
Senin kimin getirdiği hediyeyi açtın?;Senin onun niçin getirdiği hediyeyi açtın?;Kimin;Onun niçin;hediyeyi;island_effects
Artık kimin yaktığı mumlar sönmüş?;Artık onun neden yaktığı mumlar sönmüş?;Kimin;Onun neden;mumlar;island_effects
Her neyi çantasına koymayı unutan kadın geri döndü?;Her onu niçin çantasına koymayı unutan kadın geri döndü?;Neyi;Onu niçin;kadın;island_effects
Her neyi çantasına koymayı unutan kadın telaşlandı?;Her onu niye çantasına koymayı unutan kadın telaşlandı?;Neyi;Onu niye;kadın;island_effects
Acaba kimin getirdiği hediyeyi açtın?;Acaba onun niçin getirdiği hediyeyi açtın?;Kimin;Onun niçin;hediyeyi;island_effects
Acaba neyi ağacın altına saklayan köpek havlıyordu?;Acaba onu nasıl ağacın altına saklayan köpek havlıyordu?;Neyi;Onu nasıl;köpek;island_effects
Acaba neyi buzdolabına koyan adam unuttu?;Acaba onu nasıl buzdolabına koyan adam unuttu?;Neyi;Onu nasıl;adam;island_effects  
Peki kimi koridorda karşılayan müdür yardımcısı gergindi?;Peki onu niçin koridorda karşılayan müdür yardımcısı gergindi?;Kimi;Onu niçin;yardımcısı;island_effects
Neden kimi arayan sekreter telaşlandı?;Neden onu niçin arayan sekreter telaşlandı?;Kimi;Onu niçin;sekreter;island_effects  
Acaba neyi çalışma masasına bırakan profesör düşündü?;Acaba onu niye çalışma masasına bırakan profesör düşündü?;Neyi;Onu niye;profesör;island_effects
Ve kimin yazdığı mektubu okudun?;Ve onun nasıl yazdığı mektubu okudun?;Kimin;Onun nasıl;mektubu;island_effects  
Neden kimi sahilde gören balıkçı şaşırdı?;Neden onu neden sahilde gören balıkçı şaşırdı?;Kimi;Onu neden;balıkçı;island_effects  
Acaba kimin yaptığı heykel müzede sergileniyor?;Acaba onun niçin yaptığı heykel müzede sergileniyor?;Kimin;Onun niçin;heykel;island_effects
Şimdi neyi ağacın dallarına asan çocuk güldü?;Şimdi onu nasıl ağacın dallarına asan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Yani kimin yaktığı mumlar hala yanıyor?;Yani onun neden yaktığı mumlar hala yanıyor?;Kimin;Onun neden;mumlar;island_effects
Acaba neyi dolaba koyan adam unutmuş?;Acaba onu niçin dolaba koyan adam unutmuş?;Neyi;Onu niçin;adam;island_effects  
Ve kimi otobüsten indiren şoför sinirlendi?;Ve onu niçin otobüsten indiren şoför sinirlendi?;Kimi;Onu niçin;şoför;island_effects
Ve kimin yıktığı kuleyi yeniden inşa ettiler?;Ve onun niye yıktığı kuleyi yeniden inşa ettiler?;Kimin;Onun niye;kuleyi;island_effects
Ve kimi parkta gören çocuk heyecanlandı?;Ve onu neden parkta gören çocuk heyecanlandı?;Kimi;Onu neden;çocuk;island_effects  
Bugün kimin kaybettiği cüzdan bulundu?;Bugün onun nasıl kaybettiği cüzdan bulundu?;Kimin;Onun nasıl;cüzdan;island_effects
Her neyi buzdolabına koyan adam unuttu?;Her onu nasıl buzdolabına koyan adam unuttu?;Neyi;Onu nasıl;adam;island_effects  
» kimi otobüsten indiren şoför sinirlendi?;» onu niçin otobüsten indiren şoför sinirlendi?;Kimi;Onu niçin;şoför;island_effects
İşte neyi çöp kutusuna atan çocuk yakalandı?;İşte onu niçin çöp kutusuna atan çocuk yakalandı?;Neyi;Onu niçin;çocuk;island_effects  
Ve neyi dükkana getiren eleman azar işitti?;Ve onu neden dükkana getiren eleman azar işitti?;Neyi;Onu neden;eleman;island_effects
Ve neyi duvara asan ressam mutlu oldu?;Ve onu neden duvara asan ressam mutlu oldu?;Neyi;Onu neden;ressam;island_effects
Kimin yıktığı duvar yeniden yapılıyor?;Onun nasıl yıktığı duvar yeniden yapılıyor?;Kimin;Onun nasıl;duvar;island_effects
Bu neyi nehre atan çocuk ceza aldı?;Bu onu nasıl nehre atan çocuk ceza aldı?;Neyi;Onu nasıl;çocuk;island_effects
Ya neyi dolaba koyan adam unutmuş?;Ya onu niçin dolaba koyan adam unutmuş?;Neyi;Onu niçin;adam;island_effects  
İşte neyi parkta besleyen çocuk mutlu oldu?;İşte onu nasıl parkta besleyen çocuk mutlu oldu?;Neyi;Onu nasıl;çocuk;island_effects
Sen kimin önerdiği kitabı aldın?;Sen onun niye önerdiği kitabı aldın?;Kimin;Onun niye;kitabı;island_effects
Bu kimi markette gören kasiyer gülümsedi?;Bu onu nasıl markette gören kasiyer gülümsedi?;Kimi;Onu nasıl;kasiyer;island_effects
Daha neyi dolapta saklayan çocuk gülümsüyordu?;Daha onu neden dolapta saklayan çocuk gülümsüyordu?;Neyi;Onu neden;çocuk;island_effects
Ama kimi hastanede ziyaret eden hemşire ağladı?;Ama onu neden hastanede ziyaret eden hemşire ağladı?;Kimi;Onu neden;hemşire;island_effects
Acaba neyi çantadan çıkaran kadın şaşırdı?;Acaba onu niye çantadan çıkaran kadın şaşırdı?;Neyi;Onu niye;kadın;island_effects  
Acaba kimin kaybettiği anahtarı buldun?;Acaba onun neden kaybettiği anahtarı buldun?;Kimin;Onun neden;anahtarı;island_effects  
Peki neyi masaya bırakan garson düşürdü?;Peki onu nasıl masaya bırakan garson düşürdü?;Neyi;Onu nasıl;garson;island_effects  
Neden neyi çantasına koymayı unutan kadın panikledi?;Neden onu niye çantasına koymayı unutan kadın panikledi?;Neyi;Onu niye;kadın;island_effects
Her kimi markette gören kasiyer gülümsedi?;Her onu nasıl markette gören kasiyer gülümsedi?;Kimi;Onu nasıl;kasiyer;island_effects
Ya kimin söylediği yalan ortaya çıktı?;Ya onun neden söylediği yalan ortaya çıktı?;Kimin;Onun neden;yalan;island_effects
Acaba neyi duvara asan ressam mutlu oldu?;Acaba onu neden duvara asan ressam mutlu oldu?;Neyi;Onu neden;ressam;island_effects
Günümüzde kimin yazdığı roman çok satıyor?;Günümüzde onun neden yazdığı roman çok satıyor?;Kimin;Onun neden;roman;island_effects
Acaba kimin kaybettiği cüzdan bulundu?;Acaba onun nasıl kaybettiği cüzdan bulundu?;Kimin;Onun nasıl;cüzdan;island_effects
Ve kimin yaktığı ateş sabaha kadar söndü?;Ve onun nasıl yaktığı ateş sabaha kadar söndü?;Kimin;Onun nasıl;ateş;island_effects
Hem neyi ağacın dallarına asan çocuk sevindi?;Hem onu nasıl ağacın dallarına asan çocuk sevindi?;Neyi;Onu nasıl;çocuk;island_effects
Ve kimin kırdığı vazo yerdeydi?;Ve onun nasıl kırdığı vazo yerdeydi?;Kimin;Onun nasıl;vazo;island_effects  
Ve kimin çizdiği resim sergileniyor?;Ve onun nasıl çizdiği resim sergileniyor?;Kimin;Onun nasıl;resim;island_effects
Ama kimi tiyatroda alkışlayan seyirciler coşkuluydu?;Ama onu niye tiyatroda alkışlayan seyirciler coşkuluydu?;Kimi;Onu niye;seyirciler;island_effects
Bugün kimin yazdığı makale çok tartışılıyor?;Bugün onun neden yazdığı makale çok tartışılıyor?;Kimin;Onun neden;makale;island_effects
Ama neyi masanın altına saklayan çocuk güldü?;Ama onu nasıl masanın altına saklayan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Kimi köprüde gören polis durdurdu?;Onu nasıl köprüde gören polis durdurdu?;Kimi;Onu nasıl;polis;island_effects
Ama kimi kütüphanede gören öğrenci şaşırdı?;Ama onu neden kütüphanede gören öğrenci şaşırdı?;Kimi;Onu neden;öğrenci;island_effects
Neden kimi kütüphanede gören öğrenci şaşkına döndü?;Neden onu nasıl kütüphanede gören öğrenci şaşkına döndü?;Kimi;Onu nasıl;öğrenci;island_effects
Siz neyi çalışma masasına bırakan profesör düşündü?;Siz onu niye çalışma masasına bırakan profesör düşündü?;Neyi;Onu niye;profesör;island_effects
Bu kimi okul bahçesinde gören öğretmen şaşırdı?;Bu onu nasıl okul bahçesinde gören öğretmen şaşırdı?;Kimi;Onu nasıl;öğretmen;island_effects
Bugün kimin gittiği konser çok kalabalıkmış?;Bugün onun nasıl gittiği konser çok kalabalıkmış?;Kimin;Onun nasıl;konser;island_effects
Fakat neyi çantasında taşıyan kadın endişeli görünüyordu?;Fakat onu niye çantasında taşıyan kadın endişeli görünüyordu?;Neyi;Onu niye;kadın;island_effects
Siz kimi tiyatroda alkışlayan seyirciler coşkuluydular?;Siz onu niye tiyatroda alkışlayan seyirciler coşkuluydular?;Kimi;Onu niye;seyirciler;island_effects
Ve kimin unuttuğu şapka vestiyerde kalmış?;Ve onun niye unuttuğu şapka vestiyerde kalmış?;Kimin;Onun niye;şapka;island_effects
Her neyi çantasına koyan kadın panikledi?;Her onu niye çantasına koyan kadın panikledi?;Neyi;Onu niye;kadın;island_effects  
Ve kimin yazdığı roman çok satıyor?;Ve onun neden yazdığı roman çok satıyor?;Kimin;Onun neden;roman;island_effects
Bugün neyi çantasına koyan kadın panikledi?;Bugün onu niye çantasına koyan kadın panikledi?;Neyi;Onu niye;kadın;island_effects  
Ve kimi koridorda gören öğretmen durdu?;Ve onu niye koridorda gören öğretmen durdu?;Kimi;Onu niye;öğretmen;island_effects  
Peki kimi markette gören kasiyer gülümsedi?;Peki onu nasıl markette gören kasiyer gülümsedi?;Kimi;Onu nasıl;kasiyer;island_effects
