good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Her köpek yabancıyı görünce durur.;Her köpek yabancıyı görünce durar.;durur;durar;-;irregular_forms
Çok yaşlı adam bankta oturup saatlerce durur.;Çok yaşlı adam bankta oturup saatlerce durar.;durur;durar;-;irregular_forms
Kadın sevgilisine özel günler dışında da hediye verir.;Kadın sevgilisine özel günler dışında da hediye verer.;verir;verer;-;irregular_forms
Ancak polisler şüpheli bir aracı görünce hemen durur.;Ancak polisler şüpheli bir aracı görünce hemen durar.;durur;durar;-;irregular_forms
Hakan serbest vuruşta nihayet topu ağlara vurur.;Hakan serbest vuruşta nihayet topu ağlara vurar.;vurur;vurar;-;irregular_forms
Ancak kargo şoförü adresi bulunca paketi verir.;Ancak kargo şoförü adresi bulunca paketi verer.;verir;verer;-;irregular_forms
Ancak şef yemeğin tadına bakınca eksikleri bilir.;Ancak şef yemeğin tadına bakınca eksikleri biler.;bilir;biler;-;irregular_forms
Ama polisler şüpheli bir aracı görünce hemen durur.;Ama polisler şüpheli bir aracı görünce hemen durar.;durur;durar;-;irregular_forms
Ama şef yemeğin tadına bakınca eksikleri bilir.;Ama şef yemeğin tadına bakınca eksikleri biler.;bilir;biler;-;irregular_forms
Bahçıvan çiçekleri sulamazsa hepsi ölür.;Bahçıvan çiçekleri sulamazsa hepsi öler.;ölür;öler;-;irregular_forms
Yani kaptan pusula kullanmadan yönü bilir.;Yani kaptan pusula kullanmadan yönü biler.;bilir;biler;-;irregular_forms  
Ama çocuk odasında kaybolan anahtarı dolabın üstünde bulur.;Ama çocuk odasında kaybolan anahtarı dolabın üstünde bular.;bulur;bular;-;irregular_forms  
Toplantıda son söz müdürün olur.;Toplantıda son söz müdürün olar.;olur;olar;-;irregular_forms
İki futbolcu fırsatını yakalayınca topu ağlara vurur.;İki futbolcu fırsatını yakalayınca topu ağlara vurar.;vurur;vurar;-;irregular_forms  
Bir futbolcu penaltı atarken topu hep aynı köşeye vurur.;Bir futbolcu penaltı atarken topu hep aynı köşeye vurar.;vurur;vurar;-;irregular_forms  
Konserde sahneyi iyi görmek için ön sırada durur.;Konserde sahneyi iyi görmek için ön sırada durar.;durur;durar;-;irregular_forms
Burada çocuklar saklananı hemen bulur.;Burada çocuklar saklananı hemen bular.;bulur;bular;-;irregular_forms
Gerçek doktor hastayı muayene edince görür.;Gerçek doktor hastayı muayene edince görer.;görür;görer;-;irregular_forms
Bir çocuk odasında kaybolan oyuncağı bulur.;Bir çocuk odasında kaybolan oyuncağı bular.;bulur;bular;-;irregular_forms
Büyük saklambaçta en iyi saklananı bile hemencecik bulur.;Büyük saklambaçta en iyi saklananı bile hemencecik bular.;bulur;bular;-;irregular_forms
Bu öğrenci tüm formülleri ezbere bilir.;Bu öğrenci tüm formülleri ezbere biler.;bilir;biler;-;irregular_forms
Burada çalışan öğrenciler sınavdaki tüm soruların cevabını bilir.;Burada çalışan öğrenciler sınavdaki tüm soruların cevabını biler.;bilir;biler;-;irregular_forms
İki futbolcu penaltı atarken topu hep aynı köşeye vurur.;İki futbolcu penaltı atarken topu hep aynı köşeye vurar.;vurur;vurar;-;irregular_forms  
Bu annen birkaç saate İstanbul'a varır.;Bu annen birkaç saate İstanbul'a varar.;varır;varar;-;irregular_forms
Ve yolcu otobüsü terminale tam vaktinde varır.;Ve yolcu otobüsü terminale tam vaktinde varar.;varır;varar;-;irregular_forms  
Bütün yarışmacılar parkuru bitirince varır.;Bütün yarışmacılar parkuru bitirince varar.;varır;varar;-;irregular_forms
İki balıkçı ağını yavaşça denizden alır.;İki balıkçı ağını yavaşça denizden alar.;alır;alar;-;irregular_forms
Bu kuşlar kış gelince güneye gitmez burada kalır.;Bu kuşlar kış gelince güneye gitmez burada kalar.;kalır;kalar;-;irregular_forms
Bu çocuk saklanan arkadaşını kolayca bulur.;Bu çocuk saklanan arkadaşını kolayca bular.;bulur;bular;-;irregular_forms
Çoğu çiftçi hasat zamanı mahsulleri tarladan alır.;Çoğu çiftçi hasat zamanı mahsulleri tarladan alar.;alır;alar;-;irregular_forms  
Tüm güneş panelleri gölgede kalınca verimli çalışmaz ve enerji üretmez olur.;Tüm güneş panelleri gölgede kalınca verimli çalışmaz ve enerji üretmez olar.;olur;olar;-;irregular_forms  
Böylece güneş panelleri gölgede kalınca verimli çalışmaz ve enerji üretmez olur.;Böylece güneş panelleri gölgede kalınca verimli çalışmaz ve enerji üretmez olar.;olur;olar;-;irregular_forms  
UPS kargo şoförü adresi bulunca paketi verir.;UPS kargo şoförü adresi bulunca paketi verer.;verir;verer;-;irregular_forms
Sevgili misafirler davete tam zamanında gelir.;Sevgili misafirler davete tam zamanında geler.;gelir;geler;-;irregular_forms
Bazı çiçekler susuz kaldığında hemen ölür.;Bazı çiçekler susuz kaldığında hemen öler.;ölür;öler;-;irregular_forms
Anne odasında kaybolan çorabı yatağın altında bulur.;Anne odasında kaybolan çorabı yatağın altında bular.;bulur;bular;-;irregular_forms
Anne anneleri çocuklara aldığı oyuncakları verir.;Anne anneleri çocuklara aldığı oyuncakları verer.;verir;verer;-;irregular_forms
Baba çocuk odasında kaybolan oyuncağı bulur.;Baba çocuk odasında kaybolan oyuncağı bular.;bulur;bular;-;irregular_forms
Bir zam yapılmazsa fiyatlar aynı kalır.;Bir zam yapılmazsa fiyatlar aynı kalar.;kalır;kalar;-;irregular_forms
Ve dedem bize her pazar kahvaltıya gelir.;Ve dedem bize her pazar kahvaltıya geler.;gelir;geler;-;irregular_forms  
Yolcular terminale aynı anda varır.;Yolcular terminale aynı anda varar.;varır;varar;-;irregular_forms
Tüm yarışçılar bitiş çizgisine neredeyse aynı anda varır.;Tüm yarışçılar bitiş çizgisine neredeyse aynı anda varar.;varır;varar;-;irregular_forms
Define avcısı haritada gösterilen yerleri kazar ve hazineyi bulur.;Define avcısı haritada gösterilen yerleri kazar ve hazineyi bular.;bulur;bular;-;irregular_forms
Çünkü bu ağaçlar sonbaharda yapraklarını dökmeyip yeşil kalır.;Çünkü bu ağaçlar sonbaharda yapraklarını dökmeyip yeşil kalar.;kalır;kalar;-;irregular_forms  
3 güvenlik görevlisi paketten şüphelenince durur.;3 güvenlik görevlisi paketten şüphelenince durar.;durur;durar;-;irregular_forms  
İki yaşlı adam her sabah aynı durakta durur.;İki yaşlı adam her sabah aynı durakta durar.;durur;durar;-;irregular_forms  
Kız çocuk kaybolan köpeğini parkta bulur.;Kız çocuk kaybolan köpeğini parkta bular.;bulur;bular;-;irregular_forms
Amerika bilim insanları mikroskop altında hücreyi görür.;Amerika bilim insanları mikroskop altında hücreyi görer.;görür;görer;-;irregular_forms  
Kurye paketleri kapıda hemen verir.;Kurye paketleri kapıda hemen verer.;verir;verer;-;irregular_forms
Özellikle yılın bazı dönemlerinde Venüs Ay'ın çok yakınında durur.;Özellikle yılın bazı dönemlerinde Venüs Ay'ın çok yakınında durar.;durur;durar;-;irregular_forms
Öğrenciler sınavda zor soruları görünce şaşırır ama çalışanlar hepsini bilir.;Öğrenciler sınavda zor soruları görünce şaşırır ama çalışanlar hepsini biler.;bilir;biler;-;irregular_forms  
Ama zam yapılmazsa fiyatlar aynı kalır.;Ama zam yapılmazsa fiyatlar aynı kalar.;kalır;kalar;-;irregular_forms
4. kütüphaneden ödünç aldığı kitapları zamanında geri verir.;4. kütüphaneden ödünç aldığı kitapları zamanında geri verer.;verir;verer;-;irregular_forms
Bizim postacı her sabah aynı saatte günün gazetesini verir.;Bizim postacı her sabah aynı saatte günün gazetesini verer.;verir;verer;-;irregular_forms
Ve misafirler akşam yemeğine gelir.;Ve misafirler akşam yemeğine geler.;gelir;geler;-;irregular_forms
4 polis şüpheli aracı görünce durur.;4 polis şüpheli aracı görünce durar.;durur;durar;-;irregular_forms
Ve tren istasyona tam zamanında varır.;Ve tren istasyona tam zamanında varar.;varır;varar;-;irregular_forms
Her doktor hastanın durumunu kontrol edince görür.;Her doktor hastanın durumunu kontrol edince görer.;görür;görer;-;irregular_forms
Kimi öğrenciler sınavda zor soruları görünce şaşırır ama çalışanlar hepsini bilir.;Kimi öğrenciler sınavda zor soruları görünce şaşırır ama çalışanlar hepsini biler.;bilir;biler;-;irregular_forms  
Çünkü öğrenci tüm formülleri ezbere bilir.;Çünkü öğrenci tüm formülleri ezbere biler.;bilir;biler;-;irregular_forms
Yani öğretmen zor soruyu açıklayınca öğrenciler bilir.;Yani öğretmen zor soruyu açıklayınca öğrenciler biler.;bilir;biler;-;irregular_forms
Misafirler her cumartesi akşamı bize gelir.;Misafirler her cumartesi akşamı bize geler.;gelir;geler;-;irregular_forms
Cumartesi anneleri çocuklara aldığı oyuncakları verir.;Cumartesi anneleri çocuklara aldığı oyuncakları verer.;verir;verer;-;irregular_forms
Bazı güneş panelleri gölgede kalınca verimli çalışmaz ve enerji üretmez olur.;Bazı güneş panelleri gölgede kalınca verimli çalışmaz ve enerji üretmez olar.;olur;olar;-;irregular_forms  
Çünkü tren istasyona tam zamanında varır.;Çünkü tren istasyona tam zamanında varar.;varır;varar;-;irregular_forms
Ama köpek sahibini görünce hemen durur.;Ama köpek sahibini görünce hemen durar.;durur;durar;-;irregular_forms
Bazı bitkiler susuz kalınca ölür.;Bazı bitkiler susuz kalınca öler.;ölür;öler;-;irregular_forms
Bunu doktor hastayı muayene edince görür.;Bunu doktor hastayı muayene edince görer.;görür;görer;-;irregular_forms
Japon bilim insanları mikroskop altında hücreyi görür.;Japon bilim insanları mikroskop altında hücreyi görer.;görür;görer;-;irregular_forms  
Birçok balıkçı ağını denizden alır.;Birçok balıkçı ağını denizden alar.;alır;alar;-;irregular_forms
Zam yapılmazsa fiyatlar aynı kalır.;Zam yapılmazsa fiyatlar aynı kalar.;kalır;kalar;-;irregular_forms
Bir öğrenci tüm formülleri ezbere bilir.;Bir öğrenci tüm formülleri ezbere biler.;bilir;biler;-;irregular_forms
Sonra dedem bize her pazar kahvaltıya gelir.;Sonra dedem bize her pazar kahvaltıya geler.;gelir;geler;-;irregular_forms  
O annen birkaç saate İstanbul'a varır.;O annen birkaç saate İstanbul'a varar.;varır;varar;-;irregular_forms
Yunan futbolcu fırsatını yakalayınca topu ağlara vurur.;Yunan futbolcu fırsatını yakalayınca topu ağlara vurar.;vurur;vurar;-;irregular_forms  
Kuşlar sonbaharda göç etmez burada kalır.;Kuşlar sonbaharda göç etmez burada kalar.;kalır;kalar;-;irregular_forms
Ama postacı her sabah erken gelir.;Ama postacı her sabah erken geler.;gelir;geler;-;irregular_forms
Kimi bitkiler susuz kalınca ölür.;Kimi bitkiler susuz kalınca öler.;ölür;öler;-;irregular_forms
Kendisi kütüphaneden ödünç aldığı kitapları zamanında geri verir.;Kendisi kütüphaneden ödünç aldığı kitapları zamanında geri verer.;verir;verer;-;irregular_forms
Futbolcu penaltı atarken topa sert vurur.;Futbolcu penaltı atarken topa sert vurar.;vurur;vurar;-;irregular_forms
Milli futbolcu topa sert vurur.;Milli futbolcu topa sert vurar.;vurur;vurar;-;irregular_forms
Çalışan öğrenciler sınavdaki tüm soruların cevabını bilir.;Çalışan öğrenciler sınavdaki tüm soruların cevabını biler.;bilir;biler;-;irregular_forms
Alman futbolcu topa sert vurur.;Alman futbolcu topa sert vurar.;vurur;vurar;-;irregular_forms
Bir güvenlik görevlisi paketten şüphelenince durur.;Bir güvenlik görevlisi paketten şüphelenince durar.;durur;durar;-;irregular_forms  
Ancak yarışçılar bitiş çizgisine neredeyse aynı anda varır.;Ancak yarışçılar bitiş çizgisine neredeyse aynı anda varar.;varır;varar;-;irregular_forms
Çünkü şef yemeğin tadına bakınca eksikleri bilir.;Çünkü şef yemeğin tadına bakınca eksikleri biler.;bilir;biler;-;irregular_forms
İki yaşlı adam bankta oturup saatlerce durur.;İki yaşlı adam bankta oturup saatlerce durar.;durur;durar;-;irregular_forms
Misafirler davete tam zamanında gelir.;Misafirler davete tam zamanında geler.;gelir;geler;-;irregular_forms
Tüm misafirler her cumartesi akşamı bize gelir.;Tüm misafirler her cumartesi akşamı bize geler.;gelir;geler;-;irregular_forms
İkinci toplantıda her zaman aynı şeyler olur.;İkinci toplantıda her zaman aynı şeyler olar.;olur;olar;-;irregular_forms  
Birçok toplantıda her zaman aynı şeyler olur.;Birçok toplantıda her zaman aynı şeyler olar.;olur;olar;-;irregular_forms  
Her balıkçı ağını denizden alır.;Her balıkçı ağını denizden alar.;alır;alar;-;irregular_forms
Bir çocuk saklanan arkadaşını kolayca bulur.;Bir çocuk saklanan arkadaşını kolayca bular.;bulur;bular;-;irregular_forms
İki uçak yoğun sis nedeniyle muhtemelen geç varır.;İki uçak yoğun sis nedeniyle muhtemelen geç varar.;varır;varar;-;irregular_forms  
Çünkü çocuklar saklananı hemen bulur.;Çünkü çocuklar saklananı hemen bular.;bulur;bular;-;irregular_forms
Şimdi annem her şeyimi eliyle koymuş gibi bulur.;Şimdi annem her şeyimi eliyle koymuş gibi bular.;bulur;bular;-;irregular_forms
3 yaşlı adam her sabah aynı durakta durur.;3 yaşlı adam her sabah aynı durakta durar.;durur;durar;-;irregular_forms  
Torres serbest vuruşta nihayet topu ağlara vurur.;Torres serbest vuruşta nihayet topu ağlara vurar.;vurur;vurar;-;irregular_forms
Çünkü ağaç kışın yapraklarını dökmez ve yeşil kalır.;Çünkü ağaç kışın yapraklarını dökmez ve yeşil kalar.;kalır;kalar;-;irregular_forms
Bir postacı her sabah aynı saatte günün gazetesini verir.;Bir postacı her sabah aynı saatte günün gazetesini verer.;verir;verer;-;irregular_forms
İlk konserde sahneyi iyi görmek için ön sırada durur.;İlk konserde sahneyi iyi görmek için ön sırada durar.;durur;durar;-;irregular_forms
Birçok öğrenci tüm formülleri ezbere bilir.;Birçok öğrenci tüm formülleri ezbere biler.;bilir;biler;-;irregular_forms
Son tren istasyona tam zamanında varır.;Son tren istasyona tam zamanında varar.;varır;varar;-;irregular_forms
Uçak yoğun sis nedeniyle muhtemelen geç varır.;Uçak yoğun sis nedeniyle muhtemelen geç varar.;varır;varar;-;irregular_forms  
Ve kütüphaneden ödünç aldığı kitapları zamanında geri verir.;Ve kütüphaneden ödünç aldığı kitapları zamanında geri verer.;verir;verer;-;irregular_forms
Misafirler akşam yemeğine tam saatinde gelir.;Misafirler akşam yemeğine tam saatinde geler.;gelir;geler;-;irregular_forms
Erkek sevgilisine özel günler dışında da hediye verir.;Erkek sevgilisine özel günler dışında da hediye verer.;verir;verer;-;irregular_forms
Her aşçı yemeğin tadına bakınca bilir.;Her aşçı yemeğin tadına bakınca biler.;bilir;biler;-;irregular_forms
İngiliz futbolcu penaltı atarken topa sert vurur.;İngiliz futbolcu penaltı atarken topa sert vurar.;vurur;vurar;-;irregular_forms
Slovak futbolcu topa sert vurur.;Slovak futbolcu topa sert vurar.;vurur;vurar;-;irregular_forms
Bu bitkiler yeterince su alamayınca solar ve ölür.;Bu bitkiler yeterince su alamayınca solar ve öler.;ölür;öler;-;irregular_forms
Arap anneleri çocuklara aldığı oyuncakları verir.;Arap anneleri çocuklara aldığı oyuncakları verer.;verir;verer;-;irregular_forms
Çünkü annem her şeyimi eliyle koymuş gibi bulur.;Çünkü annem her şeyimi eliyle koymuş gibi bular.;bulur;bular;-;irregular_forms
Özel güvenlik görevlisi paketten şüphelenince durur.;Özel güvenlik görevlisi paketten şüphelenince durar.;durur;durar;-;irregular_forms  
Her tren istasyona tam zamanında varır.;Her tren istasyona tam zamanında varar.;varır;varar;-;irregular_forms
Tüm yarışmacılar parkuru bitirince varır.;Tüm yarışmacılar parkuru bitirince varar.;varır;varar;-;irregular_forms
Futbolcu topa sert vurur.;Futbolcu topa sert vurar.;vurur;vurar;-;irregular_forms
Saklambaçta en iyi saklananı bile hemencecik bulur.;Saklambaçta en iyi saklananı bile hemencecik bular.;bulur;bular;-;irregular_forms
Her öğretmen zor soruyu açıklayınca öğrenciler bilir.;Her öğretmen zor soruyu açıklayınca öğrenciler biler.;bilir;biler;-;irregular_forms
Ama köpek yabancıyı görünce durur.;Ama köpek yabancıyı görünce durar.;durur;durar;-;irregular_forms
Herkes doğum gününde güzel hediyeler gelir.;Herkes doğum gününde güzel hediyeler geler.;gelir;geler;-;irregular_forms  
Küçük çocuk saklanan arkadaşını kolayca bulur.;Küçük çocuk saklanan arkadaşını kolayca bular.;bulur;bular;-;irregular_forms
Bu takım maçı kazanırsa şampiyon olur.;Bu takım maçı kazanırsa şampiyon olar.;olur;olar;-;irregular_forms
Türk futbolcu penaltı atarken topu hep aynı köşeye vurur.;Türk futbolcu penaltı atarken topu hep aynı köşeye vurar.;vurur;vurar;-;irregular_forms  
Anderson serbest vuruşta nihayet topu ağlara vurur.;Anderson serbest vuruşta nihayet topu ağlara vurar.;vurur;vurar;-;irregular_forms
Ardından polis şüpheliyi görünce hemen vurur.;Ardından polis şüpheliyi görünce hemen vurar.;vurur;vurar;-;irregular_forms
Ve bu ağaçlar sonbaharda yapraklarını dökmeyip yeşil kalır.;Ve bu ağaçlar sonbaharda yapraklarını dökmeyip yeşil kalar.;kalır;kalar;-;irregular_forms  
Bu öğretmen zor soruyu açıklayınca öğrenciler bilir.;Bu öğretmen zor soruyu açıklayınca öğrenciler biler.;bilir;biler;-;irregular_forms
2. kütüphaneden ödünç aldığı kitapları zamanında geri verir.;2. kütüphaneden ödünç aldığı kitapları zamanında geri verer.;verir;verer;-;irregular_forms
İngiliz futbolcu topa sert vurur.;İngiliz futbolcu topa sert vurar.;vurur;vurar;-;irregular_forms
Bir çocuk kaybolan köpeğini parkta bulur.;Bir çocuk kaybolan köpeğini parkta bular.;bulur;bular;-;irregular_forms
Ardından misafirler akşam yemeğine tam saatinde gelir.;Ardından misafirler akşam yemeğine tam saatinde geler.;gelir;geler;-;irregular_forms
Bir yarışta önde giden bisikletli son dönemeçte levhaya vurur.;Bir yarışta önde giden bisikletli son dönemeçte levhaya vurar.;vurur;vurar;-;irregular_forms
Odasında kaybolan çorabı yatağın altında bulur.;Odasında kaybolan çorabı yatağın altında bular.;bulur;bular;-;irregular_forms
4 otobüs durağa tam zamanında varır.;4 otobüs durağa tam zamanında varar.;varır;varar;-;irregular_forms  
Hızlı tren rapor edilen saatte istasyona varır.;Hızlı tren rapor edilen saatte istasyona varar.;varır;varar;-;irregular_forms
Bazı bitkiler susuz kalınca ölür.;Bazı bitkiler susuz kalınca öler.;ölür;öler;-;irregular_forms
Bitkiler susuz kalınca ölür.;Bitkiler susuz kalınca öler.;ölür;öler;-;irregular_forms
Büyük balıkçı ağını yavaşça denizden alır.;Büyük balıkçı ağını yavaşça denizden alar.;alır;alar;-;irregular_forms
Ve yaşlı adam her sabah aynı durakta durur.;Ve yaşlı adam her sabah aynı durakta durar.;durur;durar;-;irregular_forms  
Bu ağaçlar sonbaharda yapraklarını dökmeyip yeşil kalır.;Bu ağaçlar sonbaharda yapraklarını dökmeyip yeşil kalar.;kalır;kalar;-;irregular_forms  
Gelen misafirler davete tam zamanında gelir.;Gelen misafirler davete tam zamanında geler.;gelir;geler;-;irregular_forms
İngiliz dalgıçlar midyeleri kayalıkların altından alır.;İngiliz dalgıçlar midyeleri kayalıkların altından alar.;alır;alar;-;irregular_forms
İkinci uçak yoğun sis nedeniyle muhtemelen geç varır.;İkinci uçak yoğun sis nedeniyle muhtemelen geç varar.;varır;varar;-;irregular_forms  
Büyük zam yapılmazsa fiyatlar aynı kalır.;Büyük zam yapılmazsa fiyatlar aynı kalar.;kalır;kalar;-;irregular_forms
Çocuk odasında kaybolan anahtarı dolabın üstünde bulur.;Çocuk odasında kaybolan anahtarı dolabın üstünde bular.;bulur;bular;-;irregular_forms  
Küçük çocuklar dondurmayı çok sevdiği için sık sık alır.;Küçük çocuklar dondurmayı çok sevdiği için sık sık alar.;alır;alar;-;irregular_forms  
Özel misafirler her cumartesi akşamı bize gelir.;Özel misafirler her cumartesi akşamı bize geler.;gelir;geler;-;irregular_forms
Birçok müzisyen kalabalığı her akşam görür.;Birçok müzisyen kalabalığı her akşam görer.;görür;görer;-;irregular_forms
O marangoz çekiçle çiviye vurur.;O marangoz çekiçle çiviye vurar.;vurur;vurar;-;irregular_forms
Bütün misafirler davete tam zamanında gelir.;Bütün misafirler davete tam zamanında geler.;gelir;geler;-;irregular_forms
Bir çiftçi hasat zamanı mahsulleri tarladan alır.;Bir çiftçi hasat zamanı mahsulleri tarladan alar.;alır;alar;-;irregular_forms  
Genç boksör son darbeyi indirince nakavt olur.;Genç boksör son darbeyi indirince nakavt olar.;olur;olar;-;irregular_forms  
Eğer zam yapılmazsa fiyatlar aynı kalır.;Eğer zam yapılmazsa fiyatlar aynı kalar.;kalır;kalar;-;irregular_forms
Özellikle öğrenciler sınavda zor soruları görünce şaşırır ama çalışanlar hepsini bilir.;Özellikle öğrenciler sınavda zor soruları görünce şaşırır ama çalışanlar hepsini biler.;bilir;biler;-;irregular_forms  
Messi serbest vuruşta nihayet topu ağlara vurur.;Messi serbest vuruşta nihayet topu ağlara vurar.;vurur;vurar;-;irregular_forms
Usta boksör son darbeyi indirince nakavt olur.;Usta boksör son darbeyi indirince nakavt olar.;olur;olar;-;irregular_forms  
Kah define avcısı haritada gösterilen yerleri kazar ve hazineyi bulur.;Kah define avcısı haritada gösterilen yerleri kazar ve hazineyi bular.;bulur;bular;-;irregular_forms
Ve kargo şoförü adresi bulunca paketi verir.;Ve kargo şoförü adresi bulunca paketi verer.;verir;verer;-;irregular_forms
Her bahçıvan çiçekleri sulamazsa hepsi ölür.;Her bahçıvan çiçekleri sulamazsa hepsi öler.;ölür;öler;-;irregular_forms
Kadın balıkçı ağını yavaşça denizden alır.;Kadın balıkçı ağını yavaşça denizden alar.;alır;alar;-;irregular_forms
Toplantıda son karar her zaman başkanın olur.;Toplantıda son karar her zaman başkanın olar.;olur;olar;-;irregular_forms
Her hafta bizimle okey oynamaya gelir.;Her hafta bizimle okey oynamaya geler.;gelir;geler;-;irregular_forms
Son yarışmacılar parkuru bitirince varır.;Son yarışmacılar parkuru bitirince varar.;varır;varar;-;irregular_forms
Bu çocuk kaybolan köpeğini parkta bulur.;Bu çocuk kaybolan köpeğini parkta bular.;bulur;bular;-;irregular_forms
Bir şef yemeğin tadına bakınca eksikleri bilir.;Bir şef yemeğin tadına bakınca eksikleri biler.;bilir;biler;-;irregular_forms
Kırmızı köpek yabancıyı görünce durur.;Kırmızı köpek yabancıyı görünce durar.;durur;durar;-;irregular_forms
Bir yaşlı adam bankta oturup saatlerce durur.;Bir yaşlı adam bankta oturup saatlerce durar.;durur;durar;-;irregular_forms
Her otobüs durağa tam zamanında varır.;Her otobüs durağa tam zamanında varar.;varır;varar;-;irregular_forms  
Tah define avcısı haritada gösterilen yerleri kazar ve hazineyi bulur.;Tah define avcısı haritada gösterilen yerleri kazar ve hazineyi bular.;bulur;bular;-;irregular_forms
Artık herkes buralardaki en iyi pilavcının Fevzi abi olduğunu bilir.;Artık herkes buralardaki en iyi pilavcının Fevzi abi olduğunu biler.;bilir;biler;-;irregular_forms
O takım maçı kazanırsa şampiyon olur.;O takım maçı kazanırsa şampiyon olar.;olur;olar;-;irregular_forms
Bütün bitkiler yeterince su alamayınca solar ve ölür.;Bütün bitkiler yeterince su alamayınca solar ve öler.;ölür;öler;-;irregular_forms
İki balıkçı ağını her sabah denizden alır.;İki balıkçı ağını her sabah denizden alar.;alır;alar;-;irregular_forms
Bazı misafirler akşam yemeğine tam saatinde gelir.;Bazı misafirler akşam yemeğine tam saatinde geler.;gelir;geler;-;irregular_forms
Bu bitkiler yeterince su alamayınca solar ve ölür.;Bu bitkiler yeterince su alamayınca solar ve öler.;ölür;öler;-;irregular_forms
Japon anneleri çocuklara aldığı oyuncakları verir.;Japon anneleri çocuklara aldığı oyuncakları verer.;verir;verer;-;irregular_forms
Deniz her hafta bizimle okey oynamaya gelir.;Deniz her hafta bizimle okey oynamaya geler.;gelir;geler;-;irregular_forms
Artık öğrenci tüm formülleri ezbere bilir.;Artık öğrenci tüm formülleri ezbere biler.;bilir;biler;-;irregular_forms
Bizim çocuklar dondurmayı çok sevdiği için sık sık alır.;Bizim çocuklar dondurmayı çok sevdiği için sık sık alar.;alır;alar;-;irregular_forms  
Kadın dalgıçlar midyeleri kayalıkların altından alır.;Kadın dalgıçlar midyeleri kayalıkların altından alar.;alır;alar;-;irregular_forms
4. müşteri sipariş bedelini kapıda nakit olarak verir.;4. müşteri sipariş bedelini kapıda nakit olarak verer.;verir;verer;-;irregular_forms  
• kuraklıkta bitkiler su alamayınca ölür.;• kuraklıkta bitkiler su alamayınca öler.;ölür;öler;-;irregular_forms 
Bulmacanın cevaplarını arka sayfada görür.;Bulmacanın cevaplarını arka sayfada görer.;görür;görer;-;irregular_forms  
Diğer dalgıçlar midyeleri kayalıkların altından alır.;Diğer dalgıçlar midyeleri kayalıkların altından alar.;alır;alar;-;irregular_forms
Bir müzisyen kalabalığı her akşam görür.;Bir müzisyen kalabalığı her akşam görer.;görür;görer;-;irregular_forms
İki otobüs şehir merkezine her saat başı varır.;İki otobüs şehir merkezine her saat başı varar.;varır;varar;-;irregular_forms
Ayrıca yılın bazı dönemlerinde Venüs Ay'ın çok yakınında durur.;Ayrıca yılın bazı dönemlerinde Venüs Ay'ın çok yakınında durar.;durur;durar;-;irregular_forms
İlk yarışta önde giden bisikletli son dönemeçte levhaya vurur.;İlk yarışta önde giden bisikletli son dönemeçte levhaya vurar.;vurur;vurar;-;irregular_forms
Ve memlekete her döndüğünde ilk iş babaannesini görür.;Ve memlekete her döndüğünde ilk iş babaannesini görer.;görür;görer;-;irregular_forms
Çiçekler susuz kaldığında hemen ölür.;Çiçekler susuz kaldığında hemen öler.;ölür;öler;-;irregular_forms
Beş yaşlı adam her sabah aynı durakta durur.;Beş yaşlı adam her sabah aynı durakta durar.;durur;durar;-;irregular_forms  
Sonraki toplantıda her zaman aynı şeyler olur.;Sonraki toplantıda her zaman aynı şeyler olar.;olur;olar;-;irregular_forms  
1 balıkçı ağını denizden alır.;1 balıkçı ağını denizden alar.;alır;alar;-;irregular_forms
Büyük konserde sahneyi iyi görmek için ön sırada durur.;Büyük konserde sahneyi iyi görmek için ön sırada durar.;durur;durar;-;irregular_forms
Tren tam zamanında istasyona varır.;Tren tam zamanında istasyona varar.;varır;varar;-;irregular_forms
İlk otobüs şehir merkezine her saat başı varır.;İlk otobüs şehir merkezine her saat başı varar.;varır;varar;-;irregular_forms
İlk yarışmacılar parkuru bitirince varır.;İlk yarışmacılar parkuru bitirince varar.;varır;varar;-;irregular_forms
Diğer uçak yoğun sis nedeniyle muhtemelen geç varır.;Diğer uçak yoğun sis nedeniyle muhtemelen geç varar.;varır;varar;-;irregular_forms  
3. uçak yoğun sis nedeniyle muhtemelen geç varır.;3. uçak yoğun sis nedeniyle muhtemelen geç varar.;varır;varar;-;irregular_forms  
Ardından dalgıçlar midyeleri kayalıkların altından alır.;Ardından dalgıçlar midyeleri kayalıkların altından alar.;alır;alar;-;irregular_forms
Küçük köpek sahibini görünce hemen durur.;Küçük köpek sahibini görünce hemen durar.;durur;durar;-;irregular_forms
Bir doktor hastayı muayene edince görür.;Bir doktor hastayı muayene edince görer.;görür;görer;-;irregular_forms
Fransız futbolcu topa sert vurur.;Fransız futbolcu topa sert vurar.;vurur;vurar;-;irregular_forms
İlk tren rapor edilen saatte istasyona varır.;İlk tren rapor edilen saatte istasyona varar.;varır;varar;-;irregular_forms
Fransız futbolcu fırsatını yakalayınca topu ağlara vurur.;Fransız futbolcu fırsatını yakalayınca topu ağlara vurar.;vurur;vurar;-;irregular_forms  
Bir yönetici toplantıda son kararı verir.;Bir yönetici toplantıda son kararı verer.;verir;verer;-;irregular_forms  
Özel misafirler davete tam zamanında gelir.;Özel misafirler davete tam zamanında geler.;gelir;geler;-;irregular_forms
