good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Bu akşam salatayı abim, tatlıyı da babam yaptı.;Bu akşam salatayı abim, babam da tatlıyı yaptı.;tatlıyı da babam;babam da tatlıyı;-;ellipsis
Bir sinemada koltuğu Pınar ve içeceği Onur seçti.;Bir sinemada koltuğu Pınar ve Onur içeceği seçti.;içeceği Onur;Onur içeceği;-;ellipsis
Büyük kütüphanede kitabı Ela ve dergiyi Burak ödünç aldı.;Büyük kütüphanede kitabı Ela ve Burak dergiyi ödünç aldı.;dergiyi Burak;Burak dergiyi;-;ellipsis
O tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;O tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
7. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;7. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
Yapılan yarışmada parkuru Fatih ve engelleri Selin tasarladı.;Yapılan yarışmada parkuru Fatih ve Selin engelleri tasarladı.;engelleri Selin;Selin engelleri;-;ellipsis
Dünya babalar gününde saati Deniz kravatı da Umut hediye etti.;Dünya babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
2. sondaj çalışmalarında vanayı tekniker ve boruyu mühendis inceledi.;2. sondaj çalışmalarında vanayı tekniker ve mühendis boruyu inceledi.;boruyu mühendis;mühendis boruyu;-;ellipsis
Bir lunaparkta hız trenine Arda ve dönme dolaba Melis bindi.;Bir lunaparkta hız trenine Arda ve Melis dönme dolaba bindi.;dönme dolaba Melis;Melis dönme dolaba;-;ellipsis
Bu sinemada koltuğu Pınar ve içeceği Onur seçti.;Bu sinemada koltuğu Pınar ve Onur içeceği seçti.;içeceği Onur;Onur içeceği;-;ellipsis
Önceki akşam salatayı abim, tatlıyı da babam yaptı.;Önceki akşam salatayı abim, babam da tatlıyı yaptı.;tatlıyı da babam;babam da tatlıyı;-;ellipsis
Aynı düğünde dansı Derya müziği de Emre seçti.;Aynı düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
Bir konserde bateriyi Can kemanı da Zeynep çaldı.;Bir konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
Yine spor salonunda koşu bandını Ahmet ve ağırlıkları Berk kullandı.;Yine spor salonunda koşu bandını Ahmet ve Berk ağırlıkları kullandı.;ağırlıkları Berk;Berk ağırlıkları;-;ellipsis
Bir çay bahçesinde tatlıyı Aslı ve yemeği Ahmet seçti.;Bir çay bahçesinde tatlıyı Aslı ve Ahmet yemeği seçti.;yemeği Ahmet;Ahmet yemeği;-;ellipsis
Ana mutfakta makarnayı Alper ve salatayı Derin hazırladı.;Ana mutfakta makarnayı Alper ve Derin salatayı hazırladı.;salatayı Derin;Derin salatayı;-;ellipsis
Polis göl kenarında sandalı Ayhan ve oltayı Gökçe kontrol etti.;Polis göl kenarında sandalı Ayhan ve Gökçe oltayı kontrol etti.;oltayı Gökçe;Gökçe oltayı;-;ellipsis
Tatilde annem cüzdanını ve kardeşim telefonunu çaldırdı.;Tatilde annem cüzdanını ve telefonunu kardeşim çaldırdı.;kardeşim telefonunu;telefonunu kardeşim;-;ellipsis
Son toplantıda sunumu Yeliz dökümanı da Levent hazırladı.;Son toplantıda sunumu Yeliz Levent de dökümanı hazırladı.;dökümanı da Levent;Levent de dökümanı;-;ellipsis
Sonra bahçede barbeküyü Okan ve masayı Elif kurdu.;Sonra bahçede barbeküyü Okan ve Elif masayı kurdu.;masayı Elif;Elif masayı;-;ellipsis
O mağazada ayakkabıyı Pelin ve çantayı Arda seçti.;O mağazada ayakkabıyı Pelin ve Arda çantayı seçti.;çantayı Arda;Arda çantayı;-;ellipsis
Ayrıca depoda kutuları işçiler ve faturaları muhasebeci kontrol etti.;Ayrıca depoda kutuları işçiler ve muhasebeci faturaları kontrol etti.;faturaları muhasebeci;muhasebeci faturaları;-;ellipsis
Bu piknikte örtüyü Selin ve sepeti Rıza getirdi.;Bu piknikte örtüyü Selin ve Rıza sepeti getirdi.;sepeti Rıza;Rıza sepeti;-;ellipsis
Büyük mutfakta sebzeleri Gülce ve meyveleri Tuna doğradı.;Büyük mutfakta sebzeleri Gülce ve Tuna meyveleri doğradı.;meyveleri Tuna;Tuna meyveleri;-;ellipsis
Ayrıca kütüphanede rafları asistan ve katalogları memur düzenledi.;Ayrıca kütüphanede rafları asistan ve memur katalogları düzenledi.;katalogları memur;memur katalogları;-;ellipsis
Bu konferansta açılışı Hakan kapanışı da Aslı yaptı.;Bu konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
Karşı köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Karşı köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Ulusal meteoroloji merkezinde uyduları mühendis ve verileri analist inceler.;Ulusal meteoroloji merkezinde uyduları mühendis ve analist verileri inceler.;verileri analist;analist verileri;-;ellipsis
Ayrıca konferansta açılışı Elif ve konuşmayı Murat yaptı.;Ayrıca konferansta açılışı Elif ve Murat konuşmayı yaptı.;konuşmayı Murat;Murat konuşmayı;-;ellipsis
İkinci yarışmada parkuru Fatih ve engelleri Selin tasarladı.;İkinci yarışmada parkuru Fatih ve Selin engelleri tasarladı.;engelleri Selin;Selin engelleri;-;ellipsis
Yine sokakta balonu Ela ve uçurtmayı Can uçurdu.;Yine sokakta balonu Ela ve Can uçurtmayı uçurdu.;uçurtmayı Can;Can uçurtmayı;-;ellipsis
Küçük kafede kahveyi Defne ve kurabiyeyi Uğur sipariş etti.;Küçük kafede kahveyi Defne ve Uğur kurabiyeyi sipariş etti.;kurabiyeyi Uğur;Uğur kurabiyeyi;-;ellipsis
Okul spor salonunda koşu bandını Ahmet ve ağırlıkları Berk kullandı.;Okul spor salonunda koşu bandını Ahmet ve Berk ağırlıkları kullandı.;ağırlıkları Berk;Berk ağırlıkları;-;ellipsis
Sabah havuzda şnorkeli Kadir ve havluyu Duygu getirdi.;Sabah havuzda şnorkeli Kadir ve Duygu havluyu getirdi.;havluyu Duygu;Duygu havluyu;-;ellipsis
İkinci ofiste raporu Hakan ve dosyayı Melis düzenledi.;İkinci ofiste raporu Hakan ve Melis dosyayı düzenledi.;dosyayı Melis;Melis dosyayı;-;ellipsis
Ancak mağazada ceketi Pelin ve pantolonu Cem seçti.;Ancak mağazada ceketi Pelin ve Cem pantolonu seçti.;pantolonu Cem;Cem pantolonu;-;ellipsis
Müzik stüdyosunda gitarı solist ve davulu baterist çaldı.;Müzik stüdyosunda gitarı solist ve baterist davulu çaldı.;davulu baterist;baterist davulu;-;ellipsis
İlk kütüphanede rafları asistan ve katalogları memur düzenledi.;İlk kütüphanede rafları asistan ve memur katalogları düzenledi.;katalogları memur;memur katalogları;-;ellipsis
Bir köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Bir köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Ama mutfakta sebzeleri Gülce ve meyveleri Tuna doğradı.;Ama mutfakta sebzeleri Gülce ve Tuna meyveleri doğradı.;meyveleri Tuna;Tuna meyveleri;-;ellipsis
İlk market alışverişinde sebzeleri Zeynep ve meyveleri Can aldı.;İlk market alışverişinde sebzeleri Zeynep ve Can meyveleri aldı.;meyveleri Can;Can meyveleri;-;ellipsis
O kafede kahveyi Defne ve kurabiyeyi Uğur sipariş etti.;O kafede kahveyi Defne ve Uğur kurabiyeyi sipariş etti.;kurabiyeyi Uğur;Uğur kurabiyeyi;-;ellipsis
O kitapçıda şiir kitabını Fırat ve romanı Asya aldı.;O kitapçıda şiir kitabını Fırat ve Asya romanı aldı.;romanı Asya;Asya romanı;-;ellipsis
Eski müzede heykeli Ayşe ve tabloyu Cem inceledi.;Eski müzede heykeli Ayşe ve Cem tabloyu inceledi.;tabloyu Cem;Cem tabloyu;-;ellipsis
Atatürk müzede heykeli Ayşe ve tabloyu Cem inceledi.;Atatürk müzede heykeli Ayşe ve Cem tabloyu inceledi.;tabloyu Cem;Cem tabloyu;-;ellipsis
Antik müzede heykeli Ayşe ve tabloyu Cem inceledi.;Antik müzede heykeli Ayşe ve Cem tabloyu inceledi.;tabloyu Cem;Cem tabloyu;-;ellipsis
İkinci oyun alanında topu Defne ve bisikleti Arda kullandı.;İkinci oyun alanında topu Defne ve Arda bisikleti kullandı.;bisikleti Arda;Arda bisikleti;-;ellipsis
Sonra yarış pistinde arabayı sürücü ve lastikleri teknisyen değiştirdi.;Sonra yarış pistinde arabayı sürücü ve teknisyen lastikleri değiştirdi.;lastikleri teknisyen;teknisyen lastikleri;-;ellipsis
Bu oyun alanında topu Defne ve bisikleti Arda kullandı.;Bu oyun alanında topu Defne ve Arda bisikleti kullandı.;bisikleti Arda;Arda bisikleti;-;ellipsis
Genç jazz korosunda Berk piyanoyu, Ayşe de gitarı çalıyor.;Genç jazz korosunda Berk piyanoyu, gitarı da Ayşe çalıyor.;Ayşe de gitarı;gitarı da Ayşe;-;ellipsis
Öğrenciler kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;Öğrenciler kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
Onun doğum günü partisinde pastayı Mert ve süsleri Gamze ayarladı.;Onun doğum günü partisinde pastayı Mert ve Gamze süsleri ayarladı.;süsleri Gamze;Gamze süsleri;-;ellipsis
İkinci konserde ışıkları Ali ve mikrofonları Deniz ayarladı.;İkinci konserde ışıkları Ali ve Deniz mikrofonları ayarladı.;mikrofonları Deniz;Deniz mikrofonları;-;ellipsis
4. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;4. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
Küçük tiyatroda bileti Kerem ve programı Pelin ayarladı.;Küçük tiyatroda bileti Kerem ve Pelin programı ayarladı.;programı Pelin;Pelin programı;-;ellipsis
Beyaz sinema salonunda biletleri Barış ve mısırı Deniz aldı.;Beyaz sinema salonunda biletleri Barış ve Deniz mısırı aldı.;mısırı Deniz;Deniz mısırı;-;ellipsis
Bir oyun alanında topu Efe ve salıncağı Deniz kullandı.;Bir oyun alanında topu Efe ve Deniz salıncağı kullandı.;salıncağı Deniz;Deniz salıncağı;-;ellipsis
8. sınıfta sunumu Büşra ve raporu Cem yaptı.;8. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
Aynı eczanede ilacı Selin ve vitaminleri Okan aldı.;Aynı eczanede ilacı Selin ve Okan vitaminleri aldı.;vitaminleri Okan;Okan vitaminleri;-;ellipsis
Yine pazarda karpuzu Onur ve kavunu Ceyda aldı.;Yine pazarda karpuzu Onur ve Ceyda kavunu aldı.;kavunu Ceyda;Ceyda kavunu;-;ellipsis
Bugün müzede heykeli Ayşe ve tabloyu Cem inceledi.;Bugün müzede heykeli Ayşe ve Cem tabloyu inceledi.;tabloyu Cem;Cem tabloyu;-;ellipsis
Sonra yolda müzikleri Alp ve rotayı Yasemin belirledi.;Sonra yolda müzikleri Alp ve Yasemin rotayı belirledi.;rotayı Yasemin;Yasemin rotayı;-;ellipsis
Böylece lunaparkta hız trenine Arda ve dönme dolaba Melis bindi.;Böylece lunaparkta hız trenine Arda ve Melis dönme dolaba bindi.;dönme dolaba Melis;Melis dönme dolaba;-;ellipsis
Orta köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Orta köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Ofiste raporu Hakan ve dosyayı Melis düzenledi.;Ofiste raporu Hakan ve Melis dosyayı düzenledi.;dosyayı Melis;Melis dosyayı;-;ellipsis
Büyük müzede heykeli Ayşe ve tabloyu Cem inceledi.;Büyük müzede heykeli Ayşe ve Cem tabloyu inceledi.;tabloyu Cem;Cem tabloyu;-;ellipsis
Bana babalar gününde saati Deniz kravatı da Umut hediye etti.;Bana babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Gece lunaparkta hız trenine Arda ve dönme dolaba Melis bindi.;Gece lunaparkta hız trenine Arda ve Melis dönme dolaba bindi.;dönme dolaba Melis;Melis dönme dolaba;-;ellipsis
Ve yolda müzikleri Alp ve rotayı Yasemin belirledi.;Ve yolda müzikleri Alp ve Yasemin rotayı belirledi.;rotayı Yasemin;Yasemin rotayı;-;ellipsis
Sahilde şemsiyeyi Okan ve sandalyeyi Şule taşıdı.;Sahilde şemsiyeyi Okan ve Şule sandalyeyi taşıdı.;sandalyeyi Şule;Şule sandalyeyi;-;ellipsis
5. resim dersinde paleti İsmail ve fırçayı Nuran aldı.;5. resim dersinde paleti İsmail ve Nuran fırçayı aldı.;fırçayı Nuran;Nuran fırçayı;-;ellipsis
Bir mağazada ayakkabıyı Pelin ve çantayı Arda seçti.;Bir mağazada ayakkabıyı Pelin ve Arda çantayı seçti.;çantayı Arda;Arda çantayı;-;ellipsis
Aynı hastanede reçeteyi doktor ve ilacı hemşire verdi.;Aynı hastanede reçeteyi doktor ve hemşire ilacı verdi.;ilacı hemşire;hemşire ilacı;-;ellipsis
Ancak lunaparkta hız trenini operatör ve biletleri gişe görevlisi yönetti.;Ancak lunaparkta hız trenini operatör ve gişe görevlisi biletleri yönetti.;biletleri gişe görevlisi;gişe görevlisi biletleri;-;ellipsis
Bu doğum günü partisinde pastayı Mert ve süsleri Gamze ayarladı.;Bu doğum günü partisinde pastayı Mert ve Gamze süsleri ayarladı.;süsleri Gamze;Gamze süsleri;-;ellipsis
Bir havuzda şnorkeli Kadir ve havluyu Duygu getirdi.;Bir havuzda şnorkeli Kadir ve Duygu havluyu getirdi.;havluyu Duygu;Duygu havluyu;-;ellipsis
Ayrıca film setinde kamerayı yönetmen ve mikrofonu ses teknisyeni ayarlar.;Ayrıca film setinde kamerayı yönetmen ve ses teknisyeni mikrofonu ayarlar.;mikrofonu ses teknisyeni;ses teknisyeni mikrofonu;-;ellipsis
O bahçede barbeküyü Okan ve masayı Elif kurdu.;O bahçede barbeküyü Okan ve Elif masayı kurdu.;masayı Elif;Elif masayı;-;ellipsis
Her tatilde annem cüzdanını ve kardeşim telefonunu çaldırdı.;Her tatilde annem cüzdanını ve telefonunu kardeşim çaldırdı.;kardeşim telefonunu;telefonunu kardeşim;-;ellipsis
Ayrıca yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;Ayrıca yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Bugün market alışverişinde sebzeleri Zeynep ve meyveleri Can aldı.;Bugün market alışverişinde sebzeleri Zeynep ve Can meyveleri aldı.;meyveleri Can;Can meyveleri;-;ellipsis
Teknik sondaj çalışmalarında vanayı tekniker ve boruyu mühendis inceledi.;Teknik sondaj çalışmalarında vanayı tekniker ve mühendis boruyu inceledi.;boruyu mühendis;mühendis boruyu;-;ellipsis
İlk sınav için notları Zeynep ve kitapları Hasan aldı.;İlk sınav için notları Zeynep ve Hasan kitapları aldı.;kitapları Hasan;Hasan kitapları;-;ellipsis
Bahçede köpeği Gökhan ve kediyi Melike besledi.;Bahçede köpeği Gökhan ve Melike kediyi besledi.;kediyi Melike;Melike kediyi;-;ellipsis
O tiyatroda perdeyi sahne görevlisi ve ışıkları yönetmen ayarladı.;O tiyatroda perdeyi sahne görevlisi ve yönetmen ışıkları ayarladı.;ışıkları yönetmen;yönetmen ışıkları;-;ellipsis
Ardından spor salonunda ağırlıkları Hakan ve koşu bandını Deniz kullandı.;Ardından spor salonunda ağırlıkları Hakan ve Deniz koşu bandını kullandı.;koşu bandını Deniz;Deniz koşu bandını;-;ellipsis
Spor salonunda ağırlıkları Hakan ve koşu bandını Deniz kullandı.;Spor salonunda ağırlıkları Hakan ve Deniz koşu bandını kullandı.;koşu bandını Deniz;Deniz koşu bandını;-;ellipsis
8. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;8. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
Ana kütüphanede ansiklopediyi Can ve romanı Ece inceledi.;Ana kütüphanede ansiklopediyi Can ve Ece romanı inceledi.;romanı Ece;Ece romanı;-;ellipsis
Bir tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Bir tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Her yemekte çorbayı Murat salatayı da Defne hazırladı.;Her yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Yeni gökdelende camları işçi ve elektrik sistemini teknisyen kontrol etti.;Yeni gökdelende camları işçi ve teknisyen elektrik sistemini kontrol etti.;elektrik sistemini teknisyen;teknisyen elektrik sistemini;-;ellipsis
Büyük tiyatroda perdeyi sahne görevlisi ve ışıkları yönetmen ayarladı.;Büyük tiyatroda perdeyi sahne görevlisi ve yönetmen ışıkları ayarladı.;ışıkları yönetmen;yönetmen ışıkları;-;ellipsis
Bir lunaparkta hız trenini operatör ve biletleri gişe görevlisi yönetti.;Bir lunaparkta hız trenini operatör ve gişe görevlisi biletleri yönetti.;biletleri gişe görevlisi;gişe görevlisi biletleri;-;ellipsis
Kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Yolda müzikleri Alp ve rotayı Yasemin belirledi.;Yolda müzikleri Alp ve Yasemin rotayı belirledi.;rotayı Yasemin;Yasemin rotayı;-;ellipsis
Bu atölyede çömleği Hasan ve seramiği Dilek yaptı.;Bu atölyede çömleği Hasan ve Dilek seramiği yaptı.;seramiği Dilek;Dilek seramiği;-;ellipsis
Futbol spor müsabakasında formaları Kerem ve ayakkabıları Burak getirdi.;Futbol spor müsabakasında formaları Kerem ve Burak ayakkabıları getirdi.;ayakkabıları Burak;Burak ayakkabıları;-;ellipsis
Düğünde dansı Derya müziği de Emre seçti.;Düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
Bu teknede dümeni Harun ve haritayı Sedef kontrol etti.;Bu teknede dümeni Harun ve Sedef haritayı kontrol etti.;haritayı Sedef;Sedef haritayı;-;ellipsis
Yine konserde bateriyi Can kemanı da Zeynep çaldı.;Yine konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
Ardından kafede kahveyi Defne ve kurabiyeyi Uğur sipariş etti.;Ardından kafede kahveyi Defne ve Uğur kurabiyeyi sipariş etti.;kurabiyeyi Uğur;Uğur kurabiyeyi;-;ellipsis
Ayrıca lunaparkta hız trenini operatör ve biletleri gişe görevlisi yönetti.;Ayrıca lunaparkta hız trenini operatör ve gişe görevlisi biletleri yönetti.;biletleri gişe görevlisi;gişe görevlisi biletleri;-;ellipsis
Oyun alanında topu Efe ve salıncağı Deniz kullandı.;Oyun alanında topu Efe ve Deniz salıncağı kullandı.;salıncağı Deniz;Deniz salıncağı;-;ellipsis
Ama tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Ama tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Hollywood film setinde kamerayı yönetmen ve mikrofonu ses teknisyeni ayarlar.;Hollywood film setinde kamerayı yönetmen ve ses teknisyeni mikrofonu ayarlar.;mikrofonu ses teknisyeni;ses teknisyeni mikrofonu;-;ellipsis
2017 yılbaşı partisi için mekanı Melisa ve yemekleri Kerem ayarladı.;2017 yılbaşı partisi için mekanı Melisa ve Kerem yemekleri ayarladı.;yemekleri Kerem;Kerem yemekleri;-;ellipsis
Ayrıca düğünde çiçeği Leyla ve hediyeyi Emir getirdi.;Ayrıca düğünde çiçeği Leyla ve Emir hediyeyi getirdi.;hediyeyi Emir;Emir hediyeyi;-;ellipsis
Diğer teknede dümeni Harun ve haritayı Sedef kontrol etti.;Diğer teknede dümeni Harun ve Sedef haritayı kontrol etti.;haritayı Sedef;Sedef haritayı;-;ellipsis
İç mutfakta makarnayı Alper ve salatayı Derin hazırladı.;İç mutfakta makarnayı Alper ve Derin salatayı hazırladı.;salatayı Derin;Derin salatayı;-;ellipsis
Ayrıca törende ödülü Beren ve plaketi Serkan aldı.;Ayrıca törende ödülü Beren ve Serkan plaketi aldı.;plaketi Serkan;Serkan plaketi;-;ellipsis
İlk restoranda pizzayı Mert ve makarnayı İrem seçti.;İlk restoranda pizzayı Mert ve İrem makarnayı seçti.;makarnayı İrem;İrem makarnayı;-;ellipsis
1. sınıfta sunumu Büşra ve raporu Cem yaptı.;1. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
Bodrum tatil köyünde güneş kremini Arda ve havluyu Derin getirdi.;Bodrum tatil köyünde güneş kremini Arda ve Derin havluyu getirdi.;havluyu Derin;Derin havluyu;-;ellipsis
İlk toplantıda sunumu Yeliz dökümanı da Levent hazırladı.;İlk toplantıda sunumu Yeliz Levent de dökümanı hazırladı.;dökümanı da Levent;Levent de dökümanı;-;ellipsis
Mutfakta sebzeleri Gülce ve meyveleri Tuna doğradı.;Mutfakta sebzeleri Gülce ve Tuna meyveleri doğradı.;meyveleri Tuna;Tuna meyveleri;-;ellipsis
Belediye spor salonunda koşu bandını Ahmet ve ağırlıkları Berk kullandı.;Belediye spor salonunda koşu bandını Ahmet ve Berk ağırlıkları kullandı.;ağırlıkları Berk;Berk ağırlıkları;-;ellipsis
Kısa yolda müzikleri Alp ve rotayı Yasemin belirledi.;Kısa yolda müzikleri Alp ve Yasemin rotayı belirledi.;rotayı Yasemin;Yasemin rotayı;-;ellipsis
İlk mağazada ceketi Pelin ve pantolonu Cem seçti.;İlk mağazada ceketi Pelin ve Cem pantolonu seçti.;pantolonu Cem;Cem pantolonu;-;ellipsis
Bir kafede kahveyi Emre ve tatlıyı Naz sipariş etti.;Bir kafede kahveyi Emre ve Naz tatlıyı sipariş etti.;tatlıyı Naz;Naz tatlıyı;-;ellipsis
Bu kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;Bu kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
Bu fuar alanında bileti Sarp ve broşürü Melisa aldı.;Bu fuar alanında bileti Sarp ve Melisa broşürü aldı.;broşürü Melisa;Melisa broşürü;-;ellipsis
Uzun doğa yürüyüşünde rotayı Hakan ve ekipmanları Büşra belirledi.;Uzun doğa yürüyüşünde rotayı Hakan ve Büşra ekipmanları belirledi.;ekipmanları Büşra;Büşra ekipmanları;-;ellipsis
Yeni fırında ekmekleri usta ve pastaları çırak hazırladı.;Yeni fırında ekmekleri usta ve çırak pastaları hazırladı.;pastaları çırak;çırak pastaları;-;ellipsis
İlk konferansta açılışı Elif ve konuşmayı Murat yaptı.;İlk konferansta açılışı Elif ve Murat konuşmayı yaptı.;konuşmayı Murat;Murat konuşmayı;-;ellipsis
İzmir meteoroloji merkezinde uyduları mühendis ve verileri analist inceler.;İzmir meteoroloji merkezinde uyduları mühendis ve analist verileri inceler.;verileri analist;analist verileri;-;ellipsis
Bir fırında ekmekleri usta ve pastaları çırak hazırladı.;Bir fırında ekmekleri usta ve çırak pastaları hazırladı.;pastaları çırak;çırak pastaları;-;ellipsis
Ana yemekte çorbayı Emel ve salatayı Rıfat hazırladı.;Ana yemekte çorbayı Emel ve Rıfat salatayı hazırladı.;salatayı Rıfat;Rıfat salatayı;-;ellipsis
Büyük bahçede çiçekleri Zeynep ve çimleri Kerem kesti.;Büyük bahçede çiçekleri Zeynep ve Kerem çimleri kesti.;çimleri Kerem;Kerem çimleri;-;ellipsis
İki futbol maçında formaları Ali ve şortları Burcu getirdi.;İki futbol maçında formaları Ali ve Burcu şortları getirdi.;şortları Burcu;Burcu şortları;-;ellipsis
O düğünde orkestrayı Kerem ve çiçekleri Aslı ayarladı.;O düğünde orkestrayı Kerem ve Aslı çiçekleri ayarladı.;çiçekleri Aslı;Aslı çiçekleri;-;ellipsis
Pazar çay bahçesinde tatlıyı Aslı ve yemeği Ahmet seçti.;Pazar çay bahçesinde tatlıyı Aslı ve Ahmet yemeği seçti.;yemeği Ahmet;Ahmet yemeği;-;ellipsis
İç bahçede hamakta Ayşe ve salıncakta Bora oturdu.;İç bahçede hamakta Ayşe ve Bora salıncakta oturdu.;salıncakta Bora;Bora salıncakta;-;ellipsis
İlk konserde davulu Berk ve kemanı Sinem çaldı.;İlk konserde davulu Berk ve Sinem kemanı çaldı.;kemanı Sinem;Sinem kemanı;-;ellipsis
Ana pazarda karpuzu Onur ve kavunu Ceyda aldı.;Ana pazarda karpuzu Onur ve Ceyda kavunu aldı.;kavunu Ceyda;Ceyda kavunu;-;ellipsis
Büyük teknede dümeni Harun ve haritayı Sedef kontrol etti.;Büyük teknede dümeni Harun ve Sedef haritayı kontrol etti.;haritayı Sedef;Sedef haritayı;-;ellipsis
Her düğünde dansı Derya müziği de Emre seçti.;Her düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
Burada markette sebzeleri Zeynep ve bakliyatı Murat aldı.;Burada markette sebzeleri Zeynep ve Murat bakliyatı aldı.;bakliyatı Murat;Murat bakliyatı;-;ellipsis
Özel spor salonunda koşu bandını Ahmet ve ağırlıkları Berk kullandı.;Özel spor salonunda koşu bandını Ahmet ve Berk ağırlıkları kullandı.;ağırlıkları Berk;Berk ağırlıkları;-;ellipsis
Ardından bahçede köpeği Gökhan ve kediyi Melike besledi.;Ardından bahçede köpeği Gökhan ve Melike kediyi besledi.;kediyi Melike;Melike kediyi;-;ellipsis
İlk teknede yelkeni kaptan ve halatları miço düzeltti.;İlk teknede yelkeni kaptan ve miço halatları düzeltti.;halatları miço;miço halatları;-;ellipsis
Meteoroloji merkezinde uyduları mühendis ve verileri analist inceler.;Meteoroloji merkezinde uyduları mühendis ve analist verileri inceler.;verileri analist;analist verileri;-;ellipsis
Ünlü sirk gösterisinde ipte cambaz ve halkada akrobat yürüdü.;Ünlü sirk gösterisinde ipte cambaz ve akrobat halkada yürüdü.;halkada akrobat;akrobat halkada;-;ellipsis
Özel hastanede reçeteyi doktor ve ilacı hemşire verdi.;Özel hastanede reçeteyi doktor ve hemşire ilacı verdi.;ilacı hemşire;hemşire ilacı;-;ellipsis
2. sınıfta sunumu Büşra ve raporu Cem yaptı.;2. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
Dün akşam salatayı abim, tatlıyı da babam yaptı.;Dün akşam salatayı abim, babam da tatlıyı yaptı.;tatlıyı da babam;babam da tatlıyı;-;ellipsis
Ancak yarış pistinde arabayı sürücü ve lastikleri teknisyen değiştirdi.;Ancak yarış pistinde arabayı sürücü ve teknisyen lastikleri değiştirdi.;lastikleri teknisyen;teknisyen lastikleri;-;ellipsis
2. resim dersinde paleti İsmail ve fırçayı Nuran aldı.;2. resim dersinde paleti İsmail ve Nuran fırçayı aldı.;fırçayı Nuran;Nuran fırçayı;-;ellipsis
Ayrıca şirkette raporu Emir ve sunumu Asuman hazırladı.;Ayrıca şirkette raporu Emir ve Asuman sunumu hazırladı.;sunumu Asuman;Asuman sunumu;-;ellipsis
