good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Evet sen bu konuda herkesten daha bilgilisin.;Evet siz bu konuda herkesten daha bilgilisin.;Sen;Siz;bilgilisin;subject_verb_agreement
Ya sen ne kadar güzel resim yapıyorsun.;Ya o ne kadar güzel resim yapıyorsun.;Sen;O;yapıyorsun;subject_verb_agreement
İşte onlar bu sefer hiç zorlanmadılar.;İşte o bu sefer hiç zorlanmadılar.;Onlar;O;zorlanmadılar;subject_verb_agreement
Diğer askerler nöbet değiştirdiler.;Diğer asker nöbet değiştirdiler.;Askerler;Asker;değiştirdiler;subject_verb_agreement
Bu arılar çiçeklerin etrafında uçuşuyorlar.;Bu arı çiçeklerin etrafında uçuşuyorlar.;Arılar;Arı;uçuşuyorlar;subject_verb_agreement
Türk biyomühendisler sentetik organ üretiyorlar.;Türk biyomühendis sentetik organ üretiyorlar.;Biyomühendisler;Biyomühendis;üretiyorlar;subject_verb_agreement
Ayrıca siz bu konuda çok yeteneklisiniz.;Ayrıca onlar bu konuda çok yeteneklisiniz.;Siz;Onlar;yeteneklisiniz;subject_verb_agreement
Ardından doktorlar hastayı muayene ettiler.;Ardından doktor hastayı muayene ettiler.;Doktorlar;Doktor;ettiler;subject_verb_agreement
Ancak sağlıkçılar olay yerine hemen yetiştiler.;Ancak sağlıkçı olay yerine hemen yetiştiler.;Sağlıkçılar;Sağlıkçı;yetiştiler;subject_verb_agreement
Çünkü siz bu konuda çok sabırsızsınız.;Çünkü biz bu konuda çok sabırsızsınız.;Siz;Biz;sabırsızsınız;subject_verb_agreement
Erkek doktorlar bu şartta çalışmak zorunda değiller.;Erkek doktor bu şartta çalışmak zorunda değiller.;Doktorlar;Doktor;değiller;subject_verb_agreement
Yazarlar kitap fuarında imza dağıttılar.;Yazar kitap fuarında imza dağıttılar.;Yazarlar;Yazar;dağıttılar;subject_verb_agreement
Ama biz bu kararı birlikte aldık.;Ama siz bu kararı birlikte aldık.;Biz;Siz;aldık;subject_verb_agreement
Yeni sürücüsüz arabalar trafikte test ediliyorlar.;Yeni sürücüsüz araba trafikte test ediliyorlar.;Sürücüsüz arabalar;Sürücüsüz araba;ediliyorlar;subject_verb_agreement
Rus biyomühendisler sentetik organ üretiyorlar.;Rus biyomühendis sentetik organ üretiyorlar.;Biyomühendisler;Biyomühendis;üretiyorlar;subject_verb_agreement
Ama siz bu konuda çok başarılısınız.;Ama onlar bu konuda çok başarılısınız.;Siz;Onlar;başarılısınız;subject_verb_agreement
Bazı çocuklar bahçede koşuyorlar.;Bazı çocuk bahçede koşuyorlar.;Çocuklar;Çocuk;koşuyorlar;subject_verb_agreement
Bu çocuklar parkta kaydıraktan kaydılar.;Bu çocuk parkta kaydıraktan kaydılar.;Çocuklar;Çocuk;kaydılar;subject_verb_agreement
Ve siz bu konuda çok yanılıyorsunuz.;Ve biz bu konuda çok yanılıyorsunuz.;Siz;Biz;yanılıyorsunuz;subject_verb_agreement
Genç yazarlar yeni kitaplarını tanıttılar.;Genç yazar yeni kitaplarını tanıttılar.;Yazarlar;Yazar;tanıttılar;subject_verb_agreement
Onlar bu haberi duymuşlar.;O bu haberi duymuşlar.;Onlar;O;duymuşlar;subject_verb_agreement
İşte biz nöroplastisite araştırmalarına fon sağlıyoruz.;İşte siz nöroplastisite araştırmalarına fon sağlıyoruz.;Biz;Siz;sağlıyoruz;subject_verb_agreement
Ve biz bu projeyi bitirdik.;Ve siz bu projeyi bitirdik.;Biz;Siz;bitirdik;subject_verb_agreement
Bütün balıklar akvaryumun içinde yüzüyorlar.;Bütün balık akvaryumun içinde yüzüyorlar.;Balıklar;Balık;yüzüyorlar;subject_verb_agreement
İşte biz bu konuda hemfikiriz.;İşte siz bu konuda hemfikiriz.;Biz;Siz;hemfikiriz;subject_verb_agreement
Sen bu işi başardın.;Siz bu işi başardın.;Sen;Siz;başardın;subject_verb_agreement
Bütün sanatçılar basın toplantısı için konferans salonunda toplandılar.;Bütün sanatçı basın toplantısı için konferans salonunda toplandılar.;Sanatçılar;Sanatçı;toplandılar;subject_verb_agreement
Fakat o bu konuda çok duyarlı.;Fakat sen bu konuda çok duyarlı.;O;Sen;duyarlı;subject_verb_agreement
Aslında ben bu konuda hiçbir şey bilmiyorum.;Aslında biz bu konuda hiçbir şey bilmiyorum.;Ben;Biz;bilmiyorum;subject_verb_agreement
Ve biz bu fikri beğendik.;Ve siz bu fikri beğendik.;Biz;Siz;beğendik;subject_verb_agreement
Çünkü biz bu şehri çok seviyoruz.;Çünkü onlar bu şehri çok seviyoruz.;Biz;Onlar;seviyoruz;subject_verb_agreement
Bazı öğrenciler projelerini zamanında teslim ettiler.;Bazı öğrenci projelerini zamanında teslim ettiler.;Öğrenciler;Öğrenci;ettiler;subject_verb_agreement
Usta yazarlar okurlarla buluştular.;Usta yazar okurlarla buluştular.;Yazarlar;Yazar;buluştular;subject_verb_agreement
Çünkü onlar bu sefer hiç zorlanmadılar.;Çünkü o bu sefer hiç zorlanmadılar.;Onlar;O;zorlanmadılar;subject_verb_agreement
Fakat siz bu konuda çok dikkatlisiniz.;Fakat biz bu konuda çok dikkatlisiniz.;Siz;Biz;dikkatlisiniz;subject_verb_agreement
Sonra onlar bu haberi duymuşlar.;Sonra o bu haberi duymuşlar.;Onlar;O;duymuşlar;subject_verb_agreement
Bütün çocuklar parkta kaydıraktan kaydılar.;Bütün çocuk parkta kaydıraktan kaydılar.;Çocuklar;Çocuk;kaydılar;subject_verb_agreement
Ve biz bu sorunu daha önce çözdük.;Ve siz bu sorunu daha önce çözdük.;Biz;Siz;çözdük;subject_verb_agreement
Bizim köpekler bahçede havladılar.;Bizim köpek bahçede havladılar.;Köpekler;Köpek;havladılar;subject_verb_agreement
Bütün kuşlar ağacın dallarına konmuşlar.;Bütün kuş ağacın dallarına konmuşlar.;Kuşlar;Kuş;konmuşlar;subject_verb_agreement
Biz bu fikri beğendik.;Siz bu fikri beğendik.;Biz;Siz;beğendik;subject_verb_agreement
İşte o bize her zaman destek oldu.;İşte onlar bize her zaman destek oldu.;O;Onlar;oldu;subject_verb_agreement
Bütün kuşlar gökyüzünde uçuyorlar.;Bütün kuş gökyüzünde uçuyorlar.;Kuşlar;Kuş;uçuyorlar;subject_verb_agreement
Güzel kuşlar gökyüzünde uçuyorlar.;Güzel kuş gökyüzünde uçuyorlar.;Kuşlar;Kuş;uçuyorlar;subject_verb_agreement
Ve sen bu haberi duymuş olmalısın.;Ve siz bu haberi duymuş olmalısın.;Sen;Siz;olmalısın;subject_verb_agreement
Japon fizikçiler kara delik simülasyonları yapıyorlar.;Japon fizikçi kara delik simülasyonları yapıyorlar.;Fizikçiler;Fizikçi;yapıyorlar;subject_verb_agreement
Sonra kuşlar ağacın dallarına konmuşlar.;Sonra kuş ağacın dallarına konmuşlar.;Kuşlar;Kuş;konmuşlar;subject_verb_agreement
Uzman i̇tfaiyeciler yangını söndürmek için gece boyu çalıştılar.;Uzman i̇tfaiyeci yangını söndürmek için gece boyu çalıştılar.;İtfaiyeciler;İtfaiyeci;çalıştılar;subject_verb_agreement
Çünkü biz bu sorunu birlikte çözeceğiz.;Çünkü siz bu sorunu birlikte çözeceğiz.;Biz;Siz;çözeceğiz;subject_verb_agreement
Arkadaşlar ben bu şarkıyı ezberledim.;Arkadaşlar biz bu şarkıyı ezberledim.;Ben;Biz;ezberledim;subject_verb_agreement
Ama biz bu kararı onayladık.;Ama siz bu kararı onayladık.;Biz;Siz;onayladık;subject_verb_agreement
Yazarlar yeni kitaplarını tanıttılar.;Yazar yeni kitaplarını tanıttılar.;Yazarlar;Yazar;tanıttılar;subject_verb_agreement
Büyük çocuklar bahçede koşuyorlar.;Büyük çocuk bahçede koşuyorlar.;Çocuklar;Çocuk;koşuyorlar;subject_verb_agreement
Şimdi biz bu şehri keşfettik.;Şimdi onlar bu şehri keşfettik.;Biz;Onlar;keşfettik;subject_verb_agreement
Türk yazarlar imza günü düzenlediler.;Türk yazar imza günü düzenlediler.;Yazarlar;Yazar;düzenlediler;subject_verb_agreement
Diğer sağlıkçılar olay yerine hemen yetiştiler.;Diğer sağlıkçı olay yerine hemen yetiştiler.;Sağlıkçılar;Sağlıkçı;yetiştiler;subject_verb_agreement
Evet biz bu projeyi bitirdik.;Evet siz bu projeyi bitirdik.;Biz;Siz;bitirdik;subject_verb_agreement
Bu askerler nöbet değiştirdiler.;Bu asker nöbet değiştirdiler.;Askerler;Asker;değiştirdiler;subject_verb_agreement
İşte o bu konuda çok duyarlı.;İşte sen bu konuda çok duyarlı.;O;Sen;duyarlı;subject_verb_agreement
Çünkü ben kuantum fiziği üzerine doktora yapıyorum.;Çünkü biz kuantum fiziği üzerine doktora yapıyorum.;Ben;Biz;yapıyorum;subject_verb_agreement
Ve siz geçen gün de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.;Ve biz geçen gün de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.;Siz;Biz;uğraştınız;subject_verb_agreement
Genç mühendisler yeni sistemi kurmak için gece boyu çalıştılar.;Genç mühendis yeni sistemi kurmak için gece boyu çalıştılar.;Mühendisler;Mühendis;çalıştılar;subject_verb_agreement
</s> sürücüsüz arabalar trafikte test ediliyorlar.;</s> sürücüsüz araba trafikte test ediliyorlar.;Sürücüsüz arabalar;Sürücüsüz araba;ediliyorlar;subject_verb_agreement
Kadın yazarlar imza günü düzenlediler.;Kadın yazar imza günü düzenlediler.;Yazarlar;Yazar;düzenlediler;subject_verb_agreement
Uber sürücüsüz arabalar trafikte test ediliyorlar.;Uber sürücüsüz araba trafikte test ediliyorlar.;Sürücüsüz arabalar;Sürücüsüz araba;ediliyorlar;subject_verb_agreement
Sağlıkçılar olay yerine hemen yetiştiler.;Sağlıkçı olay yerine hemen yetiştiler.;Sağlıkçılar;Sağlıkçı;yetiştiler;subject_verb_agreement
Evet biz bu kararı onayladık.;Evet siz bu kararı onayladık.;Biz;Siz;onayladık;subject_verb_agreement
Ancak siz bu konuda çok yanılıyorsunuz.;Ancak biz bu konuda çok yanılıyorsunuz.;Siz;Biz;yanılıyorsunuz;subject_verb_agreement
Biz bu projeyi bitirdik.;Siz bu projeyi bitirdik.;Biz;Siz;bitirdik;subject_verb_agreement
Bazı çocuklar bahçede saklambaç oynuyorlar.;Bazı çocuk bahçede saklambaç oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Genç yazarlar kitap fuarında imza dağıttılar.;Genç yazar kitap fuarında imza dağıttılar.;Yazarlar;Yazar;dağıttılar;subject_verb_agreement
Diğer çocuklar bahçede top oynuyorlar.;Diğer çocuk bahçede top oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Ve biz tatilde okurum diye yanına aldığın kitabı otobüste unutmuşuz.;Ve sen tatilde okurum diye yanına aldığın kitabı otobüste unutmuşuz.;Biz;Sen;unutmuşuz;subject_verb_agreement
Biz nöroplastisite araştırmalarına fon sağlıyoruz.;Siz nöroplastisite araştırmalarına fon sağlıyoruz.;Biz;Siz;sağlıyoruz;subject_verb_agreement
Ünlü yazarlar okurlarla buluştular.;Ünlü yazar okurlarla buluştular.;Yazarlar;Yazar;buluştular;subject_verb_agreement
Ama sen ne kadar güzel resim yapıyorsun.;Ama o ne kadar güzel resim yapıyorsun.;Sen;O;yapıyorsun;subject_verb_agreement
Evet sen bu işi tek başına yapabilirsin.;Evet siz bu işi tek başına yapabilirsin.;Sen;Siz;yapabilirsin;subject_verb_agreement
Burada sanatçılar basın toplantısı için konferans salonunda toplandılar.;Burada sanatçı basın toplantısı için konferans salonunda toplandılar.;Sanatçılar;Sanatçı;toplandılar;subject_verb_agreement
Ve onlar bu haberi duymuşlar.;Ve o bu haberi duymuşlar.;Onlar;O;duymuşlar;subject_verb_agreement
Ve ben bu şarkıyı ezbere biliyorum.;Ve biz bu şarkıyı ezbere biliyorum.;Ben;Biz;biliyorum;subject_verb_agreement
Fakat siz bu kararı tek başınıza almamalıydınız.;Fakat biz bu kararı tek başınıza almamalıydınız.;Siz;Biz;almamalıydınız;subject_verb_agreement
Sonra çocuklar parkta kaydıraktan kaydılar.;Sonra çocuk parkta kaydıraktan kaydılar.;Çocuklar;Çocuk;kaydılar;subject_verb_agreement
Çünkü ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Çünkü biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Ben;Biz;bıraktım;subject_verb_agreement
Şimdi biz bu şehri çok seviyoruz.;Şimdi onlar bu şehri çok seviyoruz.;Biz;Onlar;seviyoruz;subject_verb_agreement
Ancak biz bu filmi daha önce izlemiştik.;Ancak onlar bu filmi daha önce izlemiştik.;Biz;Onlar;izlemiştik;subject_verb_agreement
Silahlı askerler tören alanında toplandılar.;Silahlı asker tören alanında toplandılar.;Askerler;Asker;toplandılar;subject_verb_agreement
İşte sen bu haberi duymuş olmalısın.;İşte siz bu haberi duymuş olmalısın.;Sen;Siz;olmalısın;subject_verb_agreement
Türk fizikçiler kara delik simülasyonları yapıyorlar.;Türk fizikçi kara delik simülasyonları yapıyorlar.;Fizikçiler;Fizikçi;yapıyorlar;subject_verb_agreement
Ve ben bu problemi çözdüm.;Ve o bu problemi çözdüm.;Ben;O;çözdüm;subject_verb_agreement
Küçük köpekler bahçede havladılar.;Küçük köpek bahçede havladılar.;Köpekler;Köpek;havladılar;subject_verb_agreement
Yani siz bu konuda çok yanılıyorsunuz.;Yani biz bu konuda çok yanılıyorsunuz.;Siz;Biz;yanılıyorsunuz;subject_verb_agreement
Bugün biz bu sorunu birlikte çözeceğiz.;Bugün siz bu sorunu birlikte çözeceğiz.;Biz;Siz;çözeceğiz;subject_verb_agreement
Burada köpekler bahçede kemikleri kemiriyorlar.;Burada köpek bahçede kemikleri kemiriyorlar.;Köpekler;Köpek;kemiriyorlar;subject_verb_agreement
Burada doktorlar hastayı muayene ettiler.;Burada doktor hastayı muayene ettiler.;Doktorlar;Doktor;ettiler;subject_verb_agreement
Bazı köpekler bahçede uyuyorlar.;Bazı köpek bahçede uyuyorlar.;Köpekler;Köpek;uyuyorlar;subject_verb_agreement
Çünkü onlar dün akşam konsere gitmişler.;Çünkü sen dün akşam konsere gitmişler.;Onlar;Sen;gitmişler;subject_verb_agreement
Önce biz bu şehri keşfettik.;Önce onlar bu şehri keşfettik.;Biz;Onlar;keşfettik;subject_verb_agreement
Biz bu filmi daha önce izlemiştik.;Onlar bu filmi daha önce izlemiştik.;Biz;Onlar;izlemiştik;subject_verb_agreement
Büyük kuşlar gökyüzünde uçuyorlar.;Büyük kuş gökyüzünde uçuyorlar.;Kuşlar;Kuş;uçuyorlar;subject_verb_agreement
İşte biz bu kararı birlikte aldık.;İşte siz bu kararı birlikte aldık.;Biz;Siz;aldık;subject_verb_agreement
Sonra o bu projeye çok emek verdi.;Sonra sen bu projeye çok emek verdi.;O;Sen;verdi;subject_verb_agreement
Öncelikle siz bu konuda çok başarılısınız.;Öncelikle onlar bu konuda çok başarılısınız.;Siz;Onlar;başarılısınız;subject_verb_agreement
Türk yazarlar yeni kitaplarını tanıttılar.;Türk yazar yeni kitaplarını tanıttılar.;Yazarlar;Yazar;tanıttılar;subject_verb_agreement
Ama biz bu projeyi bitirdik.;Ama siz bu projeyi bitirdik.;Biz;Siz;bitirdik;subject_verb_agreement
Ve biz bu kararı onayladık.;Ve siz bu kararı onayladık.;Biz;Siz;onayladık;subject_verb_agreement
Tüm öğrenciler sınav sonuçlarını bekliyorlar.;Tüm öğrenci sınav sonuçlarını bekliyorlar.;Öğrenciler;Öğrenci;bekliyorlar;subject_verb_agreement
Bu köpekler bahçede kemikleri kemiriyorlar.;Bu köpek bahçede kemikleri kemiriyorlar.;Köpekler;Köpek;kemiriyorlar;subject_verb_agreement
Evet siz bu işi çok iyi biliyorsunuz.;Evet onlar bu işi çok iyi biliyorsunuz.;Siz;Onlar;biliyorsunuz;subject_verb_agreement
Fakat o bu projeye çok emek verdi.;Fakat sen bu projeye çok emek verdi.;O;Sen;verdi;subject_verb_agreement
Şimdi sen bu haberi duymuş olmalısın.;Şimdi siz bu haberi duymuş olmalısın.;Sen;Siz;olmalısın;subject_verb_agreement
Sonra askerler nöbet değiştirdiler.;Sonra asker nöbet değiştirdiler.;Askerler;Asker;değiştirdiler;subject_verb_agreement
Jandarma i̇tfaiyeciler yangını söndürmek için gece boyu çalıştılar.;Jandarma i̇tfaiyeci yangını söndürmek için gece boyu çalıştılar.;İtfaiyeciler;İtfaiyeci;çalıştılar;subject_verb_agreement
Siz bu konuda çok yeteneklisiniz.;Onlar bu konuda çok yeteneklisiniz.;Siz;Onlar;yeteneklisiniz;subject_verb_agreement
Ancak sen bu işi tek başına yapabilirsin.;Ancak siz bu işi tek başına yapabilirsin.;Sen;Siz;yapabilirsin;subject_verb_agreement
Ve onlar bu haberi duymuşlar.;Ve o bu haberi duymuşlar.;Onlar;O;duymuşlar;subject_verb_agreement
Ancak biz bu sorunu birlikte çözeceğiz.;Ancak siz bu sorunu birlikte çözeceğiz.;Biz;Siz;çözeceğiz;subject_verb_agreement
Diğer balıklar akvaryumun içinde yüzüyorlar.;Diğer balık akvaryumun içinde yüzüyorlar.;Balıklar;Balık;yüzüyorlar;subject_verb_agreement
Alman mühendisler yeni sistemi kurmak için gece boyu çalıştılar.;Alman mühendis yeni sistemi kurmak için gece boyu çalıştılar.;Mühendisler;Mühendis;çalıştılar;subject_verb_agreement
Ve o bize her zaman destek oldu.;Ve onlar bize her zaman destek oldu.;O;Onlar;oldu;subject_verb_agreement
Ve siz bu konuda çok sabırsızsınız.;Ve biz bu konuda çok sabırsızsınız.;Siz;Biz;sabırsızsınız;subject_verb_agreement
Ben bu oyunu daha önce oynamadım.;O bu oyunu daha önce oynamadım.;Ben;O;oynamadım;subject_verb_agreement
Genç yöneticiler bu durumu görüşmek üzere toplandılar.;Genç yönetici bu durumu görüşmek üzere toplandılar.;Yöneticiler;Yönetici;toplandılar;subject_verb_agreement
Yazar yazarlar okurlarla buluştular.;Yazar yazar okurlarla buluştular.;Yazarlar;Yazar;buluştular;subject_verb_agreement
Kırmızı köpekler bahçede kemikleri kemiriyorlar.;Kırmızı köpek bahçede kemikleri kemiriyorlar.;Köpekler;Köpek;kemiriyorlar;subject_verb_agreement
Ve ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Ve biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Ben;Biz;bıraktım;subject_verb_agreement
Ve sen bu zamana kadar yaptıklarınızı görmüşsündür.;Ve siz bu zamana kadar yaptıklarınızı görmüşsündür.;Sen;Siz;görmüşsündür;subject_verb_agreement
Fakat doktorlar bu şartta çalışmak zorunda değiller.;Fakat doktor bu şartta çalışmak zorunda değiller.;Doktorlar;Doktor;değiller;subject_verb_agreement
Belki sen bu haberi duymuş olmalısın.;Belki siz bu haberi duymuş olmalısın.;Sen;Siz;olmalısın;subject_verb_agreement
Fakat biz bu şehre yeni taşındık.;Fakat onlar bu şehre yeni taşındık.;Biz;Onlar;taşındık;subject_verb_agreement
Ama siz bu konuda çok sabırsızsınız.;Ama biz bu konuda çok sabırsızsınız.;Siz;Biz;sabırsızsınız;subject_verb_agreement
Fakat i̇tfaiyeciler yangını söndürmek için gece boyu çalıştılar.;Fakat i̇tfaiyeci yangını söndürmek için gece boyu çalıştılar.;İtfaiyeciler;İtfaiyeci;çalıştılar;subject_verb_agreement
Japon çocuklar parkta oyun oynuyorlar.;Japon çocuk parkta oyun oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Neden biz nöroplastisite araştırmalarına fon sağlıyoruz.;Neden siz nöroplastisite araştırmalarına fon sağlıyoruz.;Biz;Siz;sağlıyoruz;subject_verb_agreement
Çünkü o bize her zaman destek oldu.;Çünkü onlar bize her zaman destek oldu.;O;Onlar;oldu;subject_verb_agreement
Ve kuşlar ağaçlara konmuşlar.;Ve kuş ağaçlara konmuşlar.;Kuşlar;Kuş;konmuşlar;subject_verb_agreement
Ben bu konuda hiçbir şey bilmiyorum.;Biz bu konuda hiçbir şey bilmiyorum.;Ben;Biz;bilmiyorum;subject_verb_agreement
Ama sen bu işi tek başına yapabilirsin.;Ama siz bu işi tek başına yapabilirsin.;Sen;Siz;yapabilirsin;subject_verb_agreement
Şimdi onlar bu sefer hiç zorlanmadılar.;Şimdi o bu sefer hiç zorlanmadılar.;Onlar;O;zorlanmadılar;subject_verb_agreement
İşte ben yarın İstanbul'a gideceğim.;İşte biz yarın İstanbul'a gideceğim.;Ben;Biz;gideceğim;subject_verb_agreement
Biz bu şehre yeni taşındık.;Onlar bu şehre yeni taşındık.;Biz;Onlar;taşındık;subject_verb_agreement
Bu çocuklar parkta salıncakta sallandılar.;Bu çocuk parkta salıncakta sallandılar.;Çocuklar;Çocuk;sallandılar;subject_verb_agreement
Türk yazarlar kitap fuarında imza dağıttılar.;Türk yazar kitap fuarında imza dağıttılar.;Yazarlar;Yazar;dağıttılar;subject_verb_agreement
Ardından öğrenciler sınav sonuçlarını bekliyorlar.;Ardından öğrenci sınav sonuçlarını bekliyorlar.;Öğrenciler;Öğrenci;bekliyorlar;subject_verb_agreement
Evet ben yapay zeka etiği üzerine ders veriyorum.;Evet onlar yapay zeka etiği üzerine ders veriyorum.;Ben;Onlar;veriyorum;subject_verb_agreement
Arkadaşlar ben yapay zeka etiği üzerine ders veriyorum.;Arkadaşlar onlar yapay zeka etiği üzerine ders veriyorum.;Ben;Onlar;veriyorum;subject_verb_agreement
Japon biyomühendisler sentetik organ üretiyorlar.;Japon biyomühendis sentetik organ üretiyorlar.;Biyomühendisler;Biyomühendis;üretiyorlar;subject_verb_agreement
Yalnız onlar bu haberi duydular.;Yalnız o bu haberi duydular.;Onlar;O;duydular;subject_verb_agreement
Sonra kuşlar ağaçlara konmuşlar.;Sonra kuş ağaçlara konmuşlar.;Kuşlar;Kuş;konmuşlar;subject_verb_agreement
Çünkü siz bu konuda çok dikkatlisiniz.;Çünkü biz bu konuda çok dikkatlisiniz.;Siz;Biz;dikkatlisiniz;subject_verb_agreement
Ama sen bu evi tek başına temizlemişsin.;Ama o bu evi tek başına temizlemişsin.;Sen;O;temizlemişsin;subject_verb_agreement
Çünkü siz bu konuda çok deneyimlisiniz.;Çünkü biz bu konuda çok deneyimlisiniz.;Siz;Biz;deneyimlisiniz;subject_verb_agreement
Üstelik o geçen ay birlikte tatile gittiğimizi herkesten saklamış.;Üstelik biz geçen ay birlikte tatile gittiğimizi herkesten saklamış.;O;Biz;saklamış;subject_verb_agreement
Fakat o bu konuda çok kararlı.;Fakat onlar bu konuda çok kararlı.;O;Onlar;kararlı;subject_verb_agreement
Bazı askerler nöbet değiştirdiler.;Bazı asker nöbet değiştirdiler.;Askerler;Asker;değiştirdiler;subject_verb_agreement
Bak sen ne kadar güzel resim yapıyorsun.;Bak o ne kadar güzel resim yapıyorsun.;Sen;O;yapıyorsun;subject_verb_agreement
Tüm öğretmenler toplantıda yeni kuralları açıkladılar.;Tüm öğretmen toplantıda yeni kuralları açıkladılar.;Öğretmenler;Öğretmen;açıkladılar;subject_verb_agreement
İşte sen bu işi tek başına yapabilirsin.;İşte siz bu işi tek başına yapabilirsin.;Sen;Siz;yapabilirsin;subject_verb_agreement
Ama ben bu konuda hiçbir şey bilmiyorum.;Ama biz bu konuda hiçbir şey bilmiyorum.;Ben;Biz;bilmiyorum;subject_verb_agreement
Sonra ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Sonra biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Ben;Biz;bıraktım;subject_verb_agreement
Ve biz bu projeyi bitirdik.;Ve siz bu projeyi bitirdik.;Biz;Siz;bitirdik;subject_verb_agreement
Ya ben bu şarkıyı ezbere biliyorum.;Ya biz bu şarkıyı ezbere biliyorum.;Ben;Biz;biliyorum;subject_verb_agreement
Küçük çocuklar bahçede saklambaç oynuyorlar.;Küçük çocuk bahçede saklambaç oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Valla ben yarın İstanbul'a gideceğim.;Valla biz yarın İstanbul'a gideceğim.;Ben;Biz;gideceğim;subject_verb_agreement
Çünkü sen bu zamana kadar yaptıklarınızı görmüşsündür.;Çünkü siz bu zamana kadar yaptıklarınızı görmüşsündür.;Sen;Siz;görmüşsündür;subject_verb_agreement
Ardından askerler nöbet değiştirdiler.;Ardından asker nöbet değiştirdiler.;Askerler;Asker;değiştirdiler;subject_verb_agreement
Evet siz bu konuda çok yeteneklisiniz.;Evet onlar bu konuda çok yeteneklisiniz.;Siz;Onlar;yeteneklisiniz;subject_verb_agreement
Ama ben bu şarkıyı ezbere biliyorum.;Ama biz bu şarkıyı ezbere biliyorum.;Ben;Biz;biliyorum;subject_verb_agreement
Yani biz bu konuda hemfikiriz.;Yani siz bu konuda hemfikiriz.;Biz;Siz;hemfikiriz;subject_verb_agreement
Çünkü biz tatilde okurum diye yanına aldığın kitabı otobüste unutmuşuz.;Çünkü sen tatilde okurum diye yanına aldığın kitabı otobüste unutmuşuz.;Biz;Sen;unutmuşuz;subject_verb_agreement
Çocuklar bahçede top oynuyorlar.;Çocuk bahçede top oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Bütün çocuklar bahçede koşuyorlar.;Bütün çocuk bahçede koşuyorlar.;Çocuklar;Çocuk;koşuyorlar;subject_verb_agreement
Ayrıca doktorlar bu şartta çalışmak zorunda değiller.;Ayrıca doktor bu şartta çalışmak zorunda değiller.;Doktorlar;Doktor;değiller;subject_verb_agreement
Ancak o bize her zaman destek oldu.;Ancak onlar bize her zaman destek oldu.;O;Onlar;oldu;subject_verb_agreement
Türk askerler nöbet değiştirdiler.;Türk asker nöbet değiştirdiler.;Askerler;Asker;değiştirdiler;subject_verb_agreement
Ama sen bu soruyu cevapladın.;Ama siz bu soruyu cevapladın.;Sen;Siz;cevapladın;subject_verb_agreement
Ama biz bu şehri çok seviyoruz.;Ama onlar bu şehri çok seviyoruz.;Biz;Onlar;seviyoruz;subject_verb_agreement
Ve biz bu kararı birlikte aldık.;Ve siz bu kararı birlikte aldık.;Biz;Siz;aldık;subject_verb_agreement
Ben bu filmi izledim.;Biz bu filmi izledim.;Ben;Biz;izledim;subject_verb_agreement
Ama ben bu şarkıyı ezbere biliyorum.;Ama biz bu şarkıyı ezbere biliyorum.;Ben;Biz;biliyorum;subject_verb_agreement
Burada askerler nöbet değiştirdiler.;Burada asker nöbet değiştirdiler.;Askerler;Asker;değiştirdiler;subject_verb_agreement
Ben sen bu kadar güzel şarkı söyleyebilir misin?;Ben o bu kadar güzel şarkı söyleyebilir misin?;Sen;O;söyleyebilir misin;subject_verb_agreement
Büyük çocuklar parkta kaydıraktan kaydılar.;Büyük çocuk parkta kaydıraktan kaydılar.;Çocuklar;Çocuk;kaydılar;subject_verb_agreement
Beyaz kuşlar gökyüzünde uçuyorlar.;Beyaz kuş gökyüzünde uçuyorlar.;Kuşlar;Kuş;uçuyorlar;subject_verb_agreement
Ben bu şarkıyı ezbere biliyorum.;Biz bu şarkıyı ezbere biliyorum.;Ben;Biz;biliyorum;subject_verb_agreement
Evet siz geçen gün de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.;Evet biz geçen gün de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.;Siz;Biz;uğraştınız;subject_verb_agreement
Yunan askerler gece nöbet tutuyorlar.;Yunan asker gece nöbet tutuyorlar.;Askerler;Asker;tutuyorlar;subject_verb_agreement
Çünkü siz bu konuda çok yeteneklisiniz.;Çünkü onlar bu konuda çok yeteneklisiniz.;Siz;Onlar;yeteneklisiniz;subject_verb_agreement
