good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Öncelikle bu mesajı kendim kesinlikle hiçbir psikolojik baskı altında kalmadan yazdım.;Öncelikle bu mesajı kendi kesinlikle hiçbir psikolojik baskı altında kalmadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Ve son kararı kendi hiç kimseden fikir almadan verdi.;Ve son kararı kendim hiç kimseden fikir almadan verdi.;kendi;kendim;verdi;anaphor_agreement
Ben okuduğum bölümü kendim kimseden rehberlik almadan yazdım.;Ben okuduğum bölümü kendi kimseden rehberlik almadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Ben i̇lk adımı kendim aslında karşıdan hiçbir beklentim olmadan attım.;Ben i̇lk adımı kendi aslında karşıdan hiçbir beklentim olmadan attım.;kendim;kendi;attım;anaphor_agreement
Ne yanlış yaptığını anladığında kendini affetmekte zorlandı.;Ne yanlış yaptığını anladığında kendimi affetmekte zorlandı.;kendini;kendimi;zorlandı;anaphor_agreement
Genel amirimiz nöbet listesini kendi kimseye sormadan hazırlıyor.;Genel amirimiz nöbet listesini kendim kimseye sormadan hazırlıyor.;kendi;kendim;hazırlıyor;anaphor_agreement
Sunum yapmadan önce kendilerini çok gergin hissediyorlardı.;Sunum yapmadan önce kendimizi çok gergin hissediyorlardı.;kendilerini;kendimizi;hissediyorlardı;anaphor_agreement
Bu gece için kendim sponsor desteği olmadan hazırlandım.;Bu gece için kendi sponsor desteği olmadan hazırlandım.;kendim;kendi;hazırlandım;anaphor_agreement
Siz her şeye böyle evet dedikçe kendinizi hiç olmayacak işlerin içinde bulursunuz.;Siz her şeye böyle evet dedikçe kendimizi hiç olmayacak işlerin içinde bulursunuz.;kendinizi;kendimizi;bulursunuz;anaphor_agreement
Öncelikle okuduğum bölümü kendim kimseden rehberlik almadan yazdım.;Öncelikle okuduğum bölümü kendi kimseden rehberlik almadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Bu yeni bir iş ortamında kendimizi bir an önce kanıtlamaya çalıştık.;Bu yeni bir iş ortamında kendilerini bir an önce kanıtlamaya çalıştık.;kendimizi;kendilerini;çalıştık;anaphor_agreement
Erkek saçlarını evde kendim kutu boyayla boyadım.;Erkek saçlarını evde kendi kutu boyayla boyadım.;kendim;kendi;boyadım;anaphor_agreement
O olayın sorumlusu ben olduğum için kendini açıklamak zorunda değilsin.;O olayın sorumlusu ben olduğum için kendimi açıklamak zorunda değilsin.;kendini;kendimi;değilsin;anaphor_agreement
Ve baskıdan etkilenmemek için kendimize daha fazla güvenmeliyiz.;Ve baskıdan etkilenmemek için kendinize daha fazla güvenmeliyiz.;kendimize;kendinize;güvenmeliyiz;anaphor_agreement
Erkek atkıyı mağazadan almak yerine kendi evde ördü.;Erkek atkıyı mağazadan almak yerine kendim evde ördü.;kendi;kendim;ördü;anaphor_agreement
Ancak bu kadar sert eleştirildikten sonra kendini değersiz hissetmeye başladı.;Ancak bu kadar sert eleştirildikten sonra kendimi değersiz hissetmeye başladı.;kendini;kendimi;başladı;anaphor_agreement
İlk yanlış anlaşılmayı kendim herkesle tek tek konuşarak çözdüm.;İlk yanlış anlaşılmayı kendin herkesle tek tek konuşarak çözdüm.;kendim;kendin;çözdüm;anaphor_agreement
Ona kendine bir araba almasını söyledim.;Ona kendime bir araba almasını söyledim.;Kendine;Kendime;almasını;anaphor_agreement
Vereceğimiz ödülü öğrenince kendilerini öne attılar.;Vereceğimiz ödülü öğrenince kendimizi öne attılar.;kendilerini;kendimizi;attılar;anaphor_agreement
O şirketi kendi hiçbir yatırımcı olmadan kurdu.;O şirketi kendin hiçbir yatırımcı olmadan kurdu.;kendi;kendin;kurdu;anaphor_agreement
Yani bu tabloyu kendim resim dersi almadan yaptım.;Yani bu tabloyu kendi resim dersi almadan yaptım.;kendim;kendi;yaptım;anaphor_agreement
Ayrıca kapanış konuşmasını kendileri moderatörden izin almadan yapmışlar.;Ayrıca kapanış konuşmasını kendimiz moderatörden izin almadan yapmışlar.;kendileri;kendimiz;yapmışlar;anaphor_agreement
Bugün sabah ilaç içmeyi unutmaman için kendime bir not yazdım.;Bugün sabah ilaç içmeyi unutmaman için kendine bir not yazdım.;kendime;kendine;yazdım;anaphor_agreement
Evet bu kadar çaba harcadıktan sonra kendimizi söylediğiniz gibi ödüllendirdik.;Evet bu kadar çaba harcadıktan sonra kendinizi söylediğiniz gibi ödüllendirdik.;kendimizi;kendinizi;ödüllendirdik;anaphor_agreement
Yine bütün çabalara rağmen sonuç değişmeyince kendimizi çaresiz hissettik.;Yine bütün çabalara rağmen sonuç değişmeyince kendinizi çaresiz hissettik.;kendimizi;kendinizi;hissettik;anaphor_agreement
Sonra saçlarını evde kendim kutu boyayla boyadım.;Sonra saçlarını evde kendi kutu boyayla boyadım.;kendim;kendi;boyadım;anaphor_agreement
Bazen yanlışlıkla kendimi aradım.;Bazen yanlışlıkla kendini aradım.;kendimi;kendini;aradım;anaphor_agreement
Ben bu gece için kendim sponsor desteği olmadan hazırlandım.;Ben bu gece için kendi sponsor desteği olmadan hazırlandım.;kendim;kendi;hazırlandım;anaphor_agreement
Büyük kardeşin ödevini kendi kimseden yardım almadan yaptı.;Büyük kardeşin ödevini kendin kimseden yardım almadan yaptı.;kendi;kendin;yaptı;anaphor_agreement
Bu triatlona katılmak için kendimizi çok motive ettik.;Bu triatlona katılmak için kendinizi çok motive ettik.;kendimizi;kendinizi;ettik;anaphor_agreement
İlk projeye kendin bizim fikrimizi hiç almadan karar verdin.;İlk projeye kendimiz bizim fikrimizi hiç almadan karar verdin.;kendin;kendimiz;verdin;anaphor_agreement
Son sahnede kendini çok gergin hissediyordu.;Son sahnede kendimi çok gergin hissediyordu.;kendini;kendimi;hissediyordu;anaphor_agreement
Her yeni bir ortama girerken kendini ilk etapta çekingen hisseder.;Her yeni bir ortama girerken kendimi ilk etapta çekingen hisseder.;kendini;kendimi;hisseder;anaphor_agreement
Arkadaşlar bu mesajı kendim kesinlikle hiçbir psikolojik baskı altında kalmadan yazdım.;Arkadaşlar bu mesajı kendi kesinlikle hiçbir psikolojik baskı altında kalmadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Kız yoğun geçen bir günün ardından kendini şımartmak istedi.;Kız yoğun geçen bir günün ardından kendimi şımartmak istedi.;kendini;kendimi;istedi;anaphor_agreement
Ben bu şarkıyı kendim profesyonel bir yapımcıyla çalışmadan besteledim.;Ben bu şarkıyı kendi profesyonel bir yapımcıyla çalışmadan besteledim.;kendim;kendi;besteledim;anaphor_agreement
Geçen günkü konuşmamızdan sonra kendinizi yok yere gaza getirmişsiniz.;Geçen günkü konuşmamızdan sonra kendimizi yok yere gaza getirmişsiniz.;kendinizi;kendimizi;getirmişsiniz;anaphor_agreement
Ayrıca yoğun antrenman temposu yüzünden eve gelince kendimi çok yorgun hissediyorum.;Ayrıca yoğun antrenman temposu yüzünden eve gelince kendini çok yorgun hissediyorum.;kendimi;kendini;hissediyorum;anaphor_agreement
Hiç düşünmeden konuşunca kendini haliyle zor durumlarda buluyor.;Hiç düşünmeden konuşunca kendimi haliyle zor durumlarda buluyor.;kendini;kendimi;buluyor;anaphor_agreement
Bir tartışmanın ardından kendilerini haklı çıkarmaya çalıştılar.;Bir tartışmanın ardından kendimizi haklı çıkarmaya çalıştılar.;kendilerini;kendimizi;çalıştılar;anaphor_agreement
Eğer bu konuda yanlış yönlendirildiysen kendimi sorumlu tutarım.;Eğer bu konuda yanlış yönlendirildiysen kendini sorumlu tutarım.;kendimi;kendini;tutarım;anaphor_agreement
Ancak beklenmedik tepki alınca kendini savunmaya geçti.;Ancak beklenmedik tepki alınca kendimi savunmaya geçti.;kendini;kendimi;geçti;anaphor_agreement
Kendi saçlarını evde kendim kutu boyayla boyadım.;Kendi saçlarını evde kendi kutu boyayla boyadım.;kendim;kendi;boyadım;anaphor_agreement
Arkadaşlar bu tabloyu kendim resim dersi almadan yaptım.;Arkadaşlar bu tabloyu kendi resim dersi almadan yaptım.;kendim;kendi;yaptım;anaphor_agreement
Sonra arabayı kendim servisi aramadan tamir ettim.;Sonra arabayı kendi servisi aramadan tamir ettim.;kendim;kendi;ettim;anaphor_agreement
Ancak uzun bir aradan sonra gitarı eline alınca kendini acemi hissetti.;Ancak uzun bir aradan sonra gitarı eline alınca kendimi acemi hissetti.;kendini;kendimi;hissetti;anaphor_agreement
Seni bu konuda yanlış yönlendirildiysen kendimi sorumlu tutarım.;Seni bu konuda yanlış yönlendirildiysen kendini sorumlu tutarım.;kendimi;kendini;tutarım;anaphor_agreement
İnsan yeni bir ortama girerken kendini ilk etapta çekingen hisseder.;İnsan yeni bir ortama girerken kendimi ilk etapta çekingen hisseder.;kendini;kendimi;hisseder;anaphor_agreement
Hatta herkes bana sırt çevirdiğinde bile kendime güvenmeye devam ettim.;Hatta herkes bana sırt çevirdiğinde bile kendine güvenmeye devam ettim.;kendime;kendine;ettim;anaphor_agreement
Bizim tatil planını kendimiz tur şirketine bağlı kalmadan yaptık.;Bizim tatil planını kendiniz tur şirketine bağlı kalmadan yaptık.;kendimiz;kendiniz;yaptık;anaphor_agreement
Ama bu sefer kimseyi kırmamak için kendini daha dikkatli ifade etti.;Ama bu sefer kimseyi kırmamak için kendimi daha dikkatli ifade etti.;kendini;kendimi;etti;anaphor_agreement
Kendisi şirketi kendi hiçbir yatırımcı olmadan kurdu.;Kendisi şirketi kendin hiçbir yatırımcı olmadan kurdu.;kendi;kendin;kurdu;anaphor_agreement
İlk grup projesinin konusuna kendin kimseye danışmadan karar verdin.;İlk grup projesinin konusuna kendi kimseye danışmadan karar verdin.;kendin;kendi;verdin;anaphor_agreement
Tüm şirketi kendi hiçbir yatırımcı olmadan kurdu.;Tüm şirketi kendin hiçbir yatırımcı olmadan kurdu.;kendi;kendin;kurdu;anaphor_agreement
Ben bu tabloyu kendim resim dersi almadan yaptım.;Ben bu tabloyu kendi resim dersi almadan yaptım.;kendim;kendi;yaptım;anaphor_agreement
Bu konuda yanlış yönlendirildiysen kendimi sorumlu tutarım.;Bu konuda yanlış yönlendirildiysen kendini sorumlu tutarım.;kendimi;kendini;tutarım;anaphor_agreement
Oyuncu beklenmedik tepki alınca kendini savunmaya geçti.;Oyuncu beklenmedik tepki alınca kendimi savunmaya geçti.;kendini;kendimi;geçti;anaphor_agreement
Jüri ödülünü alırken kendimi gerçekten gururlu hissettim.;Jüri ödülünü alırken kendini gerçekten gururlu hissettim.;kendimi;kendini;hissettim;anaphor_agreement
Aslında senaryoyu vermeden önce kendim yapımcıyla görüştüm.;Aslında senaryoyu vermeden önce kendi yapımcıyla görüştüm.;kendim;kendi;görüştüm;anaphor_agreement
Lizbon'u kendimiz tur rehberi olmadan gezdik.;Lizbon'u kendiniz tur rehberi olmadan gezdik.;kendimiz;kendiniz;gezdik;anaphor_agreement
Ve başka bir ülkede kendinizi yeniden kanıtlamalısınız.;Ve başka bir ülkede kendimizi yeniden kanıtlamalısınız.;kendinizi;kendimizi;kanıtlamalısınız;anaphor_agreement
Bu şarkıyı kendim profesyonel bir yapımcıyla çalışmadan besteledim.;Bu şarkıyı kendi profesyonel bir yapımcıyla çalışmadan besteledim.;kendim;kendi;besteledim;anaphor_agreement
1. gezi rotasını kendimiz internete bakmadan oluşturduk.;1. gezi rotasını kendiniz internete bakmadan oluşturduk.;kendimiz;kendiniz;oluşturduk;anaphor_agreement
Bisikleti ekstra masraf yapmadan kendin tamir edebilirsin.;Bisikleti ekstra masraf yapmadan kendi tamir edebilirsin.;kendin;kendi;edebilirsin;anaphor_agreement
İnsanlar sunum yapmadan önce kendilerini çok gergin hissediyorlardı.;İnsanlar sunum yapmadan önce kendimizi çok gergin hissediyorlardı.;kendilerini;kendimizi;hissediyorlardı;anaphor_agreement
Bu mutfak dolaplarını kendim usta çağırmadan monte ettim.;Bu mutfak dolaplarını kendi usta çağırmadan monte ettim.;kendim;kendi;ettim;anaphor_agreement
Öğrenciler okula kendi otobüsle gidiyor.;Öğrenciler okula kendim otobüsle gidiyor.;kendi;kendim;gidiyor;anaphor_agreement
Okul mezuniyet fotoğraflarını kendimiz okul meydanında çektik.;Okul mezuniyet fotoğraflarını kendiniz okul meydanında çektik.;kendimiz;kendiniz;çektik;anaphor_agreement
Sonra canını acıttığını fark edince kendini geri çekti.;Sonra canını acıttığını fark edince kendimi geri çekti.;kendini;kendimi;çekti;anaphor_agreement
Kendisi zor zamanlardan geçtiği için bu aralar kendine iyi davranıyor.;Kendisi zor zamanlardan geçtiği için bu aralar kendine iyi davranıyor.;kendine;kendine;davranıyor;anaphor_agreement
Mustafa bu sefer kimseyi kırmamak için kendini daha dikkatli ifade etti.;Mustafa bu sefer kimseyi kırmamak için kendimi daha dikkatli ifade etti.;kendini;kendimi;etti;anaphor_agreement
Kendi gezi rotasını kendimiz internete bakmadan oluşturduk.;Kendi gezi rotasını kendiniz internete bakmadan oluşturduk.;kendimiz;kendiniz;oluşturduk;anaphor_agreement
Bu i̇leriye hazırlık için işleri kendim görüyorum.;Bu i̇leriye hazırlık için işleri kendin görüyorum.;kendim;kendin;görüyorum;anaphor_agreement
Ben maratona hazırlanmak için kendime daha fazla zaman tanıdım.;Ben maratona hazırlanmak için kendine daha fazla zaman tanıdım.;kendime;kendine;tanıdım;anaphor_agreement
Çünkü triatlona katılmak için kendimizi çok motive ettik.;Çünkü triatlona katılmak için kendinizi çok motive ettik.;kendimizi;kendinizi;ettik;anaphor_agreement
Ehliyet sınavını kendim kursa gitmeden geçtim.;Ehliyet sınavını kendi kursa gitmeden geçtim.;kendim;kendi;geçtim;anaphor_agreement
Her ne olursa olsun ben yeterliyim diye düşünüp kendini her koşulda beğenir.;Her ne olursa olsun ben yeterliyim diye düşünüp kendimi her koşulda beğenir.;kendini;kendimi;beğenir;anaphor_agreement
Her fırında satılan her şeyi kendimiz evde yapıyoruz.;Her fırında satılan her şeyi kendiniz evde yapıyoruz.;kendimiz;kendiniz;yapıyoruz;anaphor_agreement
Bana yanlış cevabı verdiğini fark edince kendimi suçladım.;Bana yanlış cevabı verdiğini fark edince kendini suçladım.;kendimi;kendini;suçladım;anaphor_agreement
Ben i̇leriye hazırlık için işleri kendim görüyorum.;Ben i̇leriye hazırlık için işleri kendin görüyorum.;kendim;kendin;görüyorum;anaphor_agreement
Ve projeye kendin bizim fikrimizi hiç almadan karar verdin.;Ve projeye kendimiz bizim fikrimizi hiç almadan karar verdin.;kendin;kendimiz;verdin;anaphor_agreement
Evet i̇lk adımı kendim aslında karşıdan hiçbir beklentim olmadan attım.;Evet i̇lk adımı kendi aslında karşıdan hiçbir beklentim olmadan attım.;kendim;kendi;attım;anaphor_agreement
Kendi mezuniyet balosunu kendimiz sponsor almadan organize ettik.;Kendi mezuniyet balosunu kendiniz sponsor almadan organize ettik.;kendimiz;kendiniz;ettik;anaphor_agreement
Kardeşin ödevini kendi kimseden yardım almadan yaptı.;Kardeşin ödevini kendin kimseden yardım almadan yaptı.;kendi;kendin;yaptı;anaphor_agreement
Merhaba bu tabloyu kendim resim dersi almadan yaptım.;Merhaba bu tabloyu kendi resim dersi almadan yaptım.;kendim;kendi;yaptım;anaphor_agreement
İlk evimizi kendimiz iç mimar tutmadan döşedik.;İlk evimizi kendiniz iç mimar tutmadan döşedik.;kendimiz;kendiniz;döşedik;anaphor_agreement
Adam okula kendi otobüsle gidiyor.;Adam okula kendim otobüsle gidiyor.;kendi;kendim;gidiyor;anaphor_agreement
Çok zor zamanlardan geçtiği için bu aralar kendine iyi davranıyor.;Çok zor zamanlardan geçtiği için bu aralar kendine iyi davranıyor.;kendine;kendine;davranıyor;anaphor_agreement
Sonra annem mağazadan almak yerine kendi evde dikti.;Sonra annem mağazadan almak yerine kendim evde dikti.;kendi;kendim;dikti;anaphor_agreement
Ve gezi rotasını kendimiz internete bakmadan oluşturduk.;Ve gezi rotasını kendiniz internete bakmadan oluşturduk.;kendimiz;kendiniz;oluşturduk;anaphor_agreement
Ama bu kadar çaba harcadıktan sonra kendimizi söylediğiniz gibi ödüllendirdik.;Ama bu kadar çaba harcadıktan sonra kendinizi söylediğiniz gibi ödüllendirdik.;kendimizi;kendinizi;ödüllendirdik;anaphor_agreement
Kendi performans kayıtlarını izleyerek kendimi geliştirmeye çalışıyorum.;Kendi performans kayıtlarını izleyerek kendini geliştirmeye çalışıyorum.;kendimi;kendini;çalışıyorum;anaphor_agreement
Yoğun geçen bir günün ardından kendini şımartmak istedi.;Yoğun geçen bir günün ardından kendimi şımartmak istedi.;kendini;kendimi;istedi;anaphor_agreement
Yine lizbon'u kendimiz tur rehberi olmadan gezdik.;Yine lizbon'u kendiniz tur rehberi olmadan gezdik.;kendimiz;kendiniz;gezdik;anaphor_agreement
Biz mezuniyet balosunu kendimiz sponsor almadan organize ettik.;Biz mezuniyet balosunu kendiniz sponsor almadan organize ettik.;kendimiz;kendiniz;ettik;anaphor_agreement
Ve herkes sırt çevirmişken bile kendine güvenmeye devam etti.;Ve herkes sırt çevirmişken bile kendime güvenmeye devam etti.;kendine;kendime;etti;anaphor_agreement
Bazı hedeflerin gerçekleşmesi için kendime önemli sözler verdim.;Bazı hedeflerin gerçekleşmesi için kendine önemli sözler verdim.;kendime;kendine;verdim;anaphor_agreement
Eğer böyle devam ederse yakında kendimizi çok daha iyi yerlerde göreceğiz.;Eğer böyle devam ederse yakında kendinizi çok daha iyi yerlerde göreceğiz.;kendimizi;kendinizi;göreceğiz;anaphor_agreement
Büyük hedeflerin gerçekleşmesi için kendime önemli sözler verdim.;Büyük hedeflerin gerçekleşmesi için kendine önemli sözler verdim.;kendime;kendine;verdim;anaphor_agreement
İlk tatil planını kendimiz tur şirketine bağlı kalmadan yaptık.;İlk tatil planını kendiniz tur şirketine bağlı kalmadan yaptık.;kendimiz;kendiniz;yaptık;anaphor_agreement
İleriye hazırlık için işleri kendim görüyorum.;İleriye hazırlık için işleri kendin görüyorum.;kendim;kendin;görüyorum;anaphor_agreement
Anne kardeşin ödevini kendi kimseden yardım almadan yaptı.;Anne kardeşin ödevini kendin kimseden yardım almadan yaptı.;kendi;kendin;yaptı;anaphor_agreement
Taşınırken evin duvarlarını kendim usta çağırmadan boyadım.;Taşınırken evin duvarlarını kendi usta çağırmadan boyadım.;kendim;kendi;boyadım;anaphor_agreement
Kadın bu kadar sert eleştirildikten sonra kendini değersiz hissetmeye başladı.;Kadın bu kadar sert eleştirildikten sonra kendimi değersiz hissetmeye başladı.;kendini;kendimi;başladı;anaphor_agreement
Bir bisikleti ekstra masraf yapmadan kendin tamir edebilirsin.;Bir bisikleti ekstra masraf yapmadan kendi tamir edebilirsin.;kendin;kendi;edebilirsin;anaphor_agreement
Uzun uzun bir aradan sonra gitarı eline alınca kendini acemi hissetti.;Uzun uzun bir aradan sonra gitarı eline alınca kendimi acemi hissetti.;kendini;kendimi;hissetti;anaphor_agreement
Bu malum olaydan beri kendimi ona karşı mahcup hissediyorum.;Bu malum olaydan beri kendini ona karşı mahcup hissediyorum.;kendimi;kendini;hissediyorum;anaphor_agreement
Herkes sunum yapmadan önce kendilerini çok gergin hissediyorlardı.;Herkes sunum yapmadan önce kendimizi çok gergin hissediyorlardı.;kendilerini;kendimizi;hissediyorlardı;anaphor_agreement
Yine yoğun antrenman temposu yüzünden eve gelince kendimi çok yorgun hissediyorum.;Yine yoğun antrenman temposu yüzünden eve gelince kendini çok yorgun hissediyorum.;kendimi;kendini;hissediyorum;anaphor_agreement
Ve lizbon'u kendimiz tur rehberi olmadan gezdik.;Ve lizbon'u kendiniz tur rehberi olmadan gezdik.;kendimiz;kendiniz;gezdik;anaphor_agreement
Kendi i̇ş başvurularını kendim araya referans koymadan yaptım.;Kendi i̇ş başvurularını kendi araya referans koymadan yaptım.;kendim;kendi;yaptım;anaphor_agreement
Bütün öğrenciler konferansın web sitesini kendileri hazırlamış.;Bütün öğrenciler konferansın web sitesini kendiniz hazırlamış.;kendileri;kendiniz;hazırlamış;anaphor_agreement
Şu olayın sorumlusu ben olduğum için kendini açıklamak zorunda değilsin.;Şu olayın sorumlusu ben olduğum için kendimi açıklamak zorunda değilsin.;kendini;kendimi;değilsin;anaphor_agreement
Tüm eğitimini kendi maddi destek almadan tamamladı.;Tüm eğitimini kendin maddi destek almadan tamamladı.;kendi;kendin;tamamladı;anaphor_agreement
Tüm gelen mobilyaları kendiniz kılavuza bakarak kurabilirsiniz.;Tüm gelen mobilyaları kendimiz kılavuza bakarak kurabilirsiniz.;kendiniz;kendimiz;kurabilirsiniz;anaphor_agreement
Kendisi tüm gözler üstünde olmasına rağmen kendini gayet rahat hissediyordu.;Kendisi tüm gözler üstünde olmasına rağmen kendimi gayet rahat hissediyordu.;kendini;kendimi;hissediyordu;anaphor_agreement
Canını acıttığını fark edince kendini geri çekti.;Canını acıttığını fark edince kendimi geri çekti.;kendini;kendimi;çekti;anaphor_agreement
Ve bu sınavı kendim herhangi bir eğitim almadan geçtim.;Ve bu sınavı kendi herhangi bir eğitim almadan geçtim.;kendim;kendi;geçtim;anaphor_agreement
Bu performans kayıtlarını izleyerek kendimi geliştirmeye çalışıyorum.;Bu performans kayıtlarını izleyerek kendini geliştirmeye çalışıyorum.;kendimi;kendini;çalışıyorum;anaphor_agreement
Ben fransızcayı kendim herhangi bir kursa gitmeden öğrendim.;Ben fransızcayı kendi herhangi bir kursa gitmeden öğrendim.;kendim;kendi;öğrendim;anaphor_agreement
Kız doğum günü partisini kendimiz bir organizasyon şirketi olmadan planladık.;Kız doğum günü partisini kendiniz bir organizasyon şirketi olmadan planladık.;kendimiz;kendiniz;planladık;anaphor_agreement
O talimatı kendileri kimseden izin almadan vermişler.;O talimatı kendimiz kimseden izin almadan vermişler.;kendileri;kendimiz;vermişler;anaphor_agreement
Fransızcayı kendim herhangi bir kursa gitmeden öğrendim.;Fransızcayı kendi herhangi bir kursa gitmeden öğrendim.;kendim;kendi;öğrendim;anaphor_agreement
Sayın amirimiz nöbet listesini kendi kimseye sormadan hazırlıyor.;Sayın amirimiz nöbet listesini kendim kimseye sormadan hazırlıyor.;kendi;kendim;hazırlıyor;anaphor_agreement
Her sabah ilaç içmeyi unutmaman için kendime bir not yazdım.;Her sabah ilaç içmeyi unutmaman için kendine bir not yazdım.;kendime;kendine;yazdım;anaphor_agreement
Ben annem mağazadan almak yerine kendi evde dikti.;Ben annem mağazadan almak yerine kendim evde dikti.;kendi;kendim;dikti;anaphor_agreement
Yapılan tartışmanın ardından kendilerini haklı çıkarmaya çalıştılar.;Yapılan tartışmanın ardından kendimizi haklı çıkarmaya çalıştılar.;kendilerini;kendimizi;çalıştılar;anaphor_agreement
Ben arabayı kendim servisi aramadan tamir ettim.;Ben arabayı kendi servisi aramadan tamir ettim.;kendim;kendi;ettim;anaphor_agreement
Onun performans kayıtlarını izleyerek kendimi geliştirmeye çalışıyorum.;Onun performans kayıtlarını izleyerek kendini geliştirmeye çalışıyorum.;kendimi;kendini;çalışıyorum;anaphor_agreement
Siz başka bir ülkede kendinizi yeniden kanıtlamalısınız.;Siz başka bir ülkede kendimizi yeniden kanıtlamalısınız.;kendinizi;kendimizi;kanıtlamalısınız;anaphor_agreement
İşte her şeye böyle evet dedikçe kendinizi hiç olmayacak işlerin içinde bulursunuz.;İşte her şeye böyle evet dedikçe kendimizi hiç olmayacak işlerin içinde bulursunuz.;kendinizi;kendimizi;bulursunuz;anaphor_agreement
İş başvurularını kendim araya referans koymadan yaptım.;İş başvurularını kendi araya referans koymadan yaptım.;kendim;kendi;yaptım;anaphor_agreement
Ben i̇ngiltere vizesine kendi hiçbir ajansa danışmadan başvurmuş.;Ben i̇ngiltere vizesine kendin hiçbir ajansa danışmadan başvurmuş.;kendi;kendin;başvurmuş;anaphor_agreement
Kendi ders notlarımı kendim başkasından not almadan çıkardım.;Kendi ders notlarımı kendi başkasından not almadan çıkardım.;kendim;kendi;çıkardım;anaphor_agreement
Gelen mobilyaları kendiniz kılavuza bakarak kurabilirsiniz.;Gelen mobilyaları kendimiz kılavuza bakarak kurabilirsiniz.;kendiniz;kendimiz;kurabilirsiniz;anaphor_agreement
Kadınlar atkıyı mağazadan almak yerine kendi evde ördü.;Kadınlar atkıyı mağazadan almak yerine kendim evde ördü.;kendi;kendim;ördü;anaphor_agreement
1. lizbon'u kendimiz tur rehberi olmadan gezdik.;1. lizbon'u kendiniz tur rehberi olmadan gezdik.;kendimiz;kendiniz;gezdik;anaphor_agreement
Ben düğün fotoğraflarını kendimiz fotoğrafçı tutmadan çektik.;Ben düğün fotoğraflarını kendiniz fotoğrafçı tutmadan çektik.;kendimiz;kendiniz;çektik;anaphor_agreement
1. çalışma programımı kendim hocaya sormadan hazırladım.;1. çalışma programımı kendi hocaya sormadan hazırladım.;kendim;kendi;hazırladım;anaphor_agreement
Evet bu şarkıyı kendim profesyonel bir yapımcıyla çalışmadan besteledim.;Evet bu şarkıyı kendi profesyonel bir yapımcıyla çalışmadan besteledim.;kendim;kendi;besteledim;anaphor_agreement
Bizim evimizi kendimiz iç mimar tutmadan döşedik.;Bizim evimizi kendiniz iç mimar tutmadan döşedik.;kendimiz;kendiniz;döşedik;anaphor_agreement
İngilizce fransızcayı kendim herhangi bir kursa gitmeden öğrendim.;İngilizce fransızcayı kendi herhangi bir kursa gitmeden öğrendim.;kendim;kendi;öğrendim;anaphor_agreement
Bu okuduğum bölümü kendim kimseden rehberlik almadan yazdım.;Bu okuduğum bölümü kendi kimseden rehberlik almadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Sen başkalarına yardım edebilmek için kendine öncelik vermelisin.;Sen başkalarına yardım edebilmek için kendime öncelik vermelisin.;kendine;kendime;vermelisin;anaphor_agreement
Herkesin yanlış cevabı verdiğini fark edince kendimi suçladım.;Herkesin yanlış cevabı verdiğini fark edince kendini suçladım.;kendimi;kendini;suçladım;anaphor_agreement
Ben yanlışlıkla kendimi aradım.;Ben yanlışlıkla kendini aradım.;kendimi;kendini;aradım;anaphor_agreement
Size vereceğimiz ödülü öğrenince kendilerini öne attılar.;Size vereceğimiz ödülü öğrenince kendimizi öne attılar.;kendilerini;kendimizi;attılar;anaphor_agreement
Trump son kararı kendi hiç kimseden fikir almadan verdi.;Trump son kararı kendim hiç kimseden fikir almadan verdi.;kendi;kendim;verdi;anaphor_agreement
Herkes bana sırt çevirdiğinde bile kendime güvenmeye devam ettim.;Herkes bana sırt çevirdiğinde bile kendine güvenmeye devam ettim.;kendime;kendine;ettim;anaphor_agreement
İngilizce ders notlarımı kendim başkasından not almadan çıkardım.;İngilizce ders notlarımı kendi başkasından not almadan çıkardım.;kendim;kendi;çıkardım;anaphor_agreement
Övgüleri duyunca kendimizi bir kez daha tebrik ettik.;Övgüleri duyunca kendinizi bir kez daha tebrik ettik.;kendimizi;kendinizi;ettik;anaphor_agreement
Lisans eğitimini kendi maddi destek almadan tamamladı.;Lisans eğitimini kendin maddi destek almadan tamamladı.;kendi;kendin;tamamladı;anaphor_agreement
Ayrıca mezuniyet balosunu kendimiz sponsor almadan organize ettik.;Ayrıca mezuniyet balosunu kendiniz sponsor almadan organize ettik.;kendimiz;kendiniz;ettik;anaphor_agreement
Ama herkesin gözü önündeyken kendimi rahat hissedemem.;Ama herkesin gözü önündeyken kendini rahat hissedemem.;kendimi;kendini;hissedemem;anaphor_agreement
Tüm hedeflerin gerçekleşmesi için kendime önemli sözler verdim.;Tüm hedeflerin gerçekleşmesi için kendine önemli sözler verdim.;kendime;kendine;verdim;anaphor_agreement
Tüm i̇ş başvurularını kendim araya referans koymadan yaptım.;Tüm i̇ş başvurularını kendi araya referans koymadan yaptım.;kendim;kendi;yaptım;anaphor_agreement
