good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Ayrıca yoğun tempoda tükenmemek için kendine zaman ayırmalısın.;Ayrıca yoğun tempoda tükenmemek için sana zaman ayırmalısın.;kendine;sana;ayırmalısın;binding
Bütün i̇ddialara karşı kendimizi iyi savunmalıyız.;Bütün i̇ddialara karşı bizi iyi savunmalıyız.;kendimizi;bizi;savunmalıyız;binding
Ya zaten cüzdanını kaybettiğinde önce kendini suçlamıştın.;Ya zaten cüzdanını kaybettiğinde önce seni suçlamıştın.;kendini;seni;suçlamıştın;binding
Doğru spor yaparak kendini daha zinde hissedebilirsin.;Doğru spor yaparak seni daha zinde hissedebilirsin.;kendini;seni;hissedebilirsin;binding
Ayrıca kendimi uzun bir süredir huzurlu hissediyorum.;Ayrıca beni uzun bir süredir huzurlu hissediyorum.;kendimi;beni;hissediyorum;binding
Bu yeni işimde kendime daha çok güveniyorum.;Bu yeni işimde bana daha çok güveniyorum.;kendime;bana;güveniyorum;binding
Çok önemli işler yaparken kendimi doğru kararlar almaya odaklıyorum.;Çok önemli işler yaparken beni doğru kararlar almaya odaklıyorum.;kendimi;beni;odaklıyorum;binding
Ben i̇ş yerinde kendimi çok rahat hissediyorum.;Ben i̇ş yerinde beni çok rahat hissediyorum.;kendimi;beni;hissediyorum;binding
Kamp alanında hazırlıkları yaparken kendimi çok daha kontrollü hissediyorum.;Kamp alanında hazırlıkları yaparken beni çok daha kontrollü hissediyorum.;kendimi;beni;hissediyorum;binding
Ben köpeğimi parka götürdüğümde kendimi daha enerjik hissediyorum.;Ben köpeğimi parka götürdüğümde beni daha enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
Daha i̇lerisi için adım atarken kendime güveniyorum.;Daha i̇lerisi için adım atarken bana güveniyorum.;kendime;bana;güveniyorum;binding
Yani elle tutulur bir derdin olmayınca kendine yapay dertler yaratıyorsun.;Yani elle tutulur bir derdin olmayınca sana yapay dertler yaratıyorsun.;kendine;sana;yaratıyorsun;binding
2019 seçimlerde kendini aday göstermeliydin.;2019 seçimlerde seni aday göstermeliydin.;kendini;seni;göstermeliydin;binding
Bir sınavdan sonra kendine ödül olarak tatlı alırsın.;Bir sınavdan sonra sana ödül olarak tatlı alırsın.;kendine;sana;alırsın;binding
Hiç elle tutulur bir derdin olmayınca kendine yapay dertler yaratıyorsun.;Hiç elle tutulur bir derdin olmayınca sana yapay dertler yaratıyorsun.;kendine;sana;yaratıyorsun;binding
Konu sunuma başlamadan önce kendini tanıtabilirsin.;Konu sunuma başlamadan önce seni tanıtabilirsin.;kendini;seni;tanıtabilirsin;binding
Sen zaten cüzdanını kaybettiğinde önce kendini suçlamıştın.;Sen zaten cüzdanını kaybettiğinde önce seni suçlamıştın.;kendini;seni;suçlamıştın;binding
Bu dikkat dağınıklığımla başa çıkmak için kendime yeni çalışma yöntemleri buldum.;Bu dikkat dağınıklığımla başa çıkmak için bana yeni çalışma yöntemleri buldum.;kendime;bana;buldum;binding
Bir eğitim seminerinde kendimi profesyonel hissediyorum.;Bir eğitim seminerinde beni profesyonel hissediyorum.;kendimi;beni;hissediyorum;binding
Ve böyle durumlarda kendimizi onun yerine koyuyoruz.;Ve böyle durumlarda bizi onun yerine koyuyoruz.;kendimizi;bizi;koyuyoruz;binding
Ve başarıya ulaşmak için kendime küçük hedefler koyuyorum.;Ve başarıya ulaşmak için bana küçük hedefler koyuyorum.;kendime;bana;koyuyorum;binding
Ve her sabah kendimi egzersiz yapmaya motive ediyorum.;Ve her sabah beni egzersiz yapmaya motive ediyorum.;kendimi;beni;motive ediyorum;binding
Hata yaptığında kendini affetmeyi bilmelisin.;Hata yaptığında seni affetmeyi bilmelisin.;kendini;seni;bilmelisin;binding
Değerimi bildiğim için kendime her ortamda güvenirim.;Değerimi bildiğim için bana her ortamda güvenirim.;kendime;bana;güvenirim;binding
Bahar gelince kendimi daha çocuksu hissediyorum.;Bahar gelince beni daha çocuksu hissediyorum.;kendimi;beni;hissediyorum;binding
Ve hedeflerine ulaşmak için kendine güvenmelisin.;Ve hedeflerine ulaşmak için sana güvenmelisin.;kendine;sana;güvenmelisin;binding
Evet dans ederken kendimi fazla kaptırıyorum.;Evet dans ederken beni fazla kaptırıyorum.;kendimi;beni;kaptırıyorum;binding
Bir başarıya ulaşmak için kendime küçük hedefler koyuyorum.;Bir başarıya ulaşmak için bana küçük hedefler koyuyorum.;kendime;bana;koyuyorum;binding
Her bahar gelince kendimi daha çocuksu hissediyorum.;Her bahar gelince beni daha çocuksu hissediyorum.;kendimi;beni;hissediyorum;binding
Ama bütün eleştirilere rağmen kendini oyunda tutmayı başardın.;Ama bütün eleştirilere rağmen seni oyunda tutmayı başardın.;kendini;seni;başardın;binding
Bir i̇ş görüşmesi yaparken kendimi oldukça gergin hissettim.;Bir i̇ş görüşmesi yaparken beni oldukça gergin hissettim.;kendimi;beni;hissettim;binding
Daha özgür hissetmek için kendimi dışarıda vakit geçirmeye zorladım.;Daha özgür hissetmek için beni dışarıda vakit geçirmeye zorladım.;kendimi;beni;zorladım;binding
İlk terfi aldıktan sonra kendime hediye aldım.;İlk terfi aldıktan sonra bana hediye aldım.;kendime;bana;aldım;binding
Hem ne kadar öfkelensek de kendimizi kontrol etmek zorundayız.;Hem ne kadar öfkelensek de bizi kontrol etmek zorundayız.;kendimizi;bizi;zorundayız;binding
Herkes düzenli spor yapınca kendini daha iyi hissediyor.;Herkes düzenli spor yapınca seni daha iyi hissediyor.;kendini;seni;hissediyor;binding
Biz tatilden dönünce kendimizi sıkı bir beslenme programına sokarız.;Biz tatilden dönünce bizi sıkı bir beslenme programına sokarız.;kendimizi;bizi;sokarız;binding
Ayrıca arkadaşlarımla eğlenirken kendimi daha enerjik hissediyorum.;Ayrıca arkadaşlarımla eğlenirken beni daha enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
Geceleri çalışırken kendimi verimli hissediyorum.;Geceleri çalışırken beni verimli hissediyorum.;kendimi;beni;hissediyorum;binding
Her eğitim seminerinde kendimi profesyonel hissediyorum.;Her eğitim seminerinde beni profesyonel hissediyorum.;kendimi;beni;hissediyorum;binding
Sadece dışarıda yürüyüş yaparken kendimi özgür hissediyorum.;Sadece dışarıda yürüyüş yaparken beni özgür hissediyorum.;kendimi;beni;hissediyorum;binding
Bütün sınavdan sonra kendine ödül olarak tatlı alırsın.;Bütün sınavdan sonra sana ödül olarak tatlı alırsın.;kendine;sana;alırsın;binding
Çünkü bahar gelince kendimi daha çocuksu hissediyorum.;Çünkü bahar gelince beni daha çocuksu hissediyorum.;kendimi;beni;hissediyorum;binding
Ve kendimi uzun bir süredir huzurlu hissediyorum.;Ve beni uzun bir süredir huzurlu hissediyorum.;kendimi;beni;hissediyorum;binding
Anı kaçırmamak için kendimi telefonu elimden bırakmaya zorladım.;Anı kaçırmamak için beni telefonu elimden bırakmaya zorladım.;kendimi;beni;zorladım;binding
Çünkü kusurlarına kafayı taktığın için sürekli kendini aynada inceliyorsun.;Çünkü kusurlarına kafayı taktığın için sürekli seni aynada inceliyorsun.;kendini;seni;inceliyorsun;binding
Çünkü dışarıda yürüyüş yaparken kendimi özgür hissediyorum.;Çünkü dışarıda yürüyüş yaparken beni özgür hissediyorum.;kendimi;beni;hissediyorum;binding
Yeni bir toplantıya hazırlık yaparken kendimi tamamen odaklanmış hissediyorum.;Yeni bir toplantıya hazırlık yaparken beni tamamen odaklanmış hissediyorum.;kendimi;beni;hissediyorum;binding
Şu yoğun tempoda tükenmemek için kendine zaman ayırmalısın.;Şu yoğun tempoda tükenmemek için sana zaman ayırmalısın.;kendine;sana;ayırmalısın;binding
Evet artık işe gitmeden önce kendime beslenme çantası hazırlıyorum.;Evet artık işe gitmeden önce bana beslenme çantası hazırlıyorum.;kendime;bana;hazırlıyorum;binding
Her bir şeyler öğrenirken kendimi daha açık fikirli olmaya zorluyorum.;Her bir şeyler öğrenirken beni daha açık fikirli olmaya zorluyorum.;kendimi;beni;zorluyorum;binding
Ve yoğun bir hafta sonu sonrası kendimi bir fincan kahveyle ödüllendiriyorum.;Ve yoğun bir hafta sonu sonrası beni bir fincan kahveyle ödüllendiriyorum.;kendimi;beni;ödüllendiriyorum;binding
Arkadaşlarımla eğlenirken kendimi daha enerjik hissediyorum.;Arkadaşlarımla eğlenirken beni daha enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
Ben her sabah uyandığımda kendimi enerjik hissediyorum.;Ben her sabah uyandığımda beni enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
Yeni projeye başladığımda kendimi çok heyecanlı hissediyorum.;Yeni projeye başladığımda beni çok heyecanlı hissediyorum.;kendimi;beni;hissediyorum;binding
Bazı i̇ddialara karşı kendimizi iyi savunmalıyız.;Bazı i̇ddialara karşı bizi iyi savunmalıyız.;kendimizi;bizi;savunmalıyız;binding
İş yerinde kendimi çok rahat hissediyorum.;İş yerinde beni çok rahat hissediyorum.;kendimi;beni;hissediyorum;binding
Akşam köpeğimi parka götürdüğümde kendimi daha enerjik hissediyorum.;Akşam köpeğimi parka götürdüğümde beni daha enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
Ve buradan anlıyoruz ki kendine artık güveniyorsun.;Ve buradan anlıyoruz ki sana artık güveniyorsun.;kendine;sana;güveniyorsun;binding
Eğer birilerine yardımın dokunursa kendini daha iyi hissedersin.;Eğer birilerine yardımın dokunursa seni daha iyi hissedersin.;kendini;seni;hissedersin;binding
Yalnız geceleri çalışırken kendimi verimli hissediyorum.;Yalnız geceleri çalışırken beni verimli hissediyorum.;kendimi;beni;hissediyorum;binding
Artık trafikte sinirlendiğimde kendimi derin derin nefes alarak sakinleştiriyorum.;Artık trafikte sinirlendiğimde beni derin derin nefes alarak sakinleştiriyorum.;kendimi;beni;sakinleştiriyorum;binding
Şu anı kaçırmamak için kendimi telefonu elimden bırakmaya zorladım.;Şu anı kaçırmamak için beni telefonu elimden bırakmaya zorladım.;kendimi;beni;zorladım;binding
Böyle durumlarda kendimizi onun yerine koyuyoruz.;Böyle durumlarda bizi onun yerine koyuyoruz.;kendimizi;bizi;koyuyoruz;binding
Ve dikkat dağınıklığımla başa çıkmak için kendime yeni çalışma yöntemleri buldum.;Ve dikkat dağınıklığımla başa çıkmak için bana yeni çalışma yöntemleri buldum.;kendime;bana;buldum;binding
Sen kusurlarına kafayı taktığın için sürekli kendini aynada inceliyorsun.;Sen kusurlarına kafayı taktığın için sürekli seni aynada inceliyorsun.;kendini;seni;inceliyorsun;binding
Kendi kusurlarına kafayı taktığın için sürekli kendini aynada inceliyorsun.;Kendi kusurlarına kafayı taktığın için sürekli seni aynada inceliyorsun.;kendini;seni;inceliyorsun;binding
Bugün yeni işimde kendime daha çok güveniyorum.;Bugün yeni işimde bana daha çok güveniyorum.;kendime;bana;güveniyorum;binding
Çünkü zaten cüzdanını kaybettiğinde önce kendini suçlamıştın.;Çünkü zaten cüzdanını kaybettiğinde önce seni suçlamıştın.;kendini;seni;suçlamıştın;binding
Daha yoğun tempoda tükenmemek için kendine zaman ayırmalısın.;Daha yoğun tempoda tükenmemek için sana zaman ayırmalısın.;kendine;sana;ayırmalısın;binding
Evet bence kendini objektif bir şekilde değerlendirmişsin.;Evet bence seni objektif bir şekilde değerlendirmişsin.;kendini;seni;değerlendirmişsin;binding
Yine gün içinde bazen kendimi kötü şeyler düşünürken buluyorum.;Yine gün içinde bazen beni kötü şeyler düşünürken buluyorum.;kendimi;beni;buluyorum;binding
Öncelikle yeni bir dil öğrenmeye çalışırken kendimi başlarda biraz zorlarım.;Öncelikle yeni bir dil öğrenmeye çalışırken beni başlarda biraz zorlarım.;kendimi;beni;zorlarım;binding
Şimdi sahneye çıkmadan önce kendine aynada son bir kez bak.;Şimdi sahneye çıkmadan önce sana aynada son bir kez bak.;kendine;sana;bak;binding
Sen zaten cüzdanını kaybettiğinde önce kendini suçlamıştın.;Sen zaten cüzdanını kaybettiğinde önce seni suçlamıştın.;kendini;seni;suçlamıştın;binding
Ancak onunla yüzleşmek için kendimi uzun süre hazırladım.;Ancak onunla yüzleşmek için beni uzun süre hazırladım.;kendimi;beni;hazırladım;binding
Bu restoranda tek başına yemek yerken kendimi rahatsız hissediyorum.;Bu restoranda tek başına yemek yerken beni rahatsız hissediyorum.;kendimi;beni;hissediyorum;binding
Sabah dışarıda yürüyüş yaparken kendimi özgür hissediyorum.;Sabah dışarıda yürüyüş yaparken beni özgür hissediyorum.;kendimi;beni;hissediyorum;binding
Ben hedefime ulaşmak için kendimi sıkı çalışmaya alıştırdım.;Ben hedefime ulaşmak için beni sıkı çalışmaya alıştırdım.;kendimi;beni;alıştırdım;binding
Köpeğimi parka götürdüğümde kendimi daha enerjik hissediyorum.;Köpeğimi parka götürdüğümde beni daha enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
Ben doktorumla görüştükten sonra kendimi daha rahat hissediyorum.;Ben doktorumla görüştükten sonra beni daha rahat hissediyorum.;kendimi;beni;hissediyorum;binding
Önemli bir toplantıya hazırlık yaparken kendimi tamamen odaklanmış hissediyorum.;Önemli bir toplantıya hazırlık yaparken beni tamamen odaklanmış hissediyorum.;kendimi;beni;hissediyorum;binding
Sunuma başlamadan önce kendini tanıtabilirsin.;Sunuma başlamadan önce seni tanıtabilirsin.;kendini;seni;tanıtabilirsin;binding
Biraz kafa dağıtmak için kendimi yemeğe çıkardım.;Biraz kafa dağıtmak için beni yemeğe çıkardım.;kendimi;beni;çıkardım;binding
Her sabah kendimi egzersiz yapmaya motive ediyorum.;Her sabah beni egzersiz yapmaya motive ediyorum.;kendimi;beni;motive ediyorum;binding
Sen oynamaya başladığında kendini tamamen oyuna kaptırdın.;Sen oynamaya başladığında seni tamamen oyuna kaptırdın.;kendini;seni;kaptırdın;binding
İşlerin yoğunluğu arasında kendimi birkaç dakikalığına huzurlu bir ortamda buldum.;İşlerin yoğunluğu arasında beni birkaç dakikalığına huzurlu bir ortamda buldum.;kendimi;beni;buldum;binding
Kamp yaparken zorlansak da kendimizi doğanın tadını çıkarmaya odakladık.;Kamp yaparken zorlansak da bizi doğanın tadını çıkarmaya odakladık.;kendimizi;bizi;odakladık;binding
Aslında i̇lk defa tek başıma seyahate çıktığımda kendimi biraz kaybolmuş hissettim.;Aslında i̇lk defa tek başıma seyahate çıktığımda beni biraz kaybolmuş hissettim.;kendimi;beni;hissettim;binding
Sadece geceleri çalışırken kendimi verimli hissediyorum.;Sadece geceleri çalışırken beni verimli hissediyorum.;kendimi;beni;hissediyorum;binding
O gece sokakta yalnız yürürken kendimizi gergin hissedebiliriz.;O gece sokakta yalnız yürürken bizi gergin hissedebiliriz.;kendimizi;bizi;hissedebiliriz;binding
Her sahneye hazırlanırken kendini karakterin ruh haline sokuyorsun.;Her sahneye hazırlanırken seni karakterin ruh haline sokuyorsun.;kendini;seni;sokuyorsun;binding
Bir sahneye çıkmadan önce kendine aynada son bir kez bak.;Bir sahneye çıkmadan önce sana aynada son bir kez bak.;kendine;sana;bak;binding
Bazı eğitimler sonunda kendimi çok daha yetkin hissediyorum.;Bazı eğitimler sonunda beni çok daha yetkin hissediyorum.;kendimi;beni;hissediyorum;binding
Çok sabırlı olmaya çalışsam da kendimi bir yerden sonra tutamadım.;Çok sabırlı olmaya çalışsam da beni bir yerden sonra tutamadım.;kendimi;beni;tutamadım;binding
Yeni bir şeyler öğrenirken kendimi daha açık fikirli olmaya zorluyorum.;Yeni bir şeyler öğrenirken beni daha açık fikirli olmaya zorluyorum.;kendimi;beni;zorluyorum;binding
Meslek eğitim seminerinde kendimi profesyonel hissediyorum.;Meslek eğitim seminerinde beni profesyonel hissediyorum.;kendimi;beni;hissediyorum;binding
Önemli anı kaçırmamak için kendimi telefonu elimden bırakmaya zorladım.;Önemli anı kaçırmamak için beni telefonu elimden bırakmaya zorladım.;kendimi;beni;zorladım;binding
Her yeni projeye başlamak için kendimi motive ediyorum.;Her yeni projeye başlamak için beni motive ediyorum.;kendimi;beni;ediyorum;binding
Eski bir arkadaşımı desteklerken kendimi ona daha yakın hissediyorum.;Eski bir arkadaşımı desteklerken beni ona daha yakın hissediyorum.;kendimi;beni;hissediyorum;binding
Özellikle gün içinde bazen kendimi kötü şeyler düşünürken buluyorum.;Özellikle gün içinde bazen beni kötü şeyler düşünürken buluyorum.;kendimi;beni;buluyorum;binding
Çünkü yeni projeye başladığımda kendimi çok heyecanlı hissediyorum.;Çünkü yeni projeye başladığımda beni çok heyecanlı hissediyorum.;kendimi;beni;hissediyorum;binding
Yeni bir dil öğrenmeye çalışırken kendimi başlarda biraz zorlarım.;Yeni bir dil öğrenmeye çalışırken beni başlarda biraz zorlarım.;kendimi;beni;zorlarım;binding
Dışarıda yürüyüş yaparken kendimi özgür hissediyorum.;Dışarıda yürüyüş yaparken beni özgür hissediyorum.;kendimi;beni;hissediyorum;binding
Yine gece sokakta yalnız yürürken kendimizi gergin hissedebiliriz.;Yine gece sokakta yalnız yürürken bizi gergin hissedebiliriz.;kendimizi;bizi;hissedebiliriz;binding
Ayrıca kamp alanında hazırlıkları yaparken kendimi çok daha kontrollü hissediyorum.;Ayrıca kamp alanında hazırlıkları yaparken beni çok daha kontrollü hissediyorum.;kendimi;beni;hissediyorum;binding
Yine i̇şlerin yoğunluğu arasında kendimi birkaç dakikalığına huzurlu bir ortamda buldum.;Yine i̇şlerin yoğunluğu arasında beni birkaç dakikalığına huzurlu bir ortamda buldum.;kendimi;beni;buldum;binding
Artık doktorumla görüştükten sonra kendimi daha rahat hissediyorum.;Artık doktorumla görüştükten sonra beni daha rahat hissediyorum.;kendimi;beni;hissediyorum;binding
Sahneye hazırlanırken kendini karakterin ruh haline sokuyorsun.;Sahneye hazırlanırken seni karakterin ruh haline sokuyorsun.;kendini;seni;sokuyorsun;binding
Bana bu kadar duygusal olduğum için kendime bazen kızıyorum.;Bana bu kadar duygusal olduğum için bana bazen kızıyorum.;kendime;bana;kızıyorum;binding
Beni özgür hissetmek için kendimi dışarıda vakit geçirmeye zorladım.;Beni özgür hissetmek için beni dışarıda vakit geçirmeye zorladım.;kendimi;beni;zorladım;binding
Biz böyle durumlarda kendimizi onun yerine koyuyoruz.;Biz böyle durumlarda bizi onun yerine koyuyoruz.;kendimizi;bizi;koyuyoruz;binding
Ve sahneye çıkmadan önce kendine aynada son bir kez bak.;Ve sahneye çıkmadan önce sana aynada son bir kez bak.;kendine;sana;bak;binding
Ve elimden geleni yaptığımı biliyorsam kendime daha fazla yüklenmem.;Ve elimden geleni yaptığımı biliyorsam bana daha fazla yüklenmem.;kendime;bana;yüklenmem;binding
Ve sınavdan sonra kendine ödül olarak tatlı alırsın.;Ve sınavdan sonra sana ödül olarak tatlı alırsın.;kendine;sana;alırsın;binding
Ben dışarıda yürüyüş yaparken kendimi özgür hissediyorum.;Ben dışarıda yürüyüş yaparken beni özgür hissediyorum.;kendimi;beni;hissediyorum;binding
Tüm i̇şlerin yoğunluğu arasında kendimi birkaç dakikalığına huzurlu bir ortamda buldum.;Tüm i̇şlerin yoğunluğu arasında beni birkaç dakikalığına huzurlu bir ortamda buldum.;kendimi;beni;buldum;binding
Ve sabırlı olmaya çalışsam da kendimi bir yerden sonra tutamadım.;Ve sabırlı olmaya çalışsam da beni bir yerden sonra tutamadım.;kendimi;beni;tutamadım;binding
Özellikle geceleri çalışırken kendimi verimli hissediyorum.;Özellikle geceleri çalışırken beni verimli hissediyorum.;kendimi;beni;hissediyorum;binding
Öncelikle hedefime ulaşmak için kendimi sıkı çalışmaya alıştırdım.;Öncelikle hedefime ulaşmak için beni sıkı çalışmaya alıştırdım.;kendimi;beni;alıştırdım;binding
Ve oynamaya başladığında kendini tamamen oyuna kaptırdın.;Ve oynamaya başladığında seni tamamen oyuna kaptırdın.;kendini;seni;kaptırdın;binding
İşte dikkat dağınıklığımla başa çıkmak için kendime yeni çalışma yöntemleri buldum.;İşte dikkat dağınıklığımla başa çıkmak için bana yeni çalışma yöntemleri buldum.;kendime;bana;buldum;binding
Bugün sahneye çıkmadan önce kendine aynada son bir kez bak.;Bugün sahneye çıkmadan önce sana aynada son bir kez bak.;kendine;sana;bak;binding
Bugün güzel bir gün geçirdikten sonra kendimi mutlu hissediyorum.;Bugün güzel bir gün geçirdikten sonra beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
Ve bence kendini objektif bir şekilde değerlendirmişsin.;Ve bence seni objektif bir şekilde değerlendirmişsin.;kendini;seni;değerlendirmişsin;binding
Eğer spor yaparak kendini daha zinde hissedebilirsin.;Eğer spor yaparak seni daha zinde hissedebilirsin.;kendini;seni;hissedebilirsin;binding
Artık hedefime ulaşmak için kendimi sıkı çalışmaya alıştırdım.;Artık hedefime ulaşmak için beni sıkı çalışmaya alıştırdım.;kendimi;beni;alıştırdım;binding
Yapılan eğitimler sonunda kendimi çok daha yetkin hissediyorum.;Yapılan eğitimler sonunda beni çok daha yetkin hissediyorum.;kendimi;beni;hissediyorum;binding
Çalışmaya başlamadan önce kendimi düzene soktum..;Çalışmaya başlamadan önce beni düzene soktum.;kendimi;beni;soktum;binding
Kendi dikkat dağınıklığımla başa çıkmak için kendime yeni çalışma yöntemleri buldum.;Kendi dikkat dağınıklığımla başa çıkmak için bana yeni çalışma yöntemleri buldum.;kendime;bana;buldum;binding
Ama her şey iyi olacak diye kendimi sürekli telkin ediyorum.;Ama her şey iyi olacak diye beni sürekli telkin ediyorum.;kendimi;beni;ediyorum;binding
Artık köpeğimi gezdirirken kendimi mutlu hissediyorum.;Artık köpeğimi gezdirirken beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
İlk i̇ş görüşmesi yaparken kendimi oldukça gergin hissettim.;İlk i̇ş görüşmesi yaparken beni oldukça gergin hissettim.;kendimi;beni;hissettim;binding
Ve onunla yüzleşmek için kendimi uzun süre hazırladım.;Ve onunla yüzleşmek için beni uzun süre hazırladım.;kendimi;beni;hazırladım;binding
Yeni i̇ş yerinde kendimi çok rahat hissediyorum.;Yeni i̇ş yerinde beni çok rahat hissediyorum.;kendimi;beni;hissediyorum;binding
Aslında müze gezmeye giderken kendimi sanata daha yakın hissediyorum.;Aslında müze gezmeye giderken beni sanata daha yakın hissediyorum.;kendimi;beni;hissediyorum;binding
Burada başarılı olmak için kendime bazı hedefler koydum.;Burada başarılı olmak için bana bazı hedefler koydum.;kendime;bana;koydum;binding
Ve bir şeyler öğrenirken kendimi daha açık fikirli olmaya zorluyorum.;Ve bir şeyler öğrenirken beni daha açık fikirli olmaya zorluyorum.;kendimi;beni;zorluyorum;binding
2. sınavdan sonra kendine ödül olarak tatlı alırsın.;2. sınavdan sonra sana ödül olarak tatlı alırsın.;kendine;sana;alırsın;binding
Artık her sabah uyandığımda kendimi enerjik hissediyorum.;Artık her sabah uyandığımda beni enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
Bütün eleştirilere kulak asmayıp kendimi geliştirmeye devam ediyorum.;Bütün eleştirilere kulak asmayıp beni geliştirmeye devam ediyorum.;kendimi;beni;ediyorum;binding
Yabancı restoranda tek başına yemek yerken kendimi rahatsız hissediyorum.;Yabancı restoranda tek başına yemek yerken beni rahatsız hissediyorum.;kendimi;beni;hissediyorum;binding
Çünkü yeni bir dil öğrenmeye çalışırken kendimi başlarda biraz zorlarım.;Çünkü yeni bir dil öğrenmeye çalışırken beni başlarda biraz zorlarım.;kendimi;beni;zorlarım;binding
Her yeni projeye başlamak için kendimi motive ediyorum.;Her yeni projeye başlamak için beni motive ediyorum.;kendimi;beni;ediyorum;binding
Tatil için kendimize birkaç parça bir şeyler aldık.;Tatil için bize birkaç parça bir şeyler aldık.;kendimize;bize;aldık;binding
Sonra tatil için kendimize birkaç parça bir şeyler aldık.;Sonra tatil için bize birkaç parça bir şeyler aldık.;kendimize;bize;aldık;binding
Hep sabırlı olmaya çalışsam da kendimi bir yerden sonra tutamadım.;Hep sabırlı olmaya çalışsam da beni bir yerden sonra tutamadım.;kendimi;beni;tutamadım;binding
Özellikle dikkat dağınıklığımla başa çıkmak için kendime yeni çalışma yöntemleri buldum.;Özellikle dikkat dağınıklığımla başa çıkmak için bana yeni çalışma yöntemleri buldum.;kendime;bana;buldum;binding
Ama bence kendini objektif bir şekilde değerlendirmişsin.;Ama bence seni objektif bir şekilde değerlendirmişsin.;kendini;seni;değerlendirmişsin;binding
Bir yeni projeye başladığımda kendimi çok heyecanlı hissediyorum.;Bir yeni projeye başladığımda beni çok heyecanlı hissediyorum.;kendimi;beni;hissediyorum;binding
Bir arkadaşımı desteklerken kendimi ona daha yakın hissediyorum.;Bir arkadaşımı desteklerken beni ona daha yakın hissediyorum.;kendimi;beni;hissediyorum;binding
Bu zorlu süreçlerden geçerken kendini ihmal etmemelisin.;Bu zorlu süreçlerden geçerken seni ihmal etmemelisin.;kendini;seni;etmemelisin;binding
Ardından kendimi sakinleştirmek için derin nefes alıyorum.;Ardından beni sakinleştirmek için derin nefes alıyorum.;kendimi;beni;alıyorum;binding
Sen bence kendini objektif bir şekilde değerlendirmişsin.;Sen bence seni objektif bir şekilde değerlendirmişsin.;kendini;seni;değerlendirmişsin;binding
Öncelikle başkasına bel bağlamadan kendini yerden kaldırmayı öğrenmelisin.;Öncelikle başkasına bel bağlamadan seni yerden kaldırmayı öğrenmelisin.;kendini;seni;öğrenmelisin;binding
Şimdi yolda yürürken kendimi düşüncelere dalmış buluyorum.;Şimdi yolda yürürken beni düşüncelere dalmış buluyorum.;kendimi;beni;buluyorum;binding
Tatilden dönünce kendimizi sıkı bir beslenme programına sokarız.;Tatilden dönünce bizi sıkı bir beslenme programına sokarız.;kendimizi;bizi;sokarız;binding
Ben her sabah kendimi egzersiz yapmaya motive ediyorum.;Ben her sabah beni egzersiz yapmaya motive ediyorum.;kendimi;beni;motive ediyorum;binding
Ben i̇ş görüşmesi yaparken kendimi oldukça gergin hissettim.;Ben i̇ş görüşmesi yaparken beni oldukça gergin hissettim.;kendimi;beni;hissettim;binding
Daha i̇yi yemek yapmak için kendimi mutfakta geliştiriyorum.;Daha i̇yi yemek yapmak için beni mutfakta geliştiriyorum.;kendimi;beni;geliştiriyorum;binding
Sonra onunla yüzleşmek için kendimi uzun süre hazırladım.;Sonra onunla yüzleşmek için beni uzun süre hazırladım.;kendimi;beni;hazırladım;binding
Tüm öğrenci kulüplerine katıldığımda kendimi sosyal hissediyorum.;Tüm öğrenci kulüplerine katıldığımda beni sosyal hissediyorum.;kendimi;beni;hissediyorum;binding
Ayrıca öğrenci kulüplerine katıldığımda kendimi sosyal hissediyorum.;Ayrıca öğrenci kulüplerine katıldığımda beni sosyal hissediyorum.;kendimi;beni;hissediyorum;binding
Hep i̇yi yemek yapmak için kendimi mutfakta geliştiriyorum.;Hep i̇yi yemek yapmak için beni mutfakta geliştiriyorum.;kendimi;beni;geliştiriyorum;binding
Oyun oynamaya başladığında kendini tamamen oyuna kaptırdın.;Oyun oynamaya başladığında seni tamamen oyuna kaptırdın.;kendini;seni;kaptırdın;binding
Ben başarıya ulaşmak için kendime küçük hedefler koyuyorum.;Ben başarıya ulaşmak için bana küçük hedefler koyuyorum.;kendime;bana;koyuyorum;binding
Evde kamp yaparken zorlansak da kendimizi doğanın tadını çıkarmaya odakladık.;Evde kamp yaparken zorlansak da bizi doğanın tadını çıkarmaya odakladık.;kendimizi;bizi;odakladık;binding
İlk oynamaya başladığında kendini tamamen oyuna kaptırdın.;İlk oynamaya başladığında seni tamamen oyuna kaptırdın.;kendini;seni;kaptırdın;binding
Sonra kafa dağıtmak için kendimi yemeğe çıkardım.;Sonra kafa dağıtmak için beni yemeğe çıkardım.;kendimi;beni;çıkardım;binding
İşte başarılı olmak için kendime bazı hedefler koydum.;İşte başarılı olmak için bana bazı hedefler koydum.;kendime;bana;koydum;binding
