good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Otobüse binmeden annesine sıkıca sarılan çocuk çevredekileri duygulandırdı.;Otobüse binmeden annesinin sıkıca sarılan çocuk çevredekileri duygulandırdı.;annesine;annesinin;sarılan;relative_clauses
Kısa aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla öneren müteahhiti iş yerinde ziyaret ettik.;Kısa aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla öneren müteahhiti iş yerinde ziyaret ettik.;emlakçıyı;emlakçının;öneren;relative_clauses
Bir program boyunca gazetecinin sorularla bunalttığı sunucu sakinliğini korudu.;Bir program boyunca gazeteciyi sorularla bunalttığı sunucu sakinliğini korudu.;gazetecinin;gazeteciyi;bunalttığı sunucu;relative_clauses
Bu tercih döneminde kızımla uzun uzun konuşan rehber öğretmene küçük bir hediye aldık.;Bu tercih döneminde kızımın uzun uzun konuşan rehber öğretmene küçük bir hediye aldık.;kızımla;kızımın;konuşan;relative_clauses
Arkadaşlar toplantıdan sonra benim eve bıraktığım arkadaşımı bir ara sizinle tanıştırayım.;Arkadaşlar toplantıdan sonra beni eve bıraktığım arkadaşımı bir ara sizinle tanıştırayım.;benim;beni;bıraktığım arkadaşımı;relative_clauses
Sadece arka bahçede kedinin sürekli kovaladığı köpeği seviyorum.;Sadece arka bahçede kediyi sürekli kovaladığı köpeği seviyorum.;kedinin;kediyi;kovaladığı köpeği;relative_clauses
Gece bakkala giderken komşuyu görmemiş gibi yapan çırağı ustası azarladı.;Gece bakkala giderken komşunun görmemiş gibi yapan çırağı ustası azarladı.;komşuyu;komşunun;yapan;relative_clauses
İlk otobüse binmeden annesine sıkıca sarılan çocuk çevredekileri duygulandırdı.;İlk otobüse binmeden annesinin sıkıca sarılan çocuk çevredekileri duygulandırdı.;annesine;annesinin;sarılan;relative_clauses
Az geçen gün elemanı bir hışımla azarlayan müşteri şikayet etmeye gelmiş.;Az geçen gün elemanın bir hışımla azarlayan müşteri şikayet etmeye gelmiş.;elemanı;elemanın;azarlayan;relative_clauses
Biz aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla öneren müteahhiti iş yerinde ziyaret ettik.;Biz aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla öneren müteahhiti iş yerinde ziyaret ettik.;emlakçıyı;emlakçının;öneren;relative_clauses
Bu yıllardır yönetmeni her projesinde destekleyen oyuncu ödülü ikisi için aldı.;Bu yıllardır yönetmenin her projesinde destekleyen oyuncu ödülü ikisi için aldı.;yönetmeni;yönetmenin;destekleyen;relative_clauses
Ama arka bahçede kedinin sürekli kovaladığı köpeği seviyorum.;Ama arka bahçede kediyi sürekli kovaladığı köpeği seviyorum.;kedinin;kediyi;kovaladığı köpeği;relative_clauses
Aynı koltukta uyumasın diye Ece’yi yatağına kadar taşıyan kardeşi odada çok kalmadı.;Aynı koltukta uyumasın diye Ece’nin yatağına kadar taşıyan kardeşi odada çok kalmadı.;Ece’yi;Ece’nin;taşıyan;relative_clauses
Ardından her hafta tango hocasının derste dans ettiği öğrenci kısa zamanda çok gelişme gösterdi.;Ardından her hafta tango hocasıyla derste dans ettiği öğrenci kısa zamanda çok gelişme gösterdi.;tango hocasının;tango hocasıyla;dans ettiği öğrenci;relative_clauses
Şu ormanda aslanı iştahla yiyen sırtlanı daha önce görmüştü.;Şu ormanda aslanın iştahla yiyen sırtlanı daha önce görmüştü.;aslanı;aslanın;yiyen;relative_clauses
Ve arka bahçede köpeğin sürekli kovaladığı kediyi seviyorum.;Ve arka bahçede köpeği sürekli kovaladığı kediyi seviyorum.;köpeğin;köpeği;kovaladığı kediyi;relative_clauses
Arka bahçede kedinin sürekli kovaladığı köpek aslında oyun oynuyor.;Arka bahçede kediyi sürekli kovaladığı köpek aslında oyun oynuyor.;kedinin;kediyi;kovaladığı köpek;relative_clauses
Ayrıca aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla önerdiği müteahhiti iş yerinde ziyaret ettik.;Ayrıca aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla önerdiği müteahhiti iş yerinde ziyaret ettik.;emlakçının;emlakçıyı;önerdiği müteahhiti;relative_clauses
Bir sınavda gözetmeni sessizce uyaran öğrenciyi herkes gördü.;Bir sınavda gözetmenin sessizce uyaran öğrenciyi herkes gördü.;gözetmeni;gözetmenin;uyaran;relative_clauses
Bu toplantıdan sonra benim eve bıraktığım arkadaşım size de selam söyledi.;Bu toplantıdan sonra beni eve bıraktığım arkadaşım size de selam söyledi.;benim;beni;bıraktığım arkadaşım;relative_clauses
On yıllardır yönetmenin her projesinde desteklediği oyuncu ödülü ikisi için aldı.;On yıllardır yönetmeni her projesinde desteklediği oyuncu ödülü ikisi için aldı.;yönetmenin;yönetmeni;desteklediği oyuncu;relative_clauses
Büyük sokağın başında berberi uzaktan gören terzi el salladı.;Büyük sokağın başında berberin uzaktan gören terzi el salladı.;berberi;berberin;gören;relative_clauses
Gece otobüse binmeden annesine sıkıca sarılan çocuğu muavin tanıyormuş.;Gece otobüse binmeden annesinin sıkıca sarılan çocuğu muavin tanıyormuş.;annesine;annesinin;sarılan;relative_clauses
Ve otobüse binmeden annesine sıkıca sarılan çocuk çevredekileri duygulandırdı.;Ve otobüse binmeden annesinin sıkıca sarılan çocuk çevredekileri duygulandırdı.;annesine;annesinin;sarılan;relative_clauses
Gece otobüse binmeden annesinin sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;Gece otobüse binmeden annesine sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;annesinin;annesine;sarıldığı çocuk;relative_clauses
Ancak sahada mühendisin bir şey sormak için aradığı işçi önce yanındakilere danıştı.;Ancak sahada mühendisi bir şey sormak için aradığı işçi önce yanındakilere danıştı.;mühendisin;mühendisi;aradığı işçi;relative_clauses
Bu toplantıdan sonra beni eve bırakan arkadaşımı bir ara sizinle tanıştırayım.;Bu toplantıdan sonra benim eve bırakan arkadaşımı bir ara sizinle tanıştırayım.;beni;benim;bırakan;relative_clauses
Geçtiğimiz gün yöneticinin sesini yükselterek ağlattığı çalışan işi bıraktı.;Geçtiğimiz gün yöneticiyi sesini yükselterek ağlattığı çalışan işi bıraktı.;yöneticinin;yöneticiyi;ağlattığı çalışan;relative_clauses
Ayrıca geçen gün elemanın bir hışımla azarladığı müşteriyi şikayet ettik.;Ayrıca geçen gün elemanı bir hışımla azarladığı müşteriyi şikayet ettik.;elemanın;elemanı;azarladığı müşteriyi;relative_clauses
Tam program boyunca gazeteciyi sorularla bunaltan sunucu sakinliğini korudu.;Tam program boyunca gazetecinin sorularla bunaltan sunucu sakinliğini korudu.;gazeteciyi;gazetecinin;bunaltan;relative_clauses
Yine geçen gün elemanın bir hışımla azarladığı müşteriyi şikayet ettik.;Yine geçen gün elemanı bir hışımla azarladığı müşteriyi şikayet ettik.;elemanın;elemanı;azarladığı müşteriyi;relative_clauses
Her geçen gün elemanı bir hışımla azarlayan müşteriyi şikayet ettik.;Her geçen gün elemanın bir hışımla azarlayan müşteriyi şikayet ettik.;elemanı;elemanın;azarlayan;relative_clauses
Sınavda gözetmenin sessizce uyardığı öğrenci yerine geçti.;Sınavda gözetmeni sessizce uyardığı öğrenci yerine geçti.;gözetmenin;gözetmeni;uyardığı öğrenci;relative_clauses
Arka bahçede köpeği sürekli kovalayan kediyi seviyorum.;Arka bahçede köpeğin sürekli kovalayan kediyi seviyorum.;köpeği;köpeğin;kovalayan;relative_clauses
Aynı sokağın başında berberin uzaktan gördüğü terziyi müşterisi lafa tutuyordu.;Aynı sokağın başında berberi uzaktan gördüğü terziyi müşterisi lafa tutuyordu.;berberin;berberi;gördüğü terziyi;relative_clauses
Ancak geçtiğimiz ay ünlü yazarın nişanlandığı muhabir kanala davetiye gönderdi.;Ancak geçtiğimiz ay ünlü yazarla nişanlandığı muhabir kanala davetiye gönderdi.;ünlü yazarın;ünlü yazarla;nişanlandığı muhabir;relative_clauses
Hatta geçtiğimiz gün yöneticinin sesini yükselterek ağlattığı çalışan işi bıraktı.;Hatta geçtiğimiz gün yöneticiyi sesini yükselterek ağlattığı çalışan işi bıraktı.;yöneticinin;yöneticiyi;ağlattığı çalışan;relative_clauses
Geçen gün elemanın bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;Geçen gün elemanı bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;elemanın;elemanı;azarladığı müşteri;relative_clauses
Ilk muayenede hastanın sakince konuştuğu doktor herkesin ilgisini çekti.;Ilk muayenede hastayla sakince konuştuğu doktor herkesin ilgisini çekti.;hastanın;hastayla;konuştuğu doktor;relative_clauses
Ayrıca her hafta tango hocasının derste dans ettiği öğrenciyi yıl sonu gösterisine çağırdılar.;Ayrıca her hafta tango hocasıyla derste dans ettiği öğrenciyi yıl sonu gösterisine çağırdılar.;tango hocasının;tango hocasıyla;dans ettiği öğrenciyi;relative_clauses
Diğer koltukta uyumasın diye Ece’yi yatağına kadar taşıyan kardeşi odada çok kalmadı.;Diğer koltukta uyumasın diye Ece’nin yatağına kadar taşıyan kardeşi odada çok kalmadı.;Ece’yi;Ece’nin;taşıyan;relative_clauses
Bir tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;Bir tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;kızımın;kızımla;konuştuğu rehber öğretmene;relative_clauses
Ancak geçen gün elemanın bir hışımla azarladığı müşteriyi şikayet ettik.;Ancak geçen gün elemanı bir hışımla azarladığı müşteriyi şikayet ettik.;elemanın;elemanı;azarladığı müşteriyi;relative_clauses
Üstelik her fırsatta öğrencilerinin içtenlikle övdüğü profesör ayrılmayı düşünmüyordu.;Üstelik her fırsatta öğrencilerini içtenlikle övdüğü profesör ayrılmayı düşünmüyordu.;öğrencilerinin;öğrencilerini;övdüğü profesör;relative_clauses
İşte geçen gün elemanı bir hışımla azarlayan müşteriyi şikayet ettik.;İşte geçen gün elemanın bir hışımla azarlayan müşteriyi şikayet ettik.;elemanı;elemanın;azarlayan;relative_clauses
Kendi koltukta uyumasın diye Ece’yi yatağına kadar taşıyan kardeşine annesi çarşaf çıkardı.;Kendi koltukta uyumasın diye Ece’nin yatağına kadar taşıyan kardeşine annesi çarşaf çıkardı.;Ece’yi;Ece’nin;taşıyan;relative_clauses
Aynı koltukta uyumasın diye Ece’nin yatağına kadar taşıdığı kardeşine annesi çarşaf çıkardı.;Aynı koltukta uyumasın diye Ece’yi yatağına kadar taşıdığı kardeşine annesi çarşaf çıkardı.;Ece’nin;Ece’yi;taşıdığı kardeşine;relative_clauses
Aynı ormanda sırtlanın iştahla yediği aslanı daha önce görmüştü.;Aynı ormanda sırtlanı iştahla yediği aslanı daha önce görmüştü.;sırtlanın;sırtlanı;yediği aslanı;relative_clauses
Ardından geçtiğimiz ay ünlü yazarla nişanlanan muhabir kanala davetiye gönderdi.;Ardından geçtiğimiz ay ünlü yazarın nişanlanan muhabir kanala davetiye gönderdi.;ünlü yazarla;ünlü yazarın;nişanlanan;relative_clauses
Kendisi ormanda sırtlanın iştahla yediği aslanı daha önce görmüştü.;Kendisi ormanda sırtlanı iştahla yediği aslanı daha önce görmüştü.;sırtlanın;sırtlanı;yediği aslanı;relative_clauses
İşte geçtiğimiz gün yöneticiyi sesini yükselterek ağlatan çalışan işi bıraktı.;İşte geçtiğimiz gün yöneticinin sesini yükselterek ağlatan çalışan işi bıraktı.;yöneticiyi;yöneticinin;ağlatan;relative_clauses
Ve yıllardır yönetmeni her projesinde destekleyen oyuncuyu şimdi herkes tebrik ediyor.;Ve yıllardır yönetmenin her projesinde destekleyen oyuncuyu şimdi herkes tebrik ediyor.;yönetmeni;yönetmenin;destekleyen;relative_clauses
Ve her hafta tango hocasıyla derste dans eden öğrenciyi yıl sonu gösterisine çağırdılar.;Ve her hafta tango hocasının derste dans eden öğrenciyi yıl sonu gösterisine çağırdılar.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
Her yemekte onu yakından tanıyan kişiler söz aldı.;Her yemekte onun yakından tanıyan kişiler söz aldı.;onu;onun;tanıyan;relative_clauses
Tartışma esnasında boksörün sertçe ittiği hakemi seyirci yuhaladı.;Tartışma esnasında boksörü sertçe ittiği hakemi seyirci yuhaladı.;boksörün;boksörü;ittiği hakemi;relative_clauses
Aynı konserde sevgilisini gururla izleyen adamı ben de fark ettim.;Aynı konserde sevgilisinin gururla izleyen adamı ben de fark ettim.;sevgilisini;sevgilisinin;izleyen;relative_clauses
Ardından her fırsatta öğrencilerinin içtenlikle övdüğü profesörü kulüp etkinliğine davet ettiler.;Ardından her fırsatta öğrencilerini içtenlikle övdüğü profesörü kulüp etkinliğine davet ettiler.;öğrencilerinin;öğrencilerini;övdüğü profesörü;relative_clauses
Tek koltukta uyumasın diye Ece’nin yatağına kadar taşıdığı kardeşi odada çok kalmadı.;Tek koltukta uyumasın diye Ece’yi yatağına kadar taşıdığı kardeşi odada çok kalmadı.;Ece’nin;Ece’yi;taşıdığı kardeşi;relative_clauses
Bir ormanda sırtlanın iştahla yediği aslanı daha önce görmüştü.;Bir ormanda sırtlanı iştahla yediği aslanı daha önce görmüştü.;sırtlanın;sırtlanı;yediği aslanı;relative_clauses
Son geçen gün elemanın bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;Son geçen gün elemanı bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;elemanın;elemanı;azarladığı müşteri;relative_clauses
Yaklaşık aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla önerdiği müteahhit bizimle görüşmeye geldi.;Yaklaşık aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla önerdiği müteahhit bizimle görüşmeye geldi.;emlakçının;emlakçıyı;önerdiği müteahhit;relative_clauses
Aynı konserde sevgilisini gururla izleyen adam onu çok etkilemiş.;Aynı konserde sevgilisinin gururla izleyen adam onu çok etkilemiş.;sevgilisini;sevgilisinin;izleyen;relative_clauses
Son toplantıdan sonra beni eve bırakan arkadaşım size de selam söyledi.;Son toplantıdan sonra benim eve bırakan arkadaşım size de selam söyledi.;beni;benim;bırakan;relative_clauses
İkinci koltukta uyumasın diye Ece’yi yatağına kadar taşıyan kardeşi odada çok kalmadı.;İkinci koltukta uyumasın diye Ece’nin yatağına kadar taşıyan kardeşi odada çok kalmadı.;Ece’yi;Ece’nin;taşıyan;relative_clauses
Bu arka bahçede köpeğin sürekli kovaladığı kediyi seviyorum.;Bu arka bahçede köpeği sürekli kovaladığı kediyi seviyorum.;köpeğin;köpeği;kovaladığı kediyi;relative_clauses
Akşam bakkala giderken komşunun görmemiş gibi yaptığı çırağı ustası azarladı.;Akşam bakkala giderken komşuyu görmemiş gibi yaptığı çırağı ustası azarladı.;komşunun;komşuyu;yaptığı çırağı;relative_clauses
O ormanda sırtlanı iştahla yiyen aslan dün sabah tepede koşuyordu.;O ormanda sırtlanın iştahla yiyen aslan dün sabah tepede koşuyordu.;sırtlanı;sırtlanın;yiyen;relative_clauses
Her koltukta uyumasın diye Ece’nin yatağına kadar taşıdığı kardeşi odada çok kalmadı.;Her koltukta uyumasın diye Ece’yi yatağına kadar taşıdığı kardeşi odada çok kalmadı.;Ece’nin;Ece’yi;taşıdığı kardeşi;relative_clauses
Bir koltukta uyumasın diye Ece’nin yatağına kadar taşıdığı kardeşine annesi çarşaf çıkardı.;Bir koltukta uyumasın diye Ece’yi yatağına kadar taşıdığı kardeşine annesi çarşaf çıkardı.;Ece’nin;Ece’yi;taşıdığı kardeşine;relative_clauses
O toplantıdan sonra beni eve bırakan arkadaşım size de selam söyledi.;O toplantıdan sonra benim eve bırakan arkadaşım size de selam söyledi.;beni;benim;bırakan;relative_clauses
Toplantıdan sonra beni eve bırakan arkadaşımı bir ara sizinle tanıştırayım.;Toplantıdan sonra benim eve bırakan arkadaşımı bir ara sizinle tanıştırayım.;beni;benim;bırakan;relative_clauses
Ve geçtiğimiz gün yöneticiyi sesini yükselterek ağlatan çalışan işi bıraktı.;Ve geçtiğimiz gün yöneticinin sesini yükselterek ağlatan çalışan işi bıraktı.;yöneticiyi;yöneticinin;ağlatan;relative_clauses
O konserde sevgilisini gururla izleyen adam onu çok etkilemiş.;O konserde sevgilisinin gururla izleyen adam onu çok etkilemiş.;sevgilisini;sevgilisinin;izleyen;relative_clauses
Ayrıca arka bahçede kediyi sürekli kovalayan köpeği seviyorum.;Ayrıca arka bahçede kedinin sürekli kovalayan köpeği seviyorum.;kediyi;kedinin;kovalayan;relative_clauses
Dün ormanda aslanın iştahla yediği sırtlanı daha önce görmüştü.;Dün ormanda aslanı iştahla yediği sırtlanı daha önce görmüştü.;aslanın;aslanı;yediği sırtlanı;relative_clauses
Yine geçtiğimiz gün yöneticiyi sesini yükselterek ağlatan çalışanı odasına çağırdı.;Yine geçtiğimiz gün yöneticinin sesini yükselterek ağlatan çalışanı odasına çağırdı.;yöneticiyi;yöneticinin;ağlatan;relative_clauses
Ormanda aslanı iştahla yiyen sırtlanı daha önce görmüştü.;Ormanda aslanın iştahla yiyen sırtlanı daha önce görmüştü.;aslanı;aslanın;yiyen;relative_clauses
Aynı sahada mühendisin bir şey sormak için aradığı işçi önce yanındakilere danıştı.;Aynı sahada mühendisi bir şey sormak için aradığı işçi önce yanındakilere danıştı.;mühendisin;mühendisi;aradığı işçi;relative_clauses
Özellikle arka bahçede köpeğin sürekli kovaladığı kedi aslında oyun oynuyor.;Özellikle arka bahçede köpeği sürekli kovaladığı kedi aslında oyun oynuyor.;köpeğin;köpeği;kovaladığı kedi;relative_clauses
Lise tercih döneminde kızımla uzun uzun konuşan rehber öğretmen bize çok yardımcı oldu.;Lise tercih döneminde kızımın uzun uzun konuşan rehber öğretmen bize çok yardımcı oldu.;kızımla;kızımın;konuşan;relative_clauses
İkinci sınavda gözetmeni sessizce uyaran öğrenci yerine geçti.;İkinci sınavda gözetmenin sessizce uyaran öğrenci yerine geçti.;gözetmeni;gözetmenin;uyaran;relative_clauses
Adam bakkala giderken komşuyu görmemiş gibi yapan çırak ustasından azar yedi.;Adam bakkala giderken komşunun görmemiş gibi yapan çırak ustasından azar yedi.;komşuyu;komşunun;yapan;relative_clauses
Sabah sabah annesinin hastanede gördüğü küçük kız saatlerdir ağlıyor.;Sabah sabah annesini hastanede gördüğü küçük kız saatlerdir ağlıyor.;annesinin;annesini;gördüğü küçük kız;relative_clauses
Yine her fırsatta öğrencilerini içtenlikle öven profesör ayrılmayı düşünmüyordu.;Yine her fırsatta öğrencilerinin içtenlikle öven profesör ayrılmayı düşünmüyordu.;öğrencilerini;öğrencilerinin;öven;relative_clauses
Her konserde sevgilisinin gururla izlediği piyanist onu çok etkilemiş.;Her konserde sevgilisini gururla izlediği piyanist onu çok etkilemiş.;sevgilisinin;sevgilisini;izlediği piyanist;relative_clauses
Daha geçen gün elemanın bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;Daha geçen gün elemanı bir hışımla azarladığı müşteri şikayet etmeye gelmiş.;elemanın;elemanı;azarladığı müşteri;relative_clauses
Ancak geçtiğimiz gün yöneticinin sesini yükselterek ağlattığı çalışan işi bıraktı.;Ancak geçtiğimiz gün yöneticiyi sesini yükselterek ağlattığı çalışan işi bıraktı.;yöneticinin;yöneticiyi;ağlattığı çalışan;relative_clauses
Oyuncu yıllardır yönetmenin her projesinde desteklediği oyuncu ödülü ikisi için aldı.;Oyuncu yıllardır yönetmeni her projesinde desteklediği oyuncu ödülü ikisi için aldı.;yönetmenin;yönetmeni;desteklediği oyuncu;relative_clauses
Burada sahada mühendisin bir şey sormak için aradığı işçiyi biraz bekletti.;Burada sahada mühendisi bir şey sormak için aradığı işçiyi biraz bekletti.;mühendisin;mühendisi;aradığı işçiyi;relative_clauses
İç sahada mühendisin bir şey sormak için aradığı işçi önce yanındakilere danıştı.;İç sahada mühendisi bir şey sormak için aradığı işçi önce yanındakilere danıştı.;mühendisin;mühendisi;aradığı işçi;relative_clauses
Yapılan sınavda gözetmeni sessizce uyaran öğrenciyi herkes gördü.;Yapılan sınavda gözetmenin sessizce uyaran öğrenciyi herkes gördü.;gözetmeni;gözetmenin;uyaran;relative_clauses
Ama arka bahçede köpeği sürekli kovalayan kedi aslında oyun oynuyor.;Ama arka bahçede köpeğin sürekli kovalayan kedi aslında oyun oynuyor.;köpeği;köpeğin;kovalayan;relative_clauses
Her muayenede hastanın sakince konuştuğu doktor herkesin ilgisini çekti.;Her muayenede hastayla sakince konuştuğu doktor herkesin ilgisini çekti.;hastanın;hastayla;konuştuğu doktor;relative_clauses
Ben bakkala giderken komşunun görmemiş gibi yaptığı çırağı ustası azarladı.;Ben bakkala giderken komşuyu görmemiş gibi yaptığı çırağı ustası azarladı.;komşunun;komşuyu;yaptığı çırağı;relative_clauses
Kadın bakkala giderken komşunun görmemiş gibi yaptığı çırağı ustası azarladı.;Kadın bakkala giderken komşuyu görmemiş gibi yaptığı çırağı ustası azarladı.;komşunun;komşuyu;yaptığı çırağı;relative_clauses
Hatta otobüse binmeden annesinin sıkıca sarıldığı çocuğu muavin tanıyormuş.;Hatta otobüse binmeden annesine sıkıca sarıldığı çocuğu muavin tanıyormuş.;annesinin;annesine;sarıldığı çocuğu;relative_clauses
Bu sınavda gözetmenin sessizce uyardığı öğrenciyi herkes gördü.;Bu sınavda gözetmeni sessizce uyardığı öğrenciyi herkes gördü.;gözetmenin;gözetmeni;uyardığı öğrenciyi;relative_clauses
Ben arka bahçede köpeğin sürekli kovaladığı kediyi seviyorum.;Ben arka bahçede köpeği sürekli kovaladığı kediyi seviyorum.;köpeğin;köpeği;kovaladığı kediyi;relative_clauses
Ancak arka bahçede köpeği sürekli kovalayan kedi aslında oyun oynuyor.;Ancak arka bahçede köpeğin sürekli kovalayan kedi aslında oyun oynuyor.;köpeği;köpeğin;kovalayan;relative_clauses
Bu tartışma esnasında boksörün sertçe ittiği hakemi seyirci yuhaladı.;Bu tartışma esnasında boksörü sertçe ittiği hakemi seyirci yuhaladı.;boksörün;boksörü;ittiği hakemi;relative_clauses
Genel muayenede hastanın sakince konuştuğu doktor herkesin ilgisini çekti.;Genel muayenede hastayla sakince konuştuğu doktor herkesin ilgisini çekti.;hastanın;hastayla;konuştuğu doktor;relative_clauses
Bir sınavda gözetmeni sessizce uyaran öğrenci yerine geçti.;Bir sınavda gözetmenin sessizce uyaran öğrenci yerine geçti.;gözetmeni;gözetmenin;uyaran;relative_clauses
Bir arka bahçede kedinin sürekli kovaladığı köpek aslında oyun oynuyor.;Bir arka bahçede kediyi sürekli kovaladığı köpek aslında oyun oynuyor.;kedinin;kediyi;kovaladığı köpek;relative_clauses
Tüm program boyunca gazeteciyi sorularla bunaltan sunucuyu herkes çok eleştirdi.;Tüm program boyunca gazetecinin sorularla bunaltan sunucuyu herkes çok eleştirdi.;gazeteciyi;gazetecinin;bunaltan;relative_clauses
Baba bakkala giderken komşunun görmemiş gibi yaptığı çırağı ustası azarladı.;Baba bakkala giderken komşuyu görmemiş gibi yaptığı çırağı ustası azarladı.;komşunun;komşuyu;yaptığı çırağı;relative_clauses
Okul tercih döneminde kızımla uzun uzun konuşan rehber öğretmen bize çok yardımcı oldu.;Okul tercih döneminde kızımın uzun uzun konuşan rehber öğretmen bize çok yardımcı oldu.;kızımla;kızımın;konuşan;relative_clauses
Ayrıca arka bahçede köpeği sürekli kovalayan kedi aslında oyun oynuyor.;Ayrıca arka bahçede köpeğin sürekli kovalayan kedi aslında oyun oynuyor.;köpeği;köpeğin;kovalayan;relative_clauses
Böylece her hafta tango hocasının derste dans ettiği öğrenciyi yıl sonu gösterisine çağırdılar.;Böylece her hafta tango hocasıyla derste dans ettiği öğrenciyi yıl sonu gösterisine çağırdılar.;tango hocasının;tango hocasıyla;dans ettiği öğrenciyi;relative_clauses
Aynı tartışma esnasında boksörü sertçe iten hakemi seyirci yuhaladı.;Aynı tartışma esnasında boksörün sertçe iten hakemi seyirci yuhaladı.;boksörü;boksörün;iten;relative_clauses
Genel muayenede hastayla sakince konuşan doktoru asistanlar dikkatle izledi.;Genel muayenede hastanın sakince konuşan doktoru asistanlar dikkatle izledi.;hastayla;hastanın;konuşan;relative_clauses
Örneğin geçtiğimiz gün yöneticinin sesini yükselterek ağlattığı çalışanı odasına çağırdı.;Örneğin geçtiğimiz gün yöneticiyi sesini yükselterek ağlattığı çalışanı odasına çağırdı.;yöneticinin;yöneticiyi;ağlattığı çalışanı;relative_clauses
Bu konserde sevgilisinin gururla izlediği piyanisti ben de fark ettim.;Bu konserde sevgilisini gururla izlediği piyanisti ben de fark ettim.;sevgilisinin;sevgilisini;izlediği piyanisti;relative_clauses
Artık her fırsatta öğrencilerinin içtenlikle övdüğü profesör ayrılmayı düşünmüyordu.;Artık her fırsatta öğrencilerini içtenlikle övdüğü profesör ayrılmayı düşünmüyordu.;öğrencilerinin;öğrencilerini;övdüğü profesör;relative_clauses
Ayrıca geçtiğimiz ay ünlü yazarın nişanlandığı muhabir kanala davetiye gönderdi.;Ayrıca geçtiğimiz ay ünlü yazarla nişanlandığı muhabir kanala davetiye gönderdi.;ünlü yazarın;ünlü yazarla;nişanlandığı muhabir;relative_clauses
Bu yemekte onu yakından tanıyan kişileri konuşturduk.;Bu yemekte onun yakından tanıyan kişileri konuşturduk.;onu;onun;tanıyan;relative_clauses
İkinci tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmen bize çok yardımcı oldu.;İkinci tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmen bize çok yardımcı oldu.;kızımın;kızımla;konuştuğu rehber öğretmen;relative_clauses
İç sahada mühendisi bir şey sormak için arayan işçi önce yanındakilere danıştı.;İç sahada mühendisin bir şey sormak için arayan işçi önce yanındakilere danıştı.;mühendisi;mühendisin;arayan;relative_clauses
Ama ormanda aslanı iştahla yiyen sırtlan dün sabah tepede koşuyordu.;Ama ormanda aslanın iştahla yiyen sırtlan dün sabah tepede koşuyordu.;aslanı;aslanın;yiyen;relative_clauses
Ancak ormanda sırtlanın iştahla yediği aslanı daha önce görmüştü.;Ancak ormanda sırtlanı iştahla yediği aslanı daha önce görmüştü.;sırtlanın;sırtlanı;yediği aslanı;relative_clauses
Ben arka bahçede kediyi sürekli kovalayan köpeği seviyorum.;Ben arka bahçede kedinin sürekli kovalayan köpeği seviyorum.;kediyi;kedinin;kovalayan;relative_clauses
O ormanda sırtlanın iştahla yediği aslan dün sabah tepede koşuyordu.;O ormanda sırtlanı iştahla yediği aslan dün sabah tepede koşuyordu.;sırtlanın;sırtlanı;yediği aslan;relative_clauses
Yine sokağın başında berberi uzaktan gören terziyi müşterisi lafa tutuyordu.;Yine sokağın başında berberin uzaktan gören terziyi müşterisi lafa tutuyordu.;berberi;berberin;gören;relative_clauses
İlk tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;İlk tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;kızımın;kızımla;konuştuğu rehber öğretmene;relative_clauses
Kendisi ormanda aslanın iştahla yediği sırtlanı daha önce görmüştü.;Kendisi ormanda aslanı iştahla yediği sırtlanı daha önce görmüştü.;aslanın;aslanı;yediği sırtlanı;relative_clauses
Uzun sokağın başında berberi uzaktan gören terziyi müşterisi lafa tutuyordu.;Uzun sokağın başında berberin uzaktan gören terziyi müşterisi lafa tutuyordu.;berberi;berberin;gören;relative_clauses
Ve otobüse binmeden annesinin sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;Ve otobüse binmeden annesine sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;annesinin;annesine;sarıldığı çocuk;relative_clauses
