good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Alman notere Fransızca'ya çevirisini yaptırdığı bir evrak götürdü.;Alman notere Fransızca'ya çevirisini yaptırdığı evrak götürdü.;bir;∅;evrak;determiners
Bu sinema gecesi için konusu dramatik olan farklı bir film bulduk.;Bu sinema gecesi için konusu dramatik olan farklı film bulduk.;bir;∅;film;determiners
Yine annemin dolabında sakladığı bir mektup buldum.;Yine annemin dolabında sakladığı mektup buldum.;bir;∅;mektup;determiners
Yolda dikkatle yürüyen bir adam gördüm.;Yolda dikkatle yürüyen adam gördüm.;bir;∅;adam;determiners
Filme seyretmek için arkadaşların tavsiye ettiği bir dizi seçtik.;Filme seyretmek için arkadaşların tavsiye ettiği dizi seçtik.;bir;∅;dizi;determiners
O akşam izlemek için herkesin merakla beklediği bir dizi seçtiler.;O akşam izlemek için herkesin merakla beklediği dizi seçtiler.;bir;∅;dizi;determiners
Amerikan bilim insanları yeni yöntemlerle geliştirilen bir aşı test ediyor.;Amerikan bilim insanları yeni yöntemlerle geliştirilen aşı test ediyor.;bir;∅;aşı;determiners
Sonra mozart'ın gençliğinin anlatıldığı bir program seyrettik.;Sonra mozart'ın gençliğinin anlatıldığı program seyrettik.;bir;∅;program;determiners
Bugün pastanede özenle hazırlanan bir pasta aldık.;Bugün pastanede özenle hazırlanan pasta aldık.;bir;∅;pasta;determiners
Yine i̇nternette çok beğenilen bir yemek tarifi denedim.;Yine i̇nternette çok beğenilen yemek tarifi denedim.;bir;∅;yemek tarifi;determiners
Özel ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.;Özel ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.;bir;∅;kafe;determiners
BBC stüdyolarında özenle kaydedilen bir şarkı dinledik.;BBC stüdyolarında özenle kaydedilen şarkı dinledik.;bir;∅;şarkı;determiners
Bir pastanede özenle hazırlanan bir pasta aldık.;Bir pastanede özenle hazırlanan pasta aldık.;bir;∅;pasta;determiners
Akşam bahçede büyüyen rengarenk bir çiçek kopardım.;Akşam bahçede büyüyen rengarenk çiçek kopardım.;bir;∅;çiçek;determiners
O kütüphanede sessizce çalışan bir öğrenci vardı.;O kütüphanede sessizce çalışan öğrenci vardı.;bir;∅;öğrenci;determiners
Ayrıca bol fındık ve tarçın içeren enfes bir kek yaptılar.;Ayrıca bol fındık ve tarçın içeren enfes kek yaptılar.;bir;∅;kek;determiners
Her doğum günü için üstünü çileklerle süslediğimiz bir pasta hazırladık.;Her doğum günü için üstünü çileklerle süslediğimiz pasta hazırladık.;bir;∅;pasta;determiners
İlk mezuniyet hediyesi olarak fiyatı uygun gelen bir araba alırız.;İlk mezuniyet hediyesi olarak fiyatı uygun gelen araba alırız.;bir;∅;araba;determiners
</s> leonardo da Vinci'nin hayatının anlatıldığı etkileyici bir film izledik.;</s> leonardo da Vinci'nin hayatının anlatıldığı etkileyici film izledik.;bir;∅;film;determiners
Pazar sabah kahvaltısında lezzetli bir omlet yedim.;Pazar sabah kahvaltısında lezzetli omlet yedim.;bir;∅;omlet;determiners
Çarşamba sinema gecesi için konusu dramatik olan farklı bir film bulduk.;Çarşamba sinema gecesi için konusu dramatik olan farklı film bulduk.;bir;∅;film;determiners
Ayrıca avukata Rusça'ya çevirisini yaptırdığı bir sözleşme iletti.;Ayrıca avukata Rusça'ya çevirisini yaptırdığı sözleşme iletti.;bir;∅;sözleşme;determiners
Eski evin dekorasyonu için zarif bir tablo aldım.;Eski evin dekorasyonu için zarif tablo aldım.;bir;∅;tablo;determiners
Ve gizem desenleri baya farklı duran bir bluz aldı.;Ve gizem desenleri baya farklı duran bluz aldı.;bir;∅;bluz;determiners
Bir akşam izlemek için herkesin merakla beklediği bir dizi seçtiler.;Bir akşam izlemek için herkesin merakla beklediği dizi seçtiler.;bir;∅;dizi;determiners
Bu şefin tarifinden uyarladığım nefis bir börek yaptım.;Bu şefin tarifinden uyarladığım nefis börek yaptım.;bir;∅;börek;determiners
Ardından yeni işimde bana yardımcı olacak bir ajanda satın aldım.;Ardından yeni işimde bana yardımcı olacak ajanda satın aldım.;bir;∅;ajanda;determiners
Metro marketten indirimde olan bir deterjan aldım.;Metro marketten indirimde olan deterjan aldım.;bir;∅;deterjan;determiners
Evde seyretmek için arkadaşların tavsiye ettiği bir dizi seçtik.;Evde seyretmek için arkadaşların tavsiye ettiği dizi seçtik.;bir;∅;dizi;determiners
Ve ağzında kekremsi tat bırakan bir kahve içti.;Ve ağzında kekremsi tat bırakan kahve içti.;bir;∅;kahve;determiners
İngilizce ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.;İngilizce ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.;bir;∅;kafe;determiners
Yine yeni açılan butikten ustanın tasarladığı bir kolye seçtik.;Yine yeni açılan butikten ustanın tasarladığı kolye seçtik.;bir;∅;kolye;determiners
Evde ders çalışırken sessiz ve ferah bir kafe tercih ediyorum.;Evde ders çalışırken sessiz ve ferah kafe tercih ediyorum.;bir;∅;kafe;determiners
Bu yeni açılan butikten ustanın tasarladığı bir kolye seçtik.;Bu yeni açılan butikten ustanın tasarladığı kolye seçtik.;bir;∅;kolye;determiners
İngiliz şefin tarifinden uyarladığım nefis bir börek yaptım.;İngiliz şefin tarifinden uyarladığım nefis börek yaptım.;bir;∅;börek;determiners
Sabah sabahları içimi ısıtan bir çorba içmeyi seviyorum.;Sabah sabahları içimi ısıtan çorba içmeyi seviyorum.;bir;∅;çorba;determiners
Bugün yeni açılan kafede şefin önerdiği nefis bir tabak denedik.;Bugün yeni açılan kafede şefin önerdiği nefis tabak denedik.;bir;∅;tabak;determiners
Dün parkta heyecan verici bir yarış izledik.;Dün parkta heyecan verici yarış izledik.;bir;∅;yarış;determiners
Bir ders sırasında öğretmen faydalı bir öneri sundu.;Bir ders sırasında öğretmen faydalı öneri sundu.;bir;∅;öneri;determiners
Her okulda çok beğenilen bir proje sunduk.;Her okulda çok beğenilen proje sunduk.;bir;∅;proje;determiners
Genç müdüre İngilizce'ye çevirisini yaptırdığı önemli bir belge teslim etti.;Genç müdüre İngilizce'ye çevirisini yaptırdığı önemli belge teslim etti.;bir;∅;belge;determiners
Bu gece izlemek için herkesin övgüyle bahsettiği bir film seçtiler.;Bu gece izlemek için herkesin övgüyle bahsettiği film seçtiler.;bir;∅;film;determiners
Böylece ufaklığın dikkatini çekecek eğlenceli bir oyuncak aldım.;Böylece ufaklığın dikkatini çekecek eğlenceli oyuncak aldım.;bir;∅;oyuncak;determiners
Bir doğum günü hediyesi olarak fiyatı bize makul gelen bir bileklik seçtik.;Bir doğum günü hediyesi olarak fiyatı bize makul gelen bileklik seçtik.;bir;∅;bileklik;determiners
Ve akşam yemeğine eşlik etmesi için lezzetli bir çorba yaptım.;Ve akşam yemeğine eşlik etmesi için lezzetli çorba yaptım.;bir;∅;çorba;determiners
Önceki akşam okumak için eleştirmenlerin beğendiği bir makale seçtiler.;Önceki akşam okumak için eleştirmenlerin beğendiği makale seçtiler.;bir;∅;makale;determiners
Ders çalışırken sessiz ve ferah bir kafe tercih ediyorum.;Ders çalışırken sessiz ve ferah kafe tercih ediyorum.;bir;∅;kafe;determiners
Bir otobüste okumak için eğlenceli bir dergi aldım.;Bir otobüste okumak için eğlenceli dergi aldım.;bir;∅;dergi;determiners
Erkek arkadaşıma hediye etmek için şık bir saat seçtim.;Erkek arkadaşıma hediye etmek için şık saat seçtim.;bir;∅;saat;determiners
Yeni tiyatroda oyuncuların büyük özveriyle canlandırdığı bir oyun izledik.;Yeni tiyatroda oyuncuların büyük özveriyle canlandırdığı oyun izledik.;bir;∅;oyun;determiners
İngiliz bankaya Korece'ye çevirisini yaptırdığı bir sözleşme verdi.;İngiliz bankaya Korece'ye çevirisini yaptırdığı sözleşme verdi.;bir;∅;sözleşme;determiners
Yine yarın plajda okumak için sürükleyici bir roman aldım.;Yine yarın plajda okumak için sürükleyici roman aldım.;bir;∅;roman;determiners
Ben geçen sene köyde kerpiçten yapılan bir baraka gördüm.;Ben geçen sene köyde kerpiçten yapılan baraka gördüm.;bir;∅;baraka;determiners
Beyaz zeynep rengi sarıya çalan desenli bir ceket denedi.;Beyaz zeynep rengi sarıya çalan desenli ceket denedi.;bir;∅;ceket;determiners
Ancak yeni açılan kafede şefin önerdiği nefis bir tabak denedik.;Ancak yeni açılan kafede şefin önerdiği nefis tabak denedik.;bir;∅;tabak;determiners
Erkek nişan hediyesi olarak modeli hoş gelen bir yüzük alacağız.;Erkek nişan hediyesi olarak modeli hoş gelen yüzük alacağız.;bir;∅;yüzük;determiners
Ben sahafta çok tavsiye edilen bir kitap buldum.;Ben sahafta çok tavsiye edilen kitap buldum.;bir;∅;kitap;determiners
Bugün yeni açılan butikten ustanın tasarladığı bir kolye seçtik.;Bugün yeni açılan butikten ustanın tasarladığı kolye seçtik.;bir;∅;kolye;determiners
Yine geçen hafta tadı damağımda kalan bir tatlı yedim.;Yine geçen hafta tadı damağımda kalan tatlı yedim.;bir;∅;tatlı;determiners
Giovanni picasso'nun yaşamının anlatıldığı bir sergi gezdik.;Giovanni picasso'nun yaşamının anlatıldığı sergi gezdik.;bir;∅;sergi;determiners
Ben ayşe rengi maviye çalan güzel bir çanta beğendi.;Ben ayşe rengi maviye çalan güzel çanta beğendi.;bir;∅;çanta;determiners
Her sergide sanatçının ustalıkla çizdiği bir portre gördük.;Her sergide sanatçının ustalıkla çizdiği portre gördük.;bir;∅;portre;determiners
Ancak dün akşam lezzeti damağımda kalan bir çorba içtim.;Ancak dün akşam lezzeti damağımda kalan çorba içtim.;bir;∅;çorba;determiners
Bu konferansta ilginç bir sunum dinledik.;Bu konferansta ilginç sunum dinledik.;bir;∅;sunum;determiners
Onların mezuniyet kutlaması için fiyatı makul sayılabilecek bir araç aldılar.;Onların mezuniyet kutlaması için fiyatı makul sayılabilecek araç aldılar.;bir;∅;araç;determiners
Onlar bol fındık ve tarçın içeren enfes bir kek yaptılar.;Onlar bol fındık ve tarçın içeren enfes kek yaptılar.;bir;∅;kek;determiners
Oto parkta heyecan verici bir yarış izledik.;Oto parkta heyecan verici yarış izledik.;bir;∅;yarış;determiners
Ayrıca geçen hafta indirime giren bir bilgisayar satın aldım.;Ayrıca geçen hafta indirime giren bilgisayar satın aldım.;bir;∅;bilgisayar;determiners
Hafta sinema gecesi için konusu dramatik olan farklı bir film bulduk.;Hafta sinema gecesi için konusu dramatik olan farklı film bulduk.;bir;∅;film;determiners
Ardından kütüphaneden herkesin önerdiği bir kitap aldım.;Ardından kütüphaneden herkesin önerdiği kitap aldım.;bir;∅;kitap;determiners
Bir kitapçının vitrininde ilgi çekici bir roman gördüm.;Bir kitapçının vitrininde ilgi çekici roman gördüm.;bir;∅;roman;determiners
Ama bu sabah beni kendime getiren bir kahve içtim.;Ama bu sabah beni kendime getiren kahve içtim.;bir;∅;kahve;determiners
Biz kamp yaparken kullanışlı olacak bir çadır satın aldık.;Biz kamp yaparken kullanışlı olacak çadır satın aldık.;bir;∅;çadır;determiners
Ayrıca mozart'ın gençliğinin anlatıldığı bir program seyrettik.;Ayrıca mozart'ın gençliğinin anlatıldığı program seyrettik.;bir;∅;program;determiners
Dün pazar sabahı ailece keyif aldığımız bir kahvaltı yaptık.;Dün pazar sabahı ailece keyif aldığımız kahvaltı yaptık.;bir;∅;kahvaltı;determiners
Ben geçen sene köyde kerpiçten yapılan bir baraka gördüm.;Ben geçen sene köyde kerpiçten yapılan baraka gördüm.;bir;∅;baraka;determiners
Bir ufaklığın dikkatini çekecek eğlenceli bir oyuncak aldım.;Bir ufaklığın dikkatini çekecek eğlenceli oyuncak aldım.;bir;∅;oyuncak;determiners
Ünlü sinema gecesi için herkesin beğendiği bir film seçti.;Ünlü sinema gecesi için herkesin beğendiği film seçti.;bir;∅;film;determiners
Doktor patrona Japonca'ya çevirisini yaptırdığı bir rapor sundu.;Doktor patrona Japonca'ya çevirisini yaptırdığı rapor sundu.;bir;∅;rapor;determiners
Sonra kütüphaneden herkesin önerdiği bir kitap aldım.;Sonra kütüphaneden herkesin önerdiği kitap aldım.;bir;∅;kitap;determiners
Ayrıca ders çalışırken sessiz ve ferah bir kafe tercih ediyorum.;Ayrıca ders çalışırken sessiz ve ferah kafe tercih ediyorum.;bir;∅;kafe;determiners
Yine piknik için rahatça oturacağımız geniş bir battaniye aldım.;Yine piknik için rahatça oturacağımız geniş battaniye aldım.;bir;∅;battaniye;determiners
Dün leonardo da Vinci'nin hayatının anlatıldığı etkileyici bir film izledik.;Dün leonardo da Vinci'nin hayatının anlatıldığı etkileyici film izledik.;bir;∅;film;determiners
Yine kütüphaneden herkesin önerdiği bir kitap aldım.;Yine kütüphaneden herkesin önerdiği kitap aldım.;bir;∅;kitap;determiners
Özellikle ders çalışırken sessiz ve ferah bir kafe tercih ediyorum.;Özellikle ders çalışırken sessiz ve ferah kafe tercih ediyorum.;bir;∅;kafe;determiners
Bu yolda dikkatle yürüyen bir adam gördüm.;Bu yolda dikkatle yürüyen adam gördüm.;bir;∅;adam;determiners
Sevgili ayşe rengi maviye çalan güzel bir çanta beğendi.;Sevgili ayşe rengi maviye çalan güzel çanta beğendi.;bir;∅;çanta;determiners
Ankara kitap kulübünde heyecan verici bir roman okuduk.;Ankara kitap kulübünde heyecan verici roman okuduk.;bir;∅;roman;determiners
Küçük bebeğin eline sallayınca ses çıkaran bir oyuncak verdi.;Küçük bebeğin eline sallayınca ses çıkaran oyuncak verdi.;bir;∅;oyuncak;determiners
Öncelikle sabah kahvaltısında lezzetli bir omlet yedim.;Öncelikle sabah kahvaltısında lezzetli omlet yedim.;bir;∅;omlet;determiners
İlk doğum günü hediyesi olarak fiyatı bize makul gelen bir bileklik seçtik.;İlk doğum günü hediyesi olarak fiyatı bize makul gelen bileklik seçtik.;bir;∅;bileklik;determiners
Ben arkadaşıma hediye etmek için şık bir saat seçtim.;Ben arkadaşıma hediye etmek için şık saat seçtim.;bir;∅;saat;determiners
Son konferansta ilginç bir sunum dinledik.;Son konferansta ilginç sunum dinledik.;bir;∅;sunum;determiners
Antonio picasso'nun yaşamının anlatıldığı bir sergi gezdik.;Antonio picasso'nun yaşamının anlatıldığı sergi gezdik.;bir;∅;sergi;determiners
Size ufaklığın dikkatini çekecek eğlenceli bir oyuncak aldım.;Size ufaklığın dikkatini çekecek eğlenceli oyuncak aldım.;bir;∅;oyuncak;determiners
Yine laboratuvarda yeni geliştirilen bir ilaç denediler.;Yine laboratuvarda yeni geliştirilen ilaç denediler.;bir;∅;ilaç;determiners
Sonra gizem desenleri baya farklı duran bir bluz aldı.;Sonra gizem desenleri baya farklı duran bluz aldı.;bir;∅;bluz;determiners
Siyah beyaz dantel detayları içeren zarif bir gelinlik denedim.;Siyah beyaz dantel detayları içeren zarif gelinlik denedim.;bir;∅;gelinlik;determiners
Ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.;Ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.;bir;∅;kafe;determiners
Bizim kütüphanede sessizce çalışan bir öğrenci vardı.;Bizim kütüphanede sessizce çalışan öğrenci vardı.;bir;∅;öğrenci;determiners
Ayrıca o kafede tadına doyamadığımız bir salata yedik.;Ayrıca o kafede tadına doyamadığımız salata yedik.;bir;∅;salata;determiners
Size i̇nternette çok beğenilen bir yemek tarifi denedim.;Size i̇nternette çok beğenilen yemek tarifi denedim.;bir;∅;yemek tarifi;determiners
Orta yolda dikkatle yürüyen bir adam gördüm.;Orta yolda dikkatle yürüyen adam gördüm.;bir;∅;adam;determiners
Kitap kulübünde heyecan verici bir roman okuduk.;Kitap kulübünde heyecan verici roman okuduk.;bir;∅;roman;determiners
Şimdi bahçede büyüyen rengarenk bir çiçek kopardım.;Şimdi bahçede büyüyen rengarenk çiçek kopardım.;bir;∅;çiçek;determiners
Banka bankaya Korece'ye çevirisini yaptırdığı bir sözleşme verdi.;Banka bankaya Korece'ye çevirisini yaptırdığı sözleşme verdi.;bir;∅;sözleşme;determiners
Modern tiyatroda oyuncuların büyük özveriyle canlandırdığı bir oyun izledik.;Modern tiyatroda oyuncuların büyük özveriyle canlandırdığı oyun izledik.;bir;∅;oyun;determiners
İşte bu sabah beni ayıltan lezzetli bir kahve içtim.;İşte bu sabah beni ayıltan lezzetli kahve içtim.;bir;∅;kahve;determiners
Ben sabah kahvaltısında yemek için doyurucu bir sandviç aldım.;Ben sabah kahvaltısında yemek için doyurucu sandviç aldım.;bir;∅;sandviç;determiners
O kafede tadına doyamadığımız bir salata yedik.;O kafede tadına doyamadığımız salata yedik.;bir;∅;salata;determiners
Bir kütüphanede sessizce çalışan bir öğrenci vardı.;Bir kütüphanede sessizce çalışan öğrenci vardı.;bir;∅;öğrenci;determiners
Akşam kütüphaneden herkesin önerdiği bir kitap aldım.;Akşam kütüphaneden herkesin önerdiği kitap aldım.;bir;∅;kitap;determiners
Eski müdüre İtalyanca'ya çevirisini yaptırdığı bir doküman götürdü.;Eski müdüre İtalyanca'ya çevirisini yaptırdığı doküman götürdü.;bir;∅;doküman;determiners
Bugün konferansta ilginç bir sunum dinledik.;Bugün konferansta ilginç sunum dinledik.;bir;∅;sunum;determiners
Yine akşam yemeğine eşlik etmesi için lezzetli bir çorba yaptım.;Yine akşam yemeğine eşlik etmesi için lezzetli çorba yaptım.;bir;∅;çorba;determiners
Bu sabah beni kendime getiren bir kahve içtim.;Bu sabah beni kendime getiren kahve içtim.;bir;∅;kahve;determiners
Bu sınava çalışırken bana yardımcı olacak bir defter verdi.;Bu sınava çalışırken bana yardımcı olacak defter verdi.;bir;∅;defter;determiners
Bugün marketten indirimde olan bir deterjan aldım.;Bugün marketten indirimde olan deterjan aldım.;bir;∅;deterjan;determiners
Avukata Rusça'ya çevirisini yaptırdığı bir sözleşme iletti.;Avukata Rusça'ya çevirisini yaptırdığı sözleşme iletti.;bir;∅;sözleşme;determiners
Cumartesi akşam yemeğine içinde erişte ve sebze bulunan nefis bir çorba yaptım.;Cumartesi akşam yemeğine içinde erişte ve sebze bulunan nefis çorba yaptım.;bir;∅;çorba;determiners
Yine marketten fiyatı uygun olan bir peynir aldım.;Yine marketten fiyatı uygun olan peynir aldım.;bir;∅;peynir;determiners
Ömer ağzında kekremsi tat bırakan bir kahve içti.;Ömer ağzında kekremsi tat bırakan kahve içti.;bir;∅;kahve;determiners
Daha geçen hafta indirime giren bir bilgisayar satın aldım.;Daha geçen hafta indirime giren bilgisayar satın aldım.;bir;∅;bilgisayar;determiners
Böylece pazar sabahı ailece keyif aldığımız bir kahvaltı yaptık.;Böylece pazar sabahı ailece keyif aldığımız kahvaltı yaptık.;bir;∅;kahvaltı;determiners
Sonra kamp yaparken kullanışlı olacak bir çadır satın aldık.;Sonra kamp yaparken kullanışlı olacak çadır satın aldık.;bir;∅;çadır;determiners
Kitap sahafta çok tavsiye edilen bir kitap buldum.;Kitap sahafta çok tavsiye edilen kitap buldum.;bir;∅;kitap;determiners
Aynı ormanda hızlıca koşan bir geyik fark ettik.;Aynı ormanda hızlıca koşan geyik fark ettik.;bir;∅;geyik;determiners
Çocuklar i̇çinde bol miktarda badem ve kakao olan bir pasta yaptılar.;Çocuklar i̇çinde bol miktarda badem ve kakao olan pasta yaptılar.;bir;∅;pasta;determiners
Bebeğin eline sallayınca ses çıkaran bir oyuncak verdi.;Bebeğin eline sallayınca ses çıkaran oyuncak verdi.;bir;∅;oyuncak;determiners
Ardından notere Fransızca'ya çevirisini yaptırdığı bir evrak götürdü.;Ardından notere Fransızca'ya çevirisini yaptırdığı evrak götürdü.;bir;∅;evrak;determiners
Yine gizem desenleri baya farklı duran bir bluz aldı.;Yine gizem desenleri baya farklı duran bluz aldı.;bir;∅;bluz;determiners
Kitap sahafta çok tavsiye edilen bir kitap buldum.;Kitap sahafta çok tavsiye edilen kitap buldum.;bir;∅;kitap;determiners
Bir sabah kahvaltısında yemek için doyurucu bir sandviç aldım.;Bir sabah kahvaltısında yemek için doyurucu sandviç aldım.;bir;∅;sandviç;determiners
Studio stüdyolarında özenle kaydedilen bir şarkı dinledik.;Studio stüdyolarında özenle kaydedilen şarkı dinledik.;bir;∅;şarkı;determiners
Birçok pastanede özenle hazırlanan bir pasta aldık.;Birçok pastanede özenle hazırlanan pasta aldık.;bir;∅;pasta;determiners
Ardından büyükannemin tarifine göre yapılan bir reçel tattırdı.;Ardından büyükannemin tarifine göre yapılan reçel tattırdı.;bir;∅;reçel;determiners
Yeni sergide sanatçının ustalıkla çizdiği bir portre gördük.;Yeni sergide sanatçının ustalıkla çizdiği portre gördük.;bir;∅;portre;determiners
İlk sömestr tatilinde sürükleyici bir roman okudum.;İlk sömestr tatilinde sürükleyici roman okudum.;bir;∅;roman;determiners
Yine o kafede tadına doyamadığımız bir salata yedik.;Yine o kafede tadına doyamadığımız salata yedik.;bir;∅;salata;determiners
Sonra yeni açılan kafede şefin önerdiği nefis bir tabak denedik.;Sonra yeni açılan kafede şefin önerdiği nefis tabak denedik.;bir;∅;tabak;determiners
Sabah marketten fiyatı uygun olan bir peynir aldım.;Sabah marketten fiyatı uygun olan peynir aldım.;bir;∅;peynir;determiners
Ancak dün akşam lezzeti damağımda kalan bir tatlı yedim.;Ancak dün akşam lezzeti damağımda kalan tatlı yedim.;bir;∅;tatlı;determiners
Ve dün akşam lezzeti damağımda kalan bir çorba içtim.;Ve dün akşam lezzeti damağımda kalan çorba içtim.;bir;∅;çorba;determiners
Fakat dün akşam lezzeti damağımda kalan bir çorba içtim.;Fakat dün akşam lezzeti damağımda kalan çorba içtim.;bir;∅;çorba;determiners
Bu laboratuvarda yeni geliştirilen bir ilaç denediler.;Bu laboratuvarda yeni geliştirilen ilaç denediler.;bir;∅;ilaç;determiners
Pazar gece izlemek için herkesin övgüyle bahsettiği bir film seçtiler.;Pazar gece izlemek için herkesin övgüyle bahsettiği film seçtiler.;bir;∅;film;determiners
Evde kamp yaparken kullanışlı olacak bir çadır satın aldık.;Evde kamp yaparken kullanışlı olacak çadır satın aldık.;bir;∅;çadır;determiners
Önce duvarda asılı duran bir resim inceledik.;Önce duvarda asılı duran resim inceledik.;bir;∅;resim;determiners
Yine okulda çok beğenilen bir proje sunduk.;Yine okulda çok beğenilen proje sunduk.;bir;∅;proje;determiners
Yine evin dekorasyonu için zarif bir tablo aldım.;Yine evin dekorasyonu için zarif tablo aldım.;bir;∅;tablo;determiners
Bir sömestr tatilinde sürükleyici bir roman okudum.;Bir sömestr tatilinde sürükleyici roman okudum.;bir;∅;roman;determiners
Sonra butikte göz kamaştıran ince askılı bir elbise gördüm.;Sonra butikte göz kamaştıran ince askılı elbise gördüm.;bir;∅;elbise;determiners
Size yarın plajda okumak için sürükleyici bir roman aldım.;Size yarın plajda okumak için sürükleyici roman aldım.;bir;∅;roman;determiners
Özellikle nazan rengi kırmızıya çalan bir elbise beğendi.;Özellikle nazan rengi kırmızıya çalan elbise beğendi.;bir;∅;elbise;determiners
Akşam akşam yemeğine eşlik etmesi için lezzetli bir çorba yaptım.;Akşam akşam yemeğine eşlik etmesi için lezzetli çorba yaptım.;bir;∅;çorba;determiners
Geç sömestr tatilinde sürükleyici bir roman okudum.;Geç sömestr tatilinde sürükleyici roman okudum.;bir;∅;roman;determiners
İşte geçen hafta tadı damağımda kalan bir tatlı yedim.;İşte geçen hafta tadı damağımda kalan tatlı yedim.;bir;∅;tatlı;determiners
Bugün otobüste okumak için eğlenceli bir dergi aldım.;Bugün otobüste okumak için eğlenceli dergi aldım.;bir;∅;dergi;determiners
Ve piknik için rahatça oturacağımız geniş bir battaniye aldım.;Ve piknik için rahatça oturacağımız geniş battaniye aldım.;bir;∅;battaniye;determiners
Yeni açılan butikten ustanın tasarladığı bir kolye seçtik.;Yeni açılan butikten ustanın tasarladığı kolye seçtik.;bir;∅;kolye;determiners
Sabah kahvaltısında yemek için doyurucu bir sandviç aldım.;Sabah kahvaltısında yemek için doyurucu sandviç aldım.;bir;∅;sandviç;determiners
Sabah dönerken götürmek için çok tüketilen bir peynir seçtim.;Sabah dönerken götürmek için çok tüketilen peynir seçtim.;bir;∅;peynir;determiners
Sağ köşedeki dükkandan fiyatı uygun olan bir çanta aldım.;Sağ köşedeki dükkandan fiyatı uygun olan çanta aldım.;bir;∅;çanta;determiners
Konferansta ilginç bir sunum dinledik.;Konferansta ilginç sunum dinledik.;bir;∅;sunum;determiners
İlk düğün hediyesi olarak bütçemizi zorlamayan bir takı alacağız.;İlk düğün hediyesi olarak bütçemizi zorlamayan takı alacağız.;bir;∅;takı;determiners
Şefin tarifinden uyarladığım nefis bir börek yaptım.;Şefin tarifinden uyarladığım nefis börek yaptım.;bir;∅;börek;determiners
Gizem desenleri baya farklı duran bir bluz aldı.;Gizem desenleri baya farklı duran bluz aldı.;bir;∅;bluz;determiners
Perşembe gece izlemek için herkesin övgüyle bahsettiği bir film seçtiler.;Perşembe gece izlemek için herkesin övgüyle bahsettiği film seçtiler.;bir;∅;film;determiners
Her pazar sabahı ailece keyif aldığımız bir kahvaltı yaptık.;Her pazar sabahı ailece keyif aldığımız kahvaltı yaptık.;bir;∅;kahvaltı;determiners
Ve gizem desenleri baya farklı duran bir bluz aldı.;Ve gizem desenleri baya farklı duran bluz aldı.;bir;∅;bluz;determiners
Bu pazar sabahı ailece keyif aldığımız bir kahvaltı yaptık.;Bu pazar sabahı ailece keyif aldığımız kahvaltı yaptık.;bir;∅;kahvaltı;determiners
Alman bilim insanları yeni yöntemlerle geliştirilen bir aşı test ediyor.;Alman bilim insanları yeni yöntemlerle geliştirilen aşı test ediyor.;bir;∅;aşı;determiners
Yine kütüphanede sessizce çalışan bir öğrenci vardı.;Yine kütüphanede sessizce çalışan öğrenci vardı.;bir;∅;öğrenci;determiners
Ayrıca beyaz dantel detayları içeren zarif bir gelinlik denedim.;Ayrıca beyaz dantel detayları içeren zarif gelinlik denedim.;bir;∅;gelinlik;determiners
Ve annemin dolabında sakladığı bir mektup buldum.;Ve annemin dolabında sakladığı mektup buldum.;bir;∅;mektup;determiners
Akşam akşam yemeğine içinde erişte ve sebze bulunan nefis bir çorba yaptım.;Akşam akşam yemeğine içinde erişte ve sebze bulunan nefis çorba yaptım.;bir;∅;çorba;determiners
Dün ofise mis gibi kokan bir çiçek geldi.;Dün ofise mis gibi kokan çiçek geldi.;bir;∅;çiçek;determiners
Ve geçen hafta tadı damağımda kalan bir tatlı yedim.;Ve geçen hafta tadı damağımda kalan tatlı yedim.;bir;∅;tatlı;determiners
Arkadaşlar i̇nternette çok beğenilen bir yemek tarifi denedim.;Arkadaşlar i̇nternette çok beğenilen yemek tarifi denedim.;bir;∅;yemek tarifi;determiners
Eski kütüphanede sessizce çalışan bir öğrenci vardı.;Eski kütüphanede sessizce çalışan öğrenci vardı.;bir;∅;öğrenci;determiners
Kendisi sınava çalışırken bana yardımcı olacak bir defter verdi.;Kendisi sınava çalışırken bana yardımcı olacak defter verdi.;bir;∅;defter;determiners
Yine ofise mis gibi kokan bir çiçek geldi.;Yine ofise mis gibi kokan çiçek geldi.;bir;∅;çiçek;determiners
Sevgili ayşe rengi maviye çalan güzel bir çanta beğendi.;Sevgili ayşe rengi maviye çalan güzel çanta beğendi.;bir;∅;çanta;determiners
Luigi picasso'nun yaşamının anlatıldığı bir sergi gezdik.;Luigi picasso'nun yaşamının anlatıldığı sergi gezdik.;bir;∅;sergi;determiners
Şimdi ufaklığın dikkatini çekecek eğlenceli bir oyuncak aldım.;Şimdi ufaklığın dikkatini çekecek eğlenceli oyuncak aldım.;bir;∅;oyuncak;determiners
Öncelikle doğum günü hediyesi olarak fiyatı bize makul gelen bir bileklik seçtik.;Öncelikle doğum günü hediyesi olarak fiyatı bize makul gelen bileklik seçtik.;bir;∅;bileklik;determiners
